item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel
http://www.wikidata.org/entity/Q1393339,https://de.wikipedia.org/wiki/Kulpahar,https://en.wikipedia.org/wiki/Kulpahar,Point(79.641 25.319),8.069,25.319,79.641,21,http://www.wikidata.org/entity/Q2322432,Kulpahar,Nagar Panchayat
http://www.wikidata.org/entity/Q1393339,https://de.wikipedia.org/wiki/Kulpahar,https://en.wikipedia.org/wiki/Kulpahar,Point(79.641 25.319),8.069,25.319,79.641,21,http://www.wikidata.org/entity/Q515,Kulpahar,city
http://www.wikidata.org/entity/Q886602,https://de.wikipedia.org/wiki/Charkhari,https://en.wikipedia.org/wiki/Charkhari,Point(79.75 25.4),6.145,25.4,79.75,20,http://www.wikidata.org/entity/Q486972,Charkhari,human settlement
http://www.wikidata.org/entity/Q2720072,,"https://en.wikipedia.org/wiki/Niwari,_Madhya_Pradesh",Point(79.71 25.43),7.617,25.43,79.71,19,http://www.wikidata.org/entity/Q486972,"Niwari, Madhya Pradesh",human settlement
http://www.wikidata.org/entity/Q1224113,,https://en.wikipedia.org/wiki/Niwari,Point(79.71 25.43),7.617,25.43,79.71,3,http://www.wikidata.org/entity/Q4167410,Niwari,Wikimedia disambiguation page
http://www.wikidata.org/entity/Q7296951,,"https://en.wikipedia.org/wiki/Rawatpura,_Kulpahar",Point(79.662722222 25.260686111),12.034,25.260686111111,79.662722222222,3,http://www.wikidata.org/entity/Q56436498,"Rawatpura, Kulpahar",Village in India
http://www.wikidata.org/entity/Q26806710,,,Point(79.591111111 25.365833333),11.554,25.365833333333,79.591111111111,1,http://www.wikidata.org/entity/Q12284,Belāsāgar Canal,canal
http://www.wikidata.org/entity/Q26806711,,,Point(79.565 25.332222222),14.541,25.332222222222,79.565,1,http://www.wikidata.org/entity/Q12284,Churāri Minor,canal
http://www.wikidata.org/entity/Q26806715,,,Point(79.646111111 25.389444444),6.768,25.389444444444,79.646111111111,1,http://www.wikidata.org/entity/Q54050,Q26806715,hill
http://www.wikidata.org/entity/Q26806712,,,Point(79.596666666 25.358611111),10.991,25.358611111111,79.596666666667,1,http://www.wikidata.org/entity/Q12284,Lohāri Minor,canal
