item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q1074523,Chandigarh,planned community
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.736388888889,76.788333333333,114,http://www.wikidata.org/entity/Q1074523,Chandigarh,planned community
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q1074523,Chandigarh,planned community
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q1074523,Chandigarh,planned community
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.736388888889,76.788333333333,114,http://www.wikidata.org/entity/Q1074523,Chandigarh,planned community
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q1074523,Chandigarh,planned community
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q1549591,Chandigarh,big city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.736388888889,76.788333333333,114,http://www.wikidata.org/entity/Q1549591,Chandigarh,big city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q1549591,Chandigarh,big city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q1549591,Chandigarh,big city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.736388888889,76.788333333333,114,http://www.wikidata.org/entity/Q1549591,Chandigarh,big city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q1549591,Chandigarh,big city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q515,Chandigarh,city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.736388888889,76.788333333333,114,http://www.wikidata.org/entity/Q515,Chandigarh,city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.791111111 30.735277777),1.108,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q515,Chandigarh,city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q515,Chandigarh,city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.736388888889,76.788333333333,114,http://www.wikidata.org/entity/Q515,Chandigarh,city
http://www.wikidata.org/entity/Q43433,https://de.wikipedia.org/wiki/Chandigarh,https://en.wikipedia.org/wiki/Chandigarh,Point(76.788333333 30.736388888),0.887,30.735277777778,76.791111111111,114,http://www.wikidata.org/entity/Q515,Chandigarh,city
http://www.wikidata.org/entity/Q1949069,https://de.wikipedia.org/wiki/Sahibzada_Ajit_Singh_Nagar,https://en.wikipedia.org/wiki/Mohali,Point(76.718055555 30.719444444),6.095,30.719444444444,76.718055555556,42,http://www.wikidata.org/entity/Q1549591,Mohali,big city
http://www.wikidata.org/entity/Q1949069,https://de.wikipedia.org/wiki/Sahibzada_Ajit_Singh_Nagar,https://en.wikipedia.org/wiki/Mohali,Point(76.718055555 30.719444444),6.095,30.719444444444,76.718055555556,42,http://www.wikidata.org/entity/Q515,Mohali,city
http://www.wikidata.org/entity/Q882172,https://de.wikipedia.org/wiki/Panchkula,https://en.wikipedia.org/wiki/Panchkula,Point(76.850277777 30.694444444),8.019,30.694444444444,76.850277777778,38,http://www.wikidata.org/entity/Q1074523,Panchkula,planned community
http://www.wikidata.org/entity/Q882172,https://de.wikipedia.org/wiki/Panchkula,https://en.wikipedia.org/wiki/Panchkula,Point(76.850277777 30.694444444),8.019,30.694444444444,76.850277777778,38,http://www.wikidata.org/entity/Q58339518,Panchkula,town in India
http://www.wikidata.org/entity/Q1835533,https://de.wikipedia.org/wiki/Flughafen_Chandigarh,https://en.wikipedia.org/wiki/Chandigarh_Airport,Point(76.788611111 30.673333333),6.737,30.673333333333,76.788611111111,25,http://www.wikidata.org/entity/Q644371,Shaheed Bhagat Singh International Airport,international airport
http://www.wikidata.org/entity/Q1835533,https://de.wikipedia.org/wiki/Flughafen_Chandigarh,https://en.wikipedia.org/wiki/Chandigarh_Airport,Point(76.788611111 30.673333333),6.737,30.673333333333,76.788611111111,25,http://www.wikidata.org/entity/Q1248784,Shaheed Bhagat Singh International Airport,airport
http://www.wikidata.org/entity/Q1835533,https://de.wikipedia.org/wiki/Flughafen_Chandigarh,https://en.wikipedia.org/wiki/Chandigarh_Airport,Point(76.788611111 30.673333333),6.737,30.673333333333,76.788611111111,25,http://www.wikidata.org/entity/Q94993988,Shaheed Bhagat Singh International Airport,commercial traffic aerodrome
http://www.wikidata.org/entity/Q2722011,https://de.wikipedia.org/wiki/Kharar,"https://en.wikipedia.org/wiki/Kharar,_SAS_Nagar",Point(76.65 30.74),12.418,30.746388888889,76.646944444444,22,http://www.wikidata.org/entity/Q486972,Kharar,human settlement
http://www.wikidata.org/entity/Q2722011,https://de.wikipedia.org/wiki/Kharar,"https://en.wikipedia.org/wiki/Kharar,_SAS_Nagar",Point(76.646944444 30.746388888),12.77,30.746388888889,76.646944444444,22,http://www.wikidata.org/entity/Q486972,Kharar,human settlement
http://www.wikidata.org/entity/Q2722011,https://de.wikipedia.org/wiki/Kharar,"https://en.wikipedia.org/wiki/Kharar,_SAS_Nagar",Point(76.65 30.74),12.418,30.74,76.65,22,http://www.wikidata.org/entity/Q486972,Kharar,human settlement
http://www.wikidata.org/entity/Q2722011,https://de.wikipedia.org/wiki/Kharar,"https://en.wikipedia.org/wiki/Kharar,_SAS_Nagar",Point(76.646944444 30.746388888),12.77,30.74,76.65,22,http://www.wikidata.org/entity/Q486972,Kharar,human settlement
http://www.wikidata.org/entity/Q2557889,,https://en.wikipedia.org/wiki/Pinjore,Point(76.9172 30.7972),14.927,30.798611111111,76.918333333333,21,http://www.wikidata.org/entity/Q486972,Pinjore,human settlement
http://www.wikidata.org/entity/Q2557889,,https://en.wikipedia.org/wiki/Pinjore,Point(76.9172 30.7972),14.927,30.7972,76.9172,21,http://www.wikidata.org/entity/Q486972,Pinjore,human settlement
http://www.wikidata.org/entity/Q2317411,https://de.wikipedia.org/wiki/Zirakpur,https://en.wikipedia.org/wiki/Zirakpur,Point(76.82 30.65),10.046,30.65,76.82,21,http://www.wikidata.org/entity/Q691960,Zirakpur,satellite city
