location,distance,item,lat,lon,sitelinks,itemLabel,placeLabel
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q2065090,54.349841666667,18.653497222222,53,Paweł Adamowicz,St. Mary's Basilica in Gdańsk
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q60946,54.349841666667,18.653497222222,35,Martin Opitz,St. Mary's Basilica in Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q466779,54.3482907,18.6540233,28,Elisabeth Hevelius,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q466779,54.35,18.666666666667,28,Elisabeth Hevelius,Gdańsk
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q240109,54.3738,18.5811,25,Anna Walentynowicz,Srebrzysko Cemetery
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q45379,54.358888888889,18.638611111111,24,Danuta Siedzikówna,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q45379,54.358888888889,18.638611111111,24,Danuta Siedzikówna,Garnizonowy Cemetery in Gdańsk
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q45379,54.358279639034,18.636931699836,24,Danuta Siedzikówna,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q45379,54.358279639034,18.636931699836,24,Danuta Siedzikówna,Garnizonowy Cemetery in Gdańsk
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q981877,54.5094,18.5158,23,Janusz Kupcewicz,Witomino Cemetery in Gdynia
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q724641,54.3411,18.5969,19,Kazimierz Zimny,Łostowicki Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q928556,54.3738,18.5811,19,Paweł Huelle,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q6439809,54.3738,18.5811,17,Krystyna Chojnowska-Liskiewicz,Srebrzysko Cemetery
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q245618,54.349841666667,18.653497222222,17,Maciej Płażyński,St. Mary's Basilica in Gdańsk
Point(18.551896871 54.546328874),21.857,http://www.wikidata.org/entity/Q455617,54.546328874466,18.551896871451,17,Anna Przybylska,Parish cemetery in Gdynia Oksywie
Point(18.551896871 54.546328874),21.857,http://www.wikidata.org/entity/Q455617,54.54628,18.55153,17,Anna Przybylska,Parish cemetery in Gdynia Oksywie
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q2037894,54.3482907,18.6540233,16,Aleksy Antkiewicz,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q2037894,54.35,18.666666666667,16,Aleksy Antkiewicz,Gdańsk
Point(18.636832777 54.3402775),2.277,http://www.wikidata.org/entity/Q2037894,54.3402775,18.636832777778,16,Aleksy Antkiewicz,Q118297278
Point(18.549294 54.450511),12.202,http://www.wikidata.org/entity/Q1665644,54.450511,18.549294,16,Ryszard Ronczewski,Roman Catholic cemetery in Sopot
Point(18.549294 54.450511),12.202,http://www.wikidata.org/entity/Q1665644,54.450277777778,18.5475,16,Ryszard Ronczewski,Roman Catholic cemetery in Sopot
Point(18.558888888 54.410555555),8.366,http://www.wikidata.org/entity/Q696750,54.410555555556,18.558888888889,15,"Swietopelk II, Duke of Pomerania",Oliwa
Point(18.19735 54.33424),29.617,http://www.wikidata.org/entity/Q285259,54.33424,18.19735,15,Aleksander Majkowski,Kartuzy
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q514967,54.45194,18.54653,14,Andrzej Grubba,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q514967,54.451857075701,18.546629234125,14,Andrzej Grubba,"Municipal Cemetery in Sopot, Poland"
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q64121,54.3482907,18.6540233,13,Nathanael Matthaeus von Wolf,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q64121,54.35,18.666666666667,13,Nathanael Matthaeus von Wolf,Gdańsk
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q466276,54.3411,18.5969,13,Waldemar Malak,Łostowicki Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q3366284,54.3738,18.5811,13,Henryk Budziński,Srebrzysko Cemetery
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q17696763,54.451857075701,18.546629234125,13,Jan Kaczkowski,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q17696763,54.45194,18.54653,13,Jan Kaczkowski,"Municipal Cemetery in Sopot, Poland"
Point(18.5567 54.5506),22.223,http://www.wikidata.org/entity/Q659572,54.5506,18.5567,13,Józef Unrug,Polish Navy Cemetery in Gdynia
Point(18.54 54.5175),19.101,http://www.wikidata.org/entity/Q659572,54.5175,18.54,13,Józef Unrug,Gdynia
Point(18.6333 54.334),3.006,http://www.wikidata.org/entity/Q2658279,54.334,18.6333,12,Konstantyn Dominik,Saint Ignace Cemetery in Gdańsk
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q31806,54.3738,18.5811,12,Sat-Okh,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q2373519,54.3738,18.5811,12,Karol Rómmel,Srebrzysko Cemetery
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q376853,54.358888888889,18.638611111111,12,Brunon Bendig,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q376853,54.358888888889,18.638611111111,12,Brunon Bendig,Garnizonowy Cemetery in Gdańsk
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q376853,54.358279639034,18.636931699836,12,Brunon Bendig,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q376853,54.358279639034,18.636931699836,12,Brunon Bendig,Garnizonowy Cemetery in Gdańsk
Point(18.557777777 54.411111111),8.461,http://www.wikidata.org/entity/Q337366,54.411111111111,18.557777777778,12,Edward O'Rourke,Oliwa Cathedral
Point(18.557777777 54.411111111),8.461,http://www.wikidata.org/entity/Q358845,54.411111111111,18.557777777778,12,Tadeusz Gocłowski,Oliwa Cathedral
Point(18.5587 54.4137),8.619,http://www.wikidata.org/entity/Q3353024,54.4137,18.5587,12,Bolesław Drewek,Cmentarz Oliwski
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q893033,54.3482907,18.6540233,11,Christoph Cölestin Mrongovius,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q893033,54.35,18.666666666667,11,Christoph Cölestin Mrongovius,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q3067991,54.3482907,18.6540233,11,Stanisława Przybyszewska,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q3067991,54.35,18.666666666667,11,Stanisława Przybyszewska,Gdańsk
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q462070,54.349841666667,18.653497222222,11,Paul Siefert,St. Mary's Basilica in Gdańsk
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q77261,54.45194,18.54653,11,Friedrich Lorentz,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q77261,54.451857075701,18.546629234125,11,Friedrich Lorentz,"Municipal Cemetery in Sopot, Poland"
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q189744,54.5094,18.5158,11,Zenon Stefaniuk,Witomino Cemetery in Gdynia
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q326597,54.3482907,18.6540233,10,Anton Möller,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q326597,54.35,18.666666666667,10,Anton Möller,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q931464,54.3482907,18.6540233,10,Diomedes Cato,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q931464,54.35,18.666666666667,10,Diomedes Cato,Gdańsk
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q179878,54.3411,18.5969,10,Teresa Iżewska,Łostowicki Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q672518,54.3738,18.5811,10,Arkadiusz Rybicki,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q7249418,54.3738,18.5811,10,Stanisław Michalski,Srebrzysko Cemetery
Point(18.557777777 54.411111111),8.461,http://www.wikidata.org/entity/Q556074,54.411111111111,18.557777777778,10,Kaspar Förster,Oliwa Cathedral
Point(18.6505 54.3452),1.499,http://www.wikidata.org/entity/Q556068,54.3452,18.6505,10,Anthonis van Obbergen,Saints Peter and Paul church in Gdańsk
Point(18.6162 54.3932),4.502,http://www.wikidata.org/entity/Q445645,54.3932,18.6162,10,Franciszek Rogaczewski,Zaspa Cemetery in Gdańsk
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q869816,54.5094,18.5158,10,Kazimierz Ostrowski,Witomino Cemetery in Gdynia
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q11724871,54.5094,18.5158,10,Jerzy Kossela,Witomino Cemetery in Gdynia
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q9157327,54.3738,18.5811,9,Antoni Reiter,Srebrzysko Cemetery
Point(18.557777777 54.411111111),8.461,http://www.wikidata.org/entity/Q91670,54.411111111111,18.557777777778,9,Laurentius Eichstadius,Oliwa Cathedral
Point(18.786388888 54.091111111),30.995,http://www.wikidata.org/entity/Q822480,54.091111111111,18.786388888889,9,Kazimierz Piechowski,Tczew
Point(18.6469 54.3459),1.46,http://www.wikidata.org/entity/Q67136,54.3459,18.6469,9,Bartholomaeus Keckermann,Holy Trinity Church
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q2344575,54.349841666667,18.653497222222,9,Arend Dickmann,St. Mary's Basilica in Gdańsk
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q3773802,54.3738,18.5811,8,Wiktor Tołkin,Srebrzysko Cemetery
Point(18.6505 54.3452),1.499,http://www.wikidata.org/entity/Q474224,54.3452,18.6505,8,Jeremias Falck,Saints Peter and Paul church in Gdańsk
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q74345,54.349841666667,18.653497222222,8,Daniel Gralath,St. Mary's Basilica in Gdańsk
Point(18.54 54.5175),19.101,http://www.wikidata.org/entity/Q8041342,54.5175,18.54,8,Włodzimierz Steyer,Gdynia
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q11738083,54.3482907,18.6540233,7,Kazimierz Lewandowski,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q11738083,54.35,18.666666666667,7,Kazimierz Lewandowski,Gdańsk
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q4726725,54.3738,18.5811,7,Alina Pienkowska,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q9262340,54.3738,18.5811,7,Franciszek Duszeńko,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q9388087,54.3738,18.5811,7,Zbigniew Kuźmiński,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q11797866,54.3738,18.5811,7,Olga Krzyżanowska,Srebrzysko Cemetery
Point(18.6162 54.3932),4.502,http://www.wikidata.org/entity/Q481432,54.3932,18.6162,7,Bronisław Komorowski,Zaspa Cemetery in Gdańsk
Point(18.54782 54.44185),11.464,http://www.wikidata.org/entity/Q3808085,54.44185,18.54782,7,Jerzy Młynarczyk,Sopot
Point(18.549294 54.450511),12.202,http://www.wikidata.org/entity/Q6156010,54.450511,18.549294,7,Janusz Christa,Roman Catholic cemetery in Sopot
Point(18.549294 54.450511),12.202,http://www.wikidata.org/entity/Q6156010,54.450277777778,18.5475,7,Janusz Christa,Roman Catholic cemetery in Sopot
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q9322522,54.3411,18.5969,6,Romuald Drobaczyński,Łostowicki Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q4767192,54.3738,18.5811,6,Anna Kurska,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q9254833,54.3738,18.5811,6,Erwin Elster,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q9393005,54.3738,18.5811,6,Zygmunt Milewski,Srebrzysko Cemetery
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q1605861,54.358888888889,18.638611111111,6,Kinga Choszcz,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q1605861,54.358888888889,18.638611111111,6,Kinga Choszcz,Garnizonowy Cemetery in Gdańsk
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q1605861,54.358279639034,18.636931699836,6,Kinga Choszcz,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q1605861,54.358279639034,18.636931699836,6,Kinga Choszcz,Garnizonowy Cemetery in Gdańsk
Point(18.557777777 54.411111111),8.461,http://www.wikidata.org/entity/Q245334,54.411111111111,18.557777777778,6,Zygmunt Pawłowicz,Oliwa Cathedral
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q72459,54.349841666667,18.653497222222,6,Georg Giese,St. Mary's Basilica in Gdańsk
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q14446004,54.451857075701,18.546629234125,6,Mieczysław Tarnawski,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q14446004,54.45194,18.54653,6,Mieczysław Tarnawski,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q168037,54.45194,18.54653,6,Zbigniew Ciesielski,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q168037,54.451857075701,18.546629234125,6,Zbigniew Ciesielski,"Municipal Cemetery in Sopot, Poland"
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q5484334,54.5094,18.5158,6,Franciszek Walicki,Witomino Cemetery in Gdynia
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q9176909,54.5094,18.5158,6,Bolesław Romanowski,Witomino Cemetery in Gdynia
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q9354308,54.5094,18.5158,6,Tadeusz Gwiazdowski,Witomino Cemetery in Gdynia
Point(18.551896871 54.546328874),21.857,http://www.wikidata.org/entity/Q4776143,54.546328874466,18.551896871451,6,Antoni Abraham,Parish cemetery in Gdynia Oksywie
Point(18.551896871 54.546328874),21.857,http://www.wikidata.org/entity/Q4776143,54.54628,18.55153,6,Antoni Abraham,Parish cemetery in Gdynia Oksywie
Point(18.5567 54.5506),22.223,http://www.wikidata.org/entity/Q9256030,54.5506,18.5567,6,Eugeniusz Pławski,Polish Navy Cemetery in Gdynia
Point(18.54524 54.49086),16.254,http://www.wikidata.org/entity/Q4516575,54.49086,18.54524,6,Stanisław Dąbek,Defenders of the Coast Cemetery
Point(18.54 54.5175),19.101,http://www.wikidata.org/entity/Q5621593,54.5175,18.54,6,Gustaw Orlicz-Dreszer,Gdynia
Point(18.6333 54.334),3.006,http://www.wikidata.org/entity/Q95877,54.334,18.6333,5,Jean Georg Haffner,Saint Ignace Cemetery in Gdańsk
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q1279312,54.3411,18.5969,5,Alicja Boniuszko,Łostowicki Cemetery
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q6185509,54.3411,18.5969,5,Jerzy Samp,Łostowicki Cemetery
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q10305022,54.3411,18.5969,5,Jakub Smug,Łostowicki Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q599878,54.3738,18.5811,5,Brunon Synak,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q4721957,54.3738,18.5811,5,Alfons Hoffmann,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q5177673,54.3738,18.5811,5,Lech Bądkowski,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q6843598,54.3738,18.5811,5,Mieczysław Jałowiecki,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q8069203,54.3738,18.5811,5,Zenon Plech,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q9375770,54.3738,18.5811,5,Witold Minkiewicz,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q11715473,54.3738,18.5811,5,Jacek Namieśnik,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q11792074,54.3738,18.5811,5,Nikodem Skotarczak,Srebrzysko Cemetery
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q2164716,54.358888888889,18.638611111111,5,Roman Rogocz,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q2164716,54.358888888889,18.638611111111,5,Roman Rogocz,Garnizonowy Cemetery in Gdańsk
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q2164716,54.358279639034,18.636931699836,5,Roman Rogocz,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q2164716,54.358279639034,18.636931699836,5,Roman Rogocz,Garnizonowy Cemetery in Gdańsk
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q13031273,54.358888888889,18.638611111111,5,Łukasz Dziekuć-Malej,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q13031273,54.358888888889,18.638611111111,5,Łukasz Dziekuć-Malej,Garnizonowy Cemetery in Gdańsk
Point(18.636931699 54.358279639),1.003,http://www.wikidata.org/entity/Q13031273,54.358279639034,18.636931699836,5,Łukasz Dziekuć-Malej,Garnizonowy Cemetery in Gdańsk
Point(18.638611111 54.358888888),0.894,http://www.wikidata.org/entity/Q13031273,54.358279639034,18.636931699836,5,Łukasz Dziekuć-Malej,Garnizonowy Cemetery in Gdańsk
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q1396491,54.349841666667,18.653497222222,5,Sibylle Margarethe von Brieg,St. Mary's Basilica in Gdańsk
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q5040227,54.349841666667,18.653497222222,5,Carl Gottlieb Ehler,St. Mary's Basilica in Gdańsk
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q5779494,54.349841666667,18.653497222222,5,Johan Gyllenstierna,St. Mary's Basilica in Gdańsk
Point(18.6162 54.3932),4.502,http://www.wikidata.org/entity/Q819870,54.3932,18.6162,5,Marian Górecki,Zaspa Cemetery in Gdańsk
Point(18.6162 54.3932),4.502,http://www.wikidata.org/entity/Q9017903,54.3932,18.6162,5,Konrad Guderski,Zaspa Cemetery in Gdańsk
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q21029056,54.451857075701,18.546629234125,5,Teresa Ferenc,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q21029056,54.45194,18.54653,5,Teresa Ferenc,"Municipal Cemetery in Sopot, Poland"
Point(18.549294 54.450511),12.202,http://www.wikidata.org/entity/Q4072635,54.450511,18.549294,5,Jerzy Afanasjew,Roman Catholic cemetery in Sopot
Point(18.549294 54.450511),12.202,http://www.wikidata.org/entity/Q4072635,54.450277777778,18.5475,5,Jerzy Afanasjew,Roman Catholic cemetery in Sopot
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q4776168,54.5094,18.5158,5,Antoni Jaszczak,Witomino Cemetery in Gdynia
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q8075794,54.5094,18.5158,5,Zygmunt Gadecki,Witomino Cemetery in Gdynia
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q9392762,54.5094,18.5158,5,Zygfryd Perlicki,Witomino Cemetery in Gdynia
Point(18.551896871 54.546328874),21.857,http://www.wikidata.org/entity/Q95884,54.546328874466,18.551896871451,5,Bernard Chrzanowski,Parish cemetery in Gdynia Oksywie
Point(18.551896871 54.546328874),21.857,http://www.wikidata.org/entity/Q95884,54.54628,18.55153,5,Bernard Chrzanowski,Parish cemetery in Gdynia Oksywie
Point(18.551896871 54.546328874),21.857,http://www.wikidata.org/entity/Q9177933,54.546328874466,18.551896871451,5,Borys Karnicki,Parish cemetery in Gdynia Oksywie
Point(18.551896871 54.546328874),21.857,http://www.wikidata.org/entity/Q9177933,54.54628,18.55153,5,Borys Karnicki,Parish cemetery in Gdynia Oksywie
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q11736231,54.5094,18.5158,5,Karol Olgierd Borchardt,Witomino Cemetery in Gdynia
Point(18.5158 54.5094),18.949,http://www.wikidata.org/entity/Q15625604,54.5094,18.5158,5,Maciej Dunal,Witomino Cemetery in Gdynia
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q96862,54.3482907,18.6540233,4,Andreas Hakenberger,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q96862,54.35,18.666666666667,4,Andreas Hakenberger,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q1677535,54.3482907,18.6540233,4,Jacob Kabrun Jr.,Gdańsk
Point(18.6540233 54.3482907),1.155,http://www.wikidata.org/entity/Q1677535,54.35,18.666666666667,4,Jacob Kabrun Jr.,Gdańsk
Point(18.6333 54.334),3.006,http://www.wikidata.org/entity/Q6959500,54.334,18.6333,4,Helmut Pniociński,Saint Ignace Cemetery in Gdańsk
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q9153482,54.3411,18.5969,4,Andrzej Salamon,Łostowicki Cemetery
Point(18.6333 54.334),3.006,http://www.wikidata.org/entity/Q9179754,54.334,18.6333,4,Bronisław Karwecki,Saint Ignace Cemetery in Gdańsk
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q9388223,54.3411,18.5969,4,Zbigniew Podlecki,Łostowicki Cemetery
Point(18.5969 54.3411),4.091,http://www.wikidata.org/entity/Q11685956,54.3411,18.5969,4,Andrzej Krzysztof Waśkiewicz,Łostowicki Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q4497896,54.3738,18.5811,4,Jan Hirschler,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q4893680,54.3738,18.5811,4,Bernard Szczęsny,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q6843638,54.3738,18.5811,4,Mieczysław Łomowski,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q7362246,54.3738,18.5811,4,Roman Wapiński,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q7599205,54.3738,18.5811,4,Stanisław Pestka,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q9342978,54.3738,18.5811,4,Stanisław Ryszard Burzyński,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q11763373,54.3738,18.5811,4,Lucyna Legut,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q11769842,54.3738,18.5811,4,Marianna Sankiewicz-Budzyńska,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q16560779,54.3738,18.5811,4,Jacek Starościak,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q21282051,54.3738,18.5811,4,Jan Kilian,Srebrzysko Cemetery
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q28922170,54.3738,18.5811,4,Janusz Kowalski,Srebrzysko Cemetery
Point(18.557777777 54.411111111),8.461,http://www.wikidata.org/entity/Q876355,54.411111111111,18.557777777778,4,Edmund Nowicki,Oliwa Cathedral
Point(18.557777777 54.411111111),8.461,http://www.wikidata.org/entity/Q6110643,54.411111111111,18.557777777778,4,Jacek Rybiński,Oliwa Cathedral
Point(18.5587 54.4137),8.619,http://www.wikidata.org/entity/Q9250956,54.4137,18.5587,4,Edward Kajdański,Cmentarz Oliwski
Point(18.5587 54.4137),8.619,http://www.wikidata.org/entity/Q9288161,54.4137,18.5587,4,Henryk Gronowski,Cmentarz Oliwski
Point(18.5587 54.4137),8.619,http://www.wikidata.org/entity/Q19918011,54.4137,18.5587,4,Maryla Płońska,Cmentarz Oliwski
Point(18.5811 54.3738),4.917,http://www.wikidata.org/entity/Q59847542,54.3738,18.5811,4,Klemens Gniech,Srebrzysko Cemetery
Point(18.6469 54.3459),1.46,http://www.wikidata.org/entity/Q3766812,54.3459,18.6469,4,Giovanni Bernardino Bonifacio,Holy Trinity Church
Point(18.6505 54.3452),1.499,http://www.wikidata.org/entity/Q11719325,54.3452,18.6505,4,Johann Uphagen,Saints Peter and Paul church in Gdańsk
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q611405,54.349841666667,18.653497222222,4,Sigismundus Guldenstern,St. Mary's Basilica in Gdańsk
Point(18.653497222 54.349841666),0.98,http://www.wikidata.org/entity/Q11691410,54.349841666667,18.653497222222,4,Constantin Ferber,St. Mary's Basilica in Gdańsk
Point(18.6162 54.3932),4.502,http://www.wikidata.org/entity/Q4721953,54.3932,18.6162,4,Alfons Flisykowski,Zaspa Cemetery in Gdańsk
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q11724981,54.451857075701,18.546629234125,4,Jerzy Limon,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q9345379,54.45194,18.54653,4,Stefan Szelestowski,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q9345379,54.451857075701,18.546629234125,4,Stefan Szelestowski,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q9357347,54.45194,18.54653,4,Teresa Remiszewska,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q9357347,54.451857075701,18.546629234125,4,Teresa Remiszewska,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q11724981,54.45194,18.54653,4,Jerzy Limon,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q585605,54.45194,18.54653,4,Edward Herbst,"Municipal Cemetery in Sopot, Poland"
Point(18.546629234 54.451857075),12.422,http://www.wikidata.org/entity/Q585605,54.451857075701,18.546629234125,4,Edward Herbst,"Municipal Cemetery in Sopot, Poland"
