item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel
http://www.wikidata.org/entity/Q106200324,,https://en.wikipedia.org/wiki/Palpur,Point(80.89059 27.06771),25.9,27.06771,80.89059,1,http://www.wikidata.org/entity/Q56061,Palpur,administrative territorial entity
http://www.wikidata.org/entity/Q106200336,,https://en.wikipedia.org/wiki/Raipur_Raja,Point(80.87976 27.07426),26.815,27.07426,80.87976,1,http://www.wikidata.org/entity/Q56061,Raipur Raja,administrative territorial entity
http://www.wikidata.org/entity/Q106200356,,https://en.wikipedia.org/wiki/Singhamau,Point(80.88432 27.0582),24.975,27.0582,80.88432,1,http://www.wikidata.org/entity/Q56061,Singhamau,administrative territorial entity
http://www.wikidata.org/entity/Q106200360,,"https://en.wikipedia.org/wiki/Unai,_Lucknow",Point(80.96836 27.06405),25.345,27.06405,80.96836,1,http://www.wikidata.org/entity/Q56061,"Unai, Lucknow",administrative territorial entity
http://www.wikidata.org/entity/Q106200361,,https://en.wikipedia.org/wiki/Sarsava,Point(80.97368 27.02684),21.34,27.02684,80.97368,1,http://www.wikidata.org/entity/Q56061,Sarsava,administrative territorial entity
http://www.wikidata.org/entity/Q106200371,,"https://en.wikipedia.org/wiki/Bibipur,_Bakshi_Ka_Talab",Point(80.92492 27.06271),24.993,27.06271,80.92492,1,http://www.wikidata.org/entity/Q56061,"Bibipur, Bakshi Ka Talab",administrative territorial entity
http://www.wikidata.org/entity/Q106200379,,"https://en.wikipedia.org/wiki/Bangaon,_Lucknow",Point(80.88901 27.07349),26.56,27.07349,80.88901,1,http://www.wikidata.org/entity/Q56061,"Bangaon, Lucknow",administrative territorial entity
http://www.wikidata.org/entity/Q106200376,,"https://en.wikipedia.org/wiki/Arjunpur,_Lucknow",Point(80.90381 27.05143),23.916,27.05143,80.90381,1,http://www.wikidata.org/entity/Q56061,"Arjunpur, Lucknow",administrative territorial entity
http://www.wikidata.org/entity/Q106200383,,https://en.wikipedia.org/wiki/Papnamau,Point(81.08928 26.90981),17.29,26.90981,81.08928,1,http://www.wikidata.org/entity/Q56061,Papnamau,administrative territorial entity
http://www.wikidata.org/entity/Q106200386,,https://en.wikipedia.org/wiki/Lolai,Point(81.06199 26.8482),12.688,26.8482,81.06199,1,http://www.wikidata.org/entity/Q56061,Lolai,administrative territorial entity
http://www.wikidata.org/entity/Q106200384,,https://en.wikipedia.org/wiki/Bharwara,Point(81.03483 26.85321),10.084,26.85321,81.03483,1,http://www.wikidata.org/entity/Q56061,Bharwara,administrative territorial entity
http://www.wikidata.org/entity/Q106200409,,"https://en.wikipedia.org/wiki/Paharpur,_Bakshi_Ka_Talab",Point(80.93939 27.04402),22.901,27.04402,80.93939,1,http://www.wikidata.org/entity/Q56061,"Paharpur, Bakshi Ka Talab",administrative territorial entity
http://www.wikidata.org/entity/Q106200421,,"https://en.wikipedia.org/wiki/Shahpur,_Chinhat",Point(81.04543 26.87796),11.854,26.87796,81.04543,1,http://www.wikidata.org/entity/Q56061,"Shahpur, Chinhat",administrative territorial entity
http://www.wikidata.org/entity/Q106200430,,"https://en.wikipedia.org/wiki/Shivpuri,_Lucknow",Point(80.8713 27.04288),23.618,27.04288,80.8713,1,http://www.wikidata.org/entity/Q56061,"Shivpuri, Lucknow",administrative territorial entity
http://www.wikidata.org/entity/Q106200442,,"https://en.wikipedia.org/wiki/Semra,_Lucknow",Point(81.04924 26.88206),12.378,26.88206,81.04924,1,http://www.wikidata.org/entity/Q56061,"Semra, Lucknow",administrative territorial entity
http://www.wikidata.org/entity/Q106201579,,"https://en.wikipedia.org/wiki/Kathwara,_Lucknow",Point(80.84873 27.01795),21.734,27.01795,80.84873,1,http://www.wikidata.org/entity/Q56061,Kathwara,administrative territorial entity
http://www.wikidata.org/entity/Q106237961,,https://en.wikipedia.org/wiki/Mahmudnagar,Point(80.73403 26.90944),21.416,26.90944,80.73403,1,http://www.wikidata.org/entity/Q56061,Mahmudnagar,administrative territorial entity
http://www.wikidata.org/entity/Q106253675,,"https://en.wikipedia.org/wiki/Kabirpur,_Lucknow",Point(81.06671 26.77663),14.785,26.77663,81.06671,1,http://www.wikidata.org/entity/Q56061,"Kabirpur, Lucknow",administrative territorial entity
http://www.wikidata.org/entity/Q106253678,,https://en.wikipedia.org/wiki/Muazzamnagar,Point(81.06242 26.78002),14.234,26.78002,81.06242,1,http://www.wikidata.org/entity/Q56061,Muazzamnagar,administrative territorial entity
http://www.wikidata.org/entity/Q106253682,,https://en.wikipedia.org/wiki/Dehramau,Point(81.09575 26.7296),20.035,26.7296,81.09575,1,http://www.wikidata.org/entity/Q56061,Dehramau,administrative territorial entity
http://www.wikidata.org/entity/Q106253685,,https://en.wikipedia.org/wiki/Basrahia,Point(81.13569 26.74811),22.326,26.74811,81.13569,1,http://www.wikidata.org/entity/Q56061,Basrahia,administrative territorial entity
http://www.wikidata.org/entity/Q106253698,,https://en.wikipedia.org/wiki/Shiular,Point(81.09725 26.75347),18.685,26.75347,81.09725,1,http://www.wikidata.org/entity/Q56061,Shiular,administrative territorial entity
