item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel
http://www.wikidata.org/entity/Q66485,https://de.wikipedia.org/wiki/Jaipur,https://en.wikipedia.org/wiki/Jaipur,Point(75.866666666 26.916666666),4.73,26.916666666667,75.866666666667,137,http://www.wikidata.org/entity/Q702492,Jaipur,urban area
http://www.wikidata.org/entity/Q66485,https://de.wikipedia.org/wiki/Jaipur,https://en.wikipedia.org/wiki/Jaipur,Point(75.866666666 26.916666666),4.73,26.916666666667,75.866666666667,137,http://www.wikidata.org/entity/Q1549591,Jaipur,big city
http://www.wikidata.org/entity/Q66485,https://de.wikipedia.org/wiki/Jaipur,https://en.wikipedia.org/wiki/Jaipur,Point(75.866666666 26.916666666),4.73,26.916666666667,75.866666666667,137,http://www.wikidata.org/entity/Q11271835,Jaipur,state capital
http://www.wikidata.org/entity/Q66485,https://de.wikipedia.org/wiki/Jaipur,https://en.wikipedia.org/wiki/Jaipur,Point(75.866666666 26.916666666),4.73,26.916666666667,75.866666666667,137,http://www.wikidata.org/entity/Q58339518,Jaipur,town in India
http://www.wikidata.org/entity/Q836531,https://de.wikipedia.org/wiki/Hawa_Mahal,https://en.wikipedia.org/wiki/Hawa_Mahal,Point(75.82672 26.924),1.221,26.924,75.82672,56,http://www.wikidata.org/entity/Q16560,Hawa Mahal,palace
http://www.wikidata.org/entity/Q508634,https://de.wikipedia.org/wiki/Jantar_Mantar_(Jaipur),"https://en.wikipedia.org/wiki/Jantar_Mantar,_Jaipur",Point(75.825 26.924722222),1.19,26.924722222222,75.825,46,http://www.wikidata.org/entity/Q2668072,Jantar Mantar,collection
http://www.wikidata.org/entity/Q508634,https://de.wikipedia.org/wiki/Jantar_Mantar_(Jaipur),"https://en.wikipedia.org/wiki/Jantar_Mantar,_Jaipur",Point(75.825 26.924722222),1.19,26.924722222222,75.825,46,http://www.wikidata.org/entity/Q62832,Jantar Mantar,observatory
http://www.wikidata.org/entity/Q456817,https://de.wikipedia.org/wiki/Fort_Amber,https://en.wikipedia.org/wiki/Amber_Fort,Point(75.85 26.985555555),8.379,26.985555555556,75.85,38,http://www.wikidata.org/entity/Q16560,Amber Fort,palace
http://www.wikidata.org/entity/Q456817,https://de.wikipedia.org/wiki/Fort_Amber,https://en.wikipedia.org/wiki/Amber_Fort,Point(75.85 26.985555555),8.379,26.985555555556,75.85,38,http://www.wikidata.org/entity/Q57831,Amber Fort,fortress
http://www.wikidata.org/entity/Q572387,https://de.wikipedia.org/wiki/Flughafen_Jaipur,https://en.wikipedia.org/wiki/Jaipur_International_Airport,Point(75.812222222 26.824166666),10.173,26.824166666667,75.812222222222,28,http://www.wikidata.org/entity/Q1248784,Jaipur International Airport,airport
http://www.wikidata.org/entity/Q572387,https://de.wikipedia.org/wiki/Flughafen_Jaipur,https://en.wikipedia.org/wiki/Jaipur_International_Airport,Point(75.812222222 26.824166666),10.173,26.824166666667,75.812222222222,28,http://www.wikidata.org/entity/Q94993988,Jaipur International Airport,commercial traffic aerodrome
http://www.wikidata.org/entity/Q2757538,,https://en.wikipedia.org/wiki/Jal_Mahal,Point(75.846111111 26.953333333),4.997,26.953333333333,75.846111111111,24,http://www.wikidata.org/entity/Q13691,Jal Mahal,artificial island
http://www.wikidata.org/entity/Q2757538,,https://en.wikipedia.org/wiki/Jal_Mahal,Point(75.846111111 26.953333333),4.997,26.953333333333,75.846111111111,24,http://www.wikidata.org/entity/Q16560,Jal Mahal,palace
http://www.wikidata.org/entity/Q2723395,,"https://en.wikipedia.org/wiki/City_Palace,_Jaipur",Point(75.8236 26.9255),1.207,26.9255,75.8236,19,http://www.wikidata.org/entity/Q33506,City Palace,museum
http://www.wikidata.org/entity/Q6124135,https://de.wikipedia.org/wiki/Metro_Jaipur,https://en.wikipedia.org/wiki/Jaipur_Metro,Point(75.8183 26.9156),0.069,26.9156,75.8183,19,http://www.wikidata.org/entity/Q5503,Jaipur Metro,rapid transit
http://www.wikidata.org/entity/Q8197166,https://de.wikipedia.org/wiki/Amber_(Indien),"https://en.wikipedia.org/wiki/Amber,_India",Point(75.866666666 26.983333333),8.905,26.983333333333,75.866666666667,19,http://www.wikidata.org/entity/Q515,Amber,city
http://www.wikidata.org/entity/Q2722759,https://de.wikipedia.org/wiki/Fort_Jaigarh,https://en.wikipedia.org/wiki/Jaigarh_Fort,Point(75.844722222 26.982777777),7.908,26.982777777778,75.844722222222,18,http://www.wikidata.org/entity/Q1785071,Jaigarh Fort,fort
http://www.wikidata.org/entity/Q2723401,,https://en.wikipedia.org/wiki/Nahargarh_Fort,Point(75.815833333 26.9375),2.471,26.9375,75.815833333333,17,http://www.wikidata.org/entity/Q1785071,Nahargarh Fort,fort
http://www.wikidata.org/entity/Q153582,,https://en.wikipedia.org/wiki/Jaipur_bombings,Point(75.8235 26.926),1.255,26.926,75.8235,12,http://www.wikidata.org/entity/Q2223653,Jaipur bombings,terrorist attack
http://www.wikidata.org/entity/Q6124154,,https://en.wikipedia.org/wiki/Jaipur_Junction_railway_station,Point(75.786923 26.920203),3.222,26.920203,75.786923,12,http://www.wikidata.org/entity/Q55488,Jaipur Junction railway station,railway station
http://www.wikidata.org/entity/Q392056,https://de.wikipedia.org/wiki/Bistum_Jaipur,https://en.wikipedia.org/wiki/Roman_Catholic_Diocese_of_Jaipur,Point(75.814475 26.85865),6.332,26.85865,75.814475,12,http://www.wikidata.org/entity/Q3146899,Roman Catholic Diocese of Jaipur,diocese of the Catholic Church
http://www.wikidata.org/entity/Q1134770,https://de.wikipedia.org/wiki/Jaipur_(Division),https://en.wikipedia.org/wiki/Jaipur_division,Point(75.81666667 26.93333333),2.001,26.93333333,75.81666667,12,http://www.wikidata.org/entity/Q125907350,Jaipur division,division of Rajasthan
http://www.wikidata.org/entity/Q7289168,,"https://en.wikipedia.org/wiki/Rambagh_Palace,_Jaipur",Point(75.80833333 26.89611111),2.396,26.89611111,75.80833333,11,http://www.wikidata.org/entity/Q27686,Rambagh Palace,hotel
