location,distance,item,lat,lon,sitelinks,itemLabel,placeLabel
Point(-94.420833333 39.103333333),13.578,http://www.wikidata.org/entity/Q11613,39.103333333333,-94.420833333333,192,Harry S. Truman,Harry S. Truman Presidential Library and Museum
