location,distance,item,lat,lon,sitelinks,itemLabel,placeLabel
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q199825,41.01,28.960277777778,66,Osman III,Istanbul
Point(28.974138 41.015522),1.027,http://www.wikidata.org/entity/Q199830,41.015522,28.974138,66,Mustafa IV,Tomb of Abdulhamid I
Point(28.972141 41.016875),1.208,http://www.wikidata.org/entity/Q199825,41.016875,28.972141,66,Osman III,New Mosque
Point(28.982083333 41.068138888),6.887,http://www.wikidata.org/entity/Q153899,41.068138888889,28.982083333333,66,Enver Pasha,"Monument of Liberty, Istanbul"
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q34074,41.019722222222,28.949722222222,64,Jovian,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q183452,41.019722222222,28.949722222222,64,Zeno,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q178004,41.019722222222,28.949722222222,63,Marcian,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q206737,41.019722222222,28.949722222222,63,Irene of Athens,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q204843,41.019722222222,28.949722222222,62,Theodora,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41618,41.019722222222,28.949722222222,61,Leo VI the Wise,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q173470,41.019722222222,28.949722222222,61,Anastasius I,Church of the Holy Apostles
Point(28.9269 41.0253),4.616,http://www.wikidata.org/entity/Q238745,41.0253,28.9269,60,Adnan Menderes,Mausoleum of Adnan Menderes
Point(28.92084 41.01537),4.724,http://www.wikidata.org/entity/Q243550,41.01537,28.92084,59,Necmettin Erbakan,Merkezefendi Cemetery
Point(28.95722222 41.01972222),2.156,http://www.wikidata.org/entity/Q41628,41.01972222,28.95722222,57,John II Komnenos,Zeyrek Mosque
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41605,41.019722222222,28.949722222222,57,Constantine IV,Church of the Holy Apostles
Point(28.98 41.0125),0.763,http://www.wikidata.org/entity/Q41603,41.0125,28.98,56,John I Tzimiskes,Constantinople
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41622,41.019722222222,28.949722222222,55,Michael III,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q212647,41.019722222222,28.949722222222,54,Timothy,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41625,41.019722222222,28.949722222222,53,Nikephoros II Phokas,Church of the Holy Apostles
Point(28.982083333 41.068138888),6.887,http://www.wikidata.org/entity/Q315888,41.068138888889,28.982083333333,53,Talaat Paşa,"Monument of Liberty, Istanbul"
Point(29.05 40.913055555),12.1,http://www.wikidata.org/entity/Q41652,40.913055555556,29.05,53,Michael I Rangabe,Kınalıada
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q327142,41.0738,29.0079,53,Yaşar Kemal,Zincirlikuyu Cemetery
Point(28.95555556 41.00861111),1.723,http://www.wikidata.org/entity/Q41646,41.00861111,28.95555556,52,Romanos I Lekapenos,Bodrum Mosque
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41643,41.019722222222,28.949722222222,52,Isaac I Komnenos,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41663,41.019722222222,28.949722222222,52,Konstantinos VIII,Church of the Holy Apostles
Point(28.91346 41.00775),5.239,http://www.wikidata.org/entity/Q110126,41.00775,28.91346,51,Hrant Dink,Balıklı Armenian Cemetery
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41659,41.019722222222,28.949722222222,51,Zoe Porphyrogenita,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41660,41.019722222222,28.949722222222,50,Konstantinos X Doukas,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q41666,41.019722222222,28.949722222222,49,Theodora Porphyrogenita,Church of the Holy Apostles
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q327261,41.01,28.960277777778,49,Aziz Nesin,Istanbul
Point(28.98 41.0125),0.763,http://www.wikidata.org/entity/Q41657,41.0125,28.98,49,Romanos III Argyros,Constantinople
Point(28.964469 41.01569),1.409,http://www.wikidata.org/entity/Q80764,41.01569,28.964469,48,Mihrimah Sultan,Tomb of Suleiman the Magnificent
Point(28.98 41.008333333),0.409,http://www.wikidata.org/entity/Q238091,41.008333333333,28.98,48,Nurbanu Sultan,Hagia Sophia
Point(28.98 41.0125),0.763,http://www.wikidata.org/entity/Q41689,41.0125,28.98,48,Nikephoros III Botaneiates,Constantinople
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q2425979,41.01,28.960277777778,47,Hafsa Sultan,Istanbul
Point(28.95722222 41.01972222),2.156,http://www.wikidata.org/entity/Q37078,41.01972222,28.95722222,46,Andronikos IV Palaiologos,Zeyrek Mosque
Point(28.98 41.008333333),0.409,http://www.wikidata.org/entity/Q205688,41.008333333333,28.98,46,Enrico Dandolo,Hagia Sophia
Point(28.92084 41.01537),4.724,http://www.wikidata.org/entity/Q234289,41.01537,28.92084,45,Halide Edib Adıvar,Merkezefendi Cemetery
Point(28.98 41.008333333),0.409,http://www.wikidata.org/entity/Q437197,41.008333333333,28.98,45,Safiye Sultan,Hagia Sophia
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q316443,41.032194,28.930575,44,Mehmet Akif Ersoy,Edirnekapı Martyr's Cemetery
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q231919,41.019722222222,28.949722222222,44,Pulcheria,Church of the Holy Apostles
Point(28.971888888 41.016166666),1.138,http://www.wikidata.org/entity/Q621548,41.016166666667,28.971888888889,43,Turhan Sultan,Tomb of Turhan Hatice Sultan
Point(28.97111111 41.00888889),0.487,http://www.wikidata.org/entity/Q83275,41.00888889,28.97111111,41,Ziya Gökalp,Çemberlitaş
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q76729,41.032194,28.930575,40,Bruno Taut,Edirnekapı Martyr's Cemetery
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q311259,41.032194,28.930575,39,Naim Süleymanoğlu,Edirnekapı Martyr's Cemetery
Point(28.979887 41.00779),0.372,http://www.wikidata.org/entity/Q2682334,41.00779,28.979887,39,Handan Sultan,Tomb of Mehmed III
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q319461,41.0738,29.0079,39,Sait Faik Abasıyanık,Zincirlikuyu Cemetery
Point(29.06602 41.09726),12.619,http://www.wikidata.org/entity/Q366692,41.09726,29.06602,39,Mesut Yılmaz,Kanlıca Cemetery
Point(28.9157 41.0065),5.049,http://www.wikidata.org/entity/Q68359,41.0065,28.9157,38,Patriarch Athenagoras I of Constantinople,Church of St. Mary of the Spring
Point(28.957175 41.013794444),1.772,http://www.wikidata.org/entity/Q642614,41.013794444444,28.957175,38,Rüstem Paşa,Şehzade Mosque
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q6088718,41.01,28.960277777778,38,Halime Sultan,Istanbul
Point(29.0261 41.0106),4.24,http://www.wikidata.org/entity/Q379595,41.0106,29.0261,38,Reşat Nuri Güntekin,Karacaahmet Cemetery
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q116639,41.019722222222,28.949722222222,37,Nikephoros I of Constantinople,Church of the Holy Apostles
Point(28.933786111 41.047947222),5.816,http://www.wikidata.org/entity/Q334813,41.047947222222,28.933786111111,37,Abu Ayyub al-Ansari,Eyüp Sultan Mosque
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q232981,41.019722222222,28.949722222222,36,Aelia Eudoxia,Church of the Holy Apostles
Point(28.933786111 41.047947222),5.816,http://www.wikidata.org/entity/Q529665,41.047947222222,28.933786111111,36,Lala Kara Mustafa Paşa,Eyüp Sultan Mosque
Point(28.971666666 41.048333333),4.678,http://www.wikidata.org/entity/Q1136761,41.048333333333,28.971666666667,36,Fatma Aliye Topuz,Feriköy Cemetery
Point(28.971666666 41.048333333),4.678,http://www.wikidata.org/entity/Q331896,41.048333333333,28.971666666667,35,Sami Frashëri,Feriköy Cemetery
Point(29.06602 41.09726),12.619,http://www.wikidata.org/entity/Q442656,41.09726,29.06602,35,Barış Manço,Kanlıca Cemetery
Point(28.9513 41.0266),3.05,http://www.wikidata.org/entity/Q2423137,41.0266,28.9513,34,Hatice Sultan,Yavuz Selim Mosque
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q366292,41.0738,29.0079,34,Fethi Okyar,Zincirlikuyu Cemetery
Point(28.957175 41.013794444),1.772,http://www.wikidata.org/entity/Q2991195,41.013794444444,28.957175,33,Şehzade Mehmed,Şehzade Mosque
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q510679,41.01,28.960277777778,33,Köprülü Fazıl Ahmed Pasha,Istanbul
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q276098,41.032194,28.930575,32,Ahmed Tevfik Okday,Edirnekapı Martyr's Cemetery
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q464994,41.032194,28.930575,32,Latife Uşaki,Edirnekapı Martyr's Cemetery
Point(28.9505759 41.018955),2.541,http://www.wikidata.org/entity/Q546595,41.018955,28.9505759,32,Osman Nuri Pasha,Gazi Osman Pasha Tomb
Point(28.9725 41.0085),0.368,http://www.wikidata.org/entity/Q311164,41.0085,28.9725,32,Şehzade Ertuğrul Osman,Mausoleum of Mahmud II
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q311164,41.01,28.960277777778,32,Şehzade Ertuğrul Osman,Istanbul
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q2745815,41.01,28.960277777778,32,Gülnuş Sultan,Istanbul
Point(28.93329 41.05219),6.221,http://www.wikidata.org/entity/Q2682717,41.05219,28.93329,32,Mahfiruz Sultan,Eyüpsultan Cemetery
Point(29.015107 41.024787),3.876,http://www.wikidata.org/entity/Q2745815,41.024787,29.015107,32,Gülnuş Sultan,Yeni Üsküdar Mosque
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q721715,41.0738,29.0079,31,Nihat Erim,Zincirlikuyu Cemetery
Point(28.9157 41.0065),5.049,http://www.wikidata.org/entity/Q342360,41.0065,28.9157,30,Patriarch Demetrios I of Constantinople,Church of St. Mary of the Spring
Point(28.957175 41.013794444),1.772,http://www.wikidata.org/entity/Q4809153,41.013794444444,28.957175,30,Șehzade Cihangir,Şehzade Mosque
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q352760,41.01,28.960277777778,30,Ahmet Ertegün,Istanbul
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q439237,41.01,28.960277777778,30,Mehmed Emin Âli Paşa,Istanbul
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q1571856,41.01,28.960277777778,30,Kara Ahmed Pasha,Istanbul
Point(28.93329 41.05219),6.221,http://www.wikidata.org/entity/Q423644,41.05219,28.93329,30,Ali Qushji,Eyüpsultan Cemetery
Point(29.0261 41.0106),4.24,http://www.wikidata.org/entity/Q187282,41.0106,29.0261,30,Zeki Velidi Togan,Karacaahmet Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q401875,41.0825,29.055277777778,30,Ahmet Hamdi Tanpınar,Aşiyan Asri Cemetery
Point(28.939167 41.031111),4.128,http://www.wikidata.org/entity/Q441464,41.031111,28.939167,29,Germanus I of Constantinople,Chora Church
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q291756,41.019722222222,28.949722222222,29,Ariadne,Church of the Holy Apostles
Point(28.950562 41.018934),2.541,http://www.wikidata.org/entity/Q739524,41.018934,28.950562,29,Halil İnalcık,Fatih Mosque Cemetery
Point(28.950562 41.018934),2.541,http://www.wikidata.org/entity/Q13420049,41.018934,28.950562,29,Nakşidil Sultan,Fatih Mosque Cemetery
Point(28.964469 41.01569),1.409,http://www.wikidata.org/entity/Q2682344,41.01569,28.964469,29,Saliha Dilaşub Sultan,Tomb of Suleiman the Magnificent
Point(29.05784 41.11841),14.226,http://www.wikidata.org/entity/Q709859,41.11841,29.05784,29,Ferdi Tayfur,Yeniköy Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q390725,41.0738,29.0079,29,Şükrü Saraçoğlu,Zincirlikuyu Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q7034181,41.0825,29.055277777778,29,Nigâr Hanım,Aşiyan Asri Cemetery
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q852738,41.032194,28.930575,28,Baki,Edirnekapı Martyr's Cemetery
Point(28.9505866 41.0191331),2.552,http://www.wikidata.org/entity/Q2690022,41.0191331,28.9505866,28,Gülbahar Hatun,Gulbahar Hatun Tomb
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q722306,41.01,28.960277777778,28,Mahmud Shevket Pasha,Istanbul
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q728324,41.01,28.960277777778,28,Köprülü Mehmed Paşa,Istanbul
Point(28.93329 41.05219),6.221,http://www.wikidata.org/entity/Q469840,41.05219,28.93329,28,Necip Fazıl Kısakürek,Eyüpsultan Cemetery
Point(28.933786111 41.047947222),5.816,http://www.wikidata.org/entity/Q2016684,41.047947222222,28.933786111111,28,Ayas Mehmed Paşa,Eyüp Sultan Mosque
Point(29.076669444 40.984169444),8.812,http://www.wikidata.org/entity/Q282179,40.984169444444,29.076669444444,28,Rauf Orbay,Sahrayıcedid Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q318014,41.0738,29.0079,28,Abdülhak Hâmid Tarhan,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q459081,41.0738,29.0079,28,Duygu Asena,Zincirlikuyu Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q982848,41.0825,29.055277777778,28,Orhan Veli Kanık,Aşiyan Asri Cemetery
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q735399,41.032194,28.930575,27,Yusuf Akçura,Edirnekapı Martyr's Cemetery
Point(28.9725 41.0085),0.368,http://www.wikidata.org/entity/Q2034890,41.0085,28.9725,27,Said Halim Pasha,Mausoleum of Mahmud II
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q242334,41.01,28.960277777778,26,Leylâ Gencer,Istanbul
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q717115,41.01,28.960277777778,26,Sinan the Great,Istanbul
Point(28.93329 41.05219),6.221,http://www.wikidata.org/entity/Q470948,41.05219,28.93329,26,Husein Gradaščević,Eyüpsultan Cemetery
Point(28.966 41.0446),4.329,http://www.wikidata.org/entity/Q949051,41.0446,28.966,26,Piyale Pasha,Piyale Pasha Mosque
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q124297,41.0738,29.0079,26,Türkan Saylan,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q545945,41.0738,29.0079,26,Leylâ Erbil,Zincirlikuyu Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q2357350,41.0825,29.055277777778,26,Neslişah Sultan,Aşiyan Asri Cemetery
Point(28.87241 40.9817),9.106,http://www.wikidata.org/entity/Q1366693,40.9817,28.87241,25,Halid Ziya Uşaklıgil,Bakırköy Cemetery
Point(28.953055555 41.01),1.956,http://www.wikidata.org/entity/Q434159,41.01,28.953055555556,25,Pertevniyal Sultan,Pertevniyal Mosque
Point(28.9513 41.0266),3.05,http://www.wikidata.org/entity/Q80454,41.0266,28.9513,25,Şah Huban Sultan,Yavuz Selim Mosque
Point(28.93916667 41.03111111),4.128,http://www.wikidata.org/entity/Q449254,41.03111111,28.93916667,25,Kemalpaşazade,"Edirnekapı, Istanbul"
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q260119,41.019722222222,28.949722222222,25,Eudokia Ingerina,Church of the Holy Apostles
Point(28.970277777 41.010277777),0.639,http://www.wikidata.org/entity/Q623087,41.010277777778,28.970277777778,25,Şehsuvar Sultan,Nuruosmaniye Mosque
Point(28.9725 41.0085),0.368,http://www.wikidata.org/entity/Q623135,41.0085,28.9725,25,Bezmiâlem Sultan,Mausoleum of Mahmud II
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q401411,41.01,28.960277777778,25,Ahmed Muhtar Pasha,Istanbul
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q623135,41.01,28.960277777778,25,Bezmiâlem Sultan,Istanbul
Point(28.98 41.008333333),0.409,http://www.wikidata.org/entity/Q1226606,41.008333333333,28.98,25,Alexios Komnenos,Hagia Sophia
Point(28.98 41.0125),0.763,http://www.wikidata.org/entity/Q235603,41.0125,28.98,25,Aelia Flaccilla,Constantinople
Point(28.980928 41.026373),2.263,http://www.wikidata.org/entity/Q465269,41.026373,28.980928,25,Kılıç Ali Paşa,Kılıç Ali Pasha Mosque
Point(28.971666666 41.048333333),4.678,http://www.wikidata.org/entity/Q10967747,41.048333333333,28.971666666667,25,Süreyya Ağaoğlu,Feriköy Cemetery
Point(28.937777777 41.08),8.787,http://www.wikidata.org/entity/Q2999351,41.08,28.937777777778,25,Mihrişah Sultan,Eyüp
Point(29.0261 41.0106),4.24,http://www.wikidata.org/entity/Q735556,41.0106,29.0261,25,Nihal Atsız,Karacaahmet Cemetery
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q460204,41.01,28.960277777778,24,Amcazade Köprülü Hüseyin Paşa,Istanbul
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q6967370,41.01,28.960277777778,24,Paraskeva of the Balkans,Istanbul
Point(28.972141 41.016875),1.208,http://www.wikidata.org/entity/Q2746974,41.016875,28.972141,24,Saliha Sultan,New Mosque
Point(28.99032 41.06518),6.649,http://www.wikidata.org/entity/Q623586,41.06518,28.99032,24,Ara Güler,Şişli Armenian Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q982389,41.0738,29.0079,24,Sırrı Süreyya Önder,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q3760333,41.0738,29.0079,24,Şefika Gaspıralı,Zincirlikuyu Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q607246,41.0825,29.055277777778,24,Yahya Kemal Beyatlı,Aşiyan Asri Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q948861,41.0825,29.055277777778,24,Tevfik Fikret,Aşiyan Asri Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q13574559,41.0738,29.0079,24,Nezihe Muhiddin,Zincirlikuyu Cemetery
Point(28.87241 40.9817),9.106,http://www.wikidata.org/entity/Q2064734,40.9817,28.87241,23,Tarık Akan,Bakırköy Cemetery
Point(28.920564587 41.009796601),4.656,http://www.wikidata.org/entity/Q388991,41.009796601953,28.920564587562,23,Serif Gören,Kozlu Cemetery
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q728586,41.032194,28.930575,23,Recep Peker,Edirnekapı Martyr's Cemetery
Point(28.950562 41.018934),2.541,http://www.wikidata.org/entity/Q46561,41.018934,28.950562,23,Ahmet Mithat Efendi,Fatih Mosque Cemetery
Point(28.950562 41.018934),2.541,http://www.wikidata.org/entity/Q509775,41.018934,28.950562,23,Kadir Topbaş,Fatih Mosque Cemetery
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q2619547,41.019722222222,28.949722222222,23,Fabia Eudokia,Church of the Holy Apostles
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q838407,41.01,28.960277777778,23,Piri Mehmed Paşa,Istanbul
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q6380345,41.01,28.960277777778,23,Ismihan Kaya Sultan,Istanbul
Point(28.972141 41.016875),1.208,http://www.wikidata.org/entity/Q4445392,41.016875,28.972141,23,Şevkefza Sultan,New Mosque
Point(28.933786111 41.047947222),5.816,http://www.wikidata.org/entity/Q4436934,41.047947222222,28.933786111111,23,Ayşe Sineperver Sultan,Eyüp Sultan Mosque
Point(28.93329 41.05219),6.221,http://www.wikidata.org/entity/Q4892993,41.05219,28.93329,23,Ebussu'ud Efendi,Eyüpsultan Cemetery
Point(28.971666666 41.048333333),4.678,http://www.wikidata.org/entity/Q496959,41.048333333333,28.971666666667,23,Ali Sami Yen,Feriköy Cemetery
Point(28.99032 41.06518),6.649,http://www.wikidata.org/entity/Q8063474,41.06518,28.99032,23,Zabel Sibil Asadour,Şişli Armenian Cemetery
Point(29.0261 41.0106),4.24,http://www.wikidata.org/entity/Q357260,41.0106,29.0261,23,Adile Naşit,Karacaahmet Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q6087410,41.0738,29.0079,23,Ayla Erduran,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q297504,41.0738,29.0079,23,Ömer Seyfettin,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q375687,41.0738,29.0079,23,Bülent Ulusu,Zincirlikuyu Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q401541,41.0825,29.055277777778,23,Ahmed Vefik Pasha,Aşiyan Asri Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q2900391,41.0825,29.055277777778,23,Fahri Paşa,Aşiyan Asri Cemetery
Point(28.920564587 41.009796601),4.656,http://www.wikidata.org/entity/Q1300929,41.009796601953,28.920564587562,22,Metin Oktay,Kozlu Cemetery
Point(28.9513 41.0266),3.05,http://www.wikidata.org/entity/Q5201950,41.0266,28.9513,22,Beyhan Sultan,Yavuz Selim Mosque
Point(28.930575 41.032194),4.762,http://www.wikidata.org/entity/Q922153,41.032194,28.930575,22,Ruhi Sarıalp,Edirnekapı Martyr's Cemetery
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q2426005,41.019722222222,28.949722222222,22,Zoe Zaoutzaina,Church of the Holy Apostles
Point(28.960277777 41.01),1.369,http://www.wikidata.org/entity/Q971640,41.01,28.960277777778,22,Alemdar Mustafa Paşa,Istanbul
Point(28.98 41.008333333),0.409,http://www.wikidata.org/entity/Q15388533,41.008333333333,28.98,22,Ismihan Sultan,Hagia Sophia
