item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel
http://www.wikidata.org/entity/Q1188,https://de.wikipedia.org/wiki/Madhya_Pradesh,https://en.wikipedia.org/wiki/Madhya_Pradesh,Point(77.417 23.25),1.8,23.25,77.417,137,http://www.wikidata.org/entity/Q12443800,Madhya Pradesh,state of India
http://www.wikidata.org/entity/Q80989,https://de.wikipedia.org/wiki/Bhopal,https://en.wikipedia.org/wiki/Bhopal,Point(77.416666666 23.25),1.772,23.25469,77.40289,113,http://www.wikidata.org/entity/Q1549591,Bhopal,big city
http://www.wikidata.org/entity/Q80989,https://de.wikipedia.org/wiki/Bhopal,https://en.wikipedia.org/wiki/Bhopal,Point(77.40289 23.25469),0.432,23.25469,77.40289,113,http://www.wikidata.org/entity/Q1549591,Bhopal,big city
http://www.wikidata.org/entity/Q80989,https://de.wikipedia.org/wiki/Bhopal,https://en.wikipedia.org/wiki/Bhopal,Point(77.416666666 23.25),1.772,23.25,77.416666666667,113,http://www.wikidata.org/entity/Q1549591,Bhopal,big city
http://www.wikidata.org/entity/Q80989,https://de.wikipedia.org/wiki/Bhopal,https://en.wikipedia.org/wiki/Bhopal,Point(77.40289 23.25469),0.432,23.25,77.416666666667,113,http://www.wikidata.org/entity/Q1549591,Bhopal,big city
http://www.wikidata.org/entity/Q129029,https://de.wikipedia.org/wiki/Katastrophe_von_Bhopal,https://en.wikipedia.org/wiki/Bhopal_disaster,Point(77.410555555 23.280833333),2.634,23.280833333333,77.410555555556,64,http://www.wikidata.org/entity/Q977367,Bhopal disaster,chemical accident
http://www.wikidata.org/entity/Q7285421,https://de.wikipedia.org/wiki/Flughafen_Bhopal,https://en.wikipedia.org/wiki/Raja_Bhoj_Airport,Point(77.3375 23.2875),7.335,23.2875,77.3375,24,http://www.wikidata.org/entity/Q1248784,Raja Bhoj Airport,airport
http://www.wikidata.org/entity/Q7285421,https://de.wikipedia.org/wiki/Flughafen_Bhopal,https://en.wikipedia.org/wiki/Raja_Bhoj_Airport,Point(77.3375 23.2875),7.335,23.2875,77.3375,24,http://www.wikidata.org/entity/Q94993988,Raja Bhoj Airport,commercial traffic aerodrome
http://www.wikidata.org/entity/Q855044,https://de.wikipedia.org/wiki/Bhopal_(Staat),https://en.wikipedia.org/wiki/Bhopal_State,Point(77.4 23.25),0.965,23.25,77.4,18,http://www.wikidata.org/entity/Q10711424,Bhopal State,state with limited recognition
http://www.wikidata.org/entity/Q2446436,https://de.wikipedia.org/wiki/Mandideep,https://en.wikipedia.org/wiki/Mandideep,Point(77.518055555 23.094444444),21.759,23.094444444444,77.518055555556,18,http://www.wikidata.org/entity/Q486972,Mandideep,human settlement
http://www.wikidata.org/entity/Q3514109,https://de.wikipedia.org/wiki/Taj-ul_Masjid,https://en.wikipedia.org/wiki/Taj-ul-Masajid,Point(77.3928 23.2629),1.059,23.2629,77.3928,18,http://www.wikidata.org/entity/Q32815,Taj-ul-Masajid,mosque
http://www.wikidata.org/entity/Q4100821,https://de.wikipedia.org/wiki/Bhopal_(Bundesstaat),https://en.wikipedia.org/wiki/Bhopal_State_(1949%E2%80%931956),Point(77.4 23.25),0.965,23.25,77.4,12,http://www.wikidata.org/entity/Q12443800,Bhopal State (1949–1956),state of India
http://www.wikidata.org/entity/Q855054,https://de.wikipedia.org/wiki/Bhopal_(Division),https://en.wikipedia.org/wiki/Bhopal_division,Point(77.41666667 23.25),1.772,23.25,77.41666667,11,http://www.wikidata.org/entity/Q124669069,Bhopal division,division of Madhya Pradesh
http://www.wikidata.org/entity/Q3373052,https://de.wikipedia.org/wiki/Bhojpur_(Madhya_Pradesh),"https://en.wikipedia.org/wiki/Bhojpur,_Madhya_Pradesh",Point(77.595277777 23.115),25.393,23.115,77.595277777778,11,http://www.wikidata.org/entity/Q3957,"Bhojpur, Madhya Pradesh",town
http://www.wikidata.org/entity/Q24951898,,https://en.wikipedia.org/wiki/Bhojeshwar_Temple,Point(77.5797 23.1003),25.285,23.1003,77.5797,11,http://www.wikidata.org/entity/Q842402,Bhojeshwar Temple,Hindu temple
http://www.wikidata.org/entity/Q3092357,,https://en.wikipedia.org/wiki/Van_Vihar_National_Park,Point(77.36977 23.22948),4.608,23.22948,77.36977,10,http://www.wikidata.org/entity/Q46169,Van Vihar National Park,national park
http://www.wikidata.org/entity/Q4901916,,https://en.wikipedia.org/wiki/Bhojtal,Point(77.34 23.25),6.402,23.25,77.34,10,http://www.wikidata.org/entity/Q23397,Bhojtal,lake
http://www.wikidata.org/entity/Q4902006,,https://en.wikipedia.org/wiki/Habibganj_railway_station,Point(77.439429 23.221979),5.578,23.221979,77.439429,10,http://www.wikidata.org/entity/Q22808404,Rani Kamalapati railway station,station located on surface
http://www.wikidata.org/entity/Q4902006,,https://en.wikipedia.org/wiki/Habibganj_railway_station,Point(77.439429 23.221979),5.578,23.221979,77.439429,10,http://www.wikidata.org/entity/Q55488,Rani Kamalapati railway station,railway station
http://www.wikidata.org/entity/Q6792425,,https://en.wikipedia.org/wiki/Maulana_Azad_National_Institute_of_Technology,Point(77.40829444 23.21555556),4.817,23.21555556,77.40829444,9,http://www.wikidata.org/entity/Q1663017,"Maulana Azad National Institute of Technology, Bhopal",engineering school
http://www.wikidata.org/entity/Q4902004,,https://en.wikipedia.org/wiki/Bhopal_Junction_railway_station,Point(77.413142857 23.266884384),1.473,23.2668843843,77.4131428577,8,http://www.wikidata.org/entity/Q55488,Bhopal Junction railway station,railway station
http://www.wikidata.org/entity/Q15643496,,https://en.wikipedia.org/wiki/Atal_Bihari_Vajpayee_Hindi_Vishwavidyalaya,Point(77.419969444 23.167397222),10.293,23.167397222222,77.419969444444,8,http://www.wikidata.org/entity/Q3918,Atal Bihari Vajpayee Hindi University,university
http://www.wikidata.org/entity/Q6025006,,https://en.wikipedia.org/wiki/Indira_Gandhi_Rashtriya_Manav_Sangrahalaya,Point(77.37761 23.232279),3.833,23.232279,77.37761,6,http://www.wikidata.org/entity/Q5473425,Indira Gandhi Rashtriya Manav Sangrahalaya,anthropology museum
http://www.wikidata.org/entity/Q6025006,,https://en.wikipedia.org/wiki/Indira_Gandhi_Rashtriya_Manav_Sangrahalaya,Point(77.37761 23.232279),3.833,23.232279,77.37761,6,http://www.wikidata.org/entity/Q17431399,Indira Gandhi Rashtriya Manav Sangrahalaya,national museum
