location,distance,item,lat,lon,sitelinks,itemLabel,placeLabel
Point(72.8775 19.075833333),4.612,http://www.wikidata.org/entity/Q231690,19.075833333333,72.8775,147,Bhimrao Ramji Ambedkar,Mumbai
Point(72.833888888 19.025),10.89,http://www.wikidata.org/entity/Q231690,19.025,72.833888888889,147,Bhimrao Ramji Ambedkar,Chaitya Bhoomi
