item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel
http://www.wikidata.org/entity/Q3046409,https://de.wikipedia.org/wiki/Singapore_Botanic_Gardens,https://en.wikipedia.org/wiki/Singapore_Botanic_Gardens,Point(103.8162 1.3151),4.685,1.3151,103.8162,43,http://www.wikidata.org/entity/Q167346,Singapore Botanic Gardens,botanical garden
http://www.wikidata.org/entity/Q3046409,https://de.wikipedia.org/wiki/Singapore_Botanic_Gardens,https://en.wikipedia.org/wiki/Singapore_Botanic_Gardens,Point(103.8162 1.3151),4.685,1.3151,103.8162,43,http://www.wikidata.org/entity/Q181916,Singapore Botanic Gardens,herbarium
http://www.wikidata.org/entity/Q376178,https://de.wikipedia.org/wiki/Straits_Settlements,https://en.wikipedia.org/wiki/Straits_Settlements,Point(103.8 1.366666666),2.414,1.3666666666667,103.8,37,http://www.wikidata.org/entity/Q1351282,Straits Settlements,crown colony
http://www.wikidata.org/entity/Q1054746,https://de.wikipedia.org/wiki/Pulau_Ujong,https://en.wikipedia.org/wiki/Singapore_Island,Point(103.8 1.383333333),3.633,1.3833333333333,103.8,29,http://www.wikidata.org/entity/Q23442,Singapore Island,island
http://www.wikidata.org/entity/Q720209,https://de.wikipedia.org/wiki/Bukit_Timah_(H%C3%BCgel),https://en.wikipedia.org/wiki/Bukit_Timah_Hill,Point(103.776375 1.354680555),4.801,1.3546805555556,103.776375,27,http://www.wikidata.org/entity/Q54050,Bukit Timah,hill
http://www.wikidata.org/entity/Q569689,https://de.wikipedia.org/wiki/Luftangriffe_auf_Singapur_(1944%E2%80%931945),https://en.wikipedia.org/wiki/Bombing_of_Singapore_(1944%E2%80%931945),Point(103.8 1.36666667),2.414,1.36666667,103.8,18,http://www.wikidata.org/entity/Q831663,Bombing of Singapore,military campaign
http://www.wikidata.org/entity/Q569689,https://de.wikipedia.org/wiki/Luftangriffe_auf_Singapur_(1944%E2%80%931945),https://en.wikipedia.org/wiki/Bombing_of_Singapore_(1944%E2%80%931945),Point(103.8 1.36666667),2.414,1.36666667,103.8,18,http://www.wikidata.org/entity/Q2380335,Bombing of Singapore,airstrike
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.778 1.35278),4.638,1.3869444444444,103.80083333333,17,http://www.wikidata.org/entity/Q179049,Bukit Timah Nature Reserve,nature reserve
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.800833333 1.386944444),3.913,1.3869444444444,103.80083333333,17,http://www.wikidata.org/entity/Q179049,Bukit Timah Nature Reserve,nature reserve
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.778 1.35278),4.638,1.35278,103.778,17,http://www.wikidata.org/entity/Q179049,Bukit Timah Nature Reserve,nature reserve
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.800833333 1.386944444),3.913,1.35278,103.778,17,http://www.wikidata.org/entity/Q179049,Bukit Timah Nature Reserve,nature reserve
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.778 1.35278),4.638,1.3869444444444,103.80083333333,17,http://www.wikidata.org/entity/Q570116,Bukit Timah Nature Reserve,tourist attraction
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.800833333 1.386944444),3.913,1.3869444444444,103.80083333333,17,http://www.wikidata.org/entity/Q570116,Bukit Timah Nature Reserve,tourist attraction
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.778 1.35278),4.638,1.35278,103.778,17,http://www.wikidata.org/entity/Q570116,Bukit Timah Nature Reserve,tourist attraction
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.800833333 1.386944444),3.913,1.35278,103.778,17,http://www.wikidata.org/entity/Q570116,Bukit Timah Nature Reserve,tourist attraction
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.778 1.35278),4.638,1.3869444444444,103.80083333333,17,http://www.wikidata.org/entity/Q4654172,Bukit Timah Nature Reserve,ASEAN Heritage Park
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.800833333 1.386944444),3.913,1.3869444444444,103.80083333333,17,http://www.wikidata.org/entity/Q4654172,Bukit Timah Nature Reserve,ASEAN Heritage Park
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.778 1.35278),4.638,1.35278,103.778,17,http://www.wikidata.org/entity/Q4654172,Bukit Timah Nature Reserve,ASEAN Heritage Park
http://www.wikidata.org/entity/Q385725,https://de.wikipedia.org/wiki/Bukit-Timah-Reservat,https://en.wikipedia.org/wiki/Bukit_Timah_Nature_Reserve,Point(103.800833333 1.386944444),3.913,1.35278,103.778,17,http://www.wikidata.org/entity/Q4654172,Bukit Timah Nature Reserve,ASEAN Heritage Park
http://www.wikidata.org/entity/Q2734905,https://de.wikipedia.org/wiki/Toa_Payoh,https://en.wikipedia.org/wiki/Toa_Payoh,Point(103.85 1.335),4.188,1.335,103.85,16,http://www.wikidata.org/entity/Q618123,Toa Payoh,geographical feature
http://www.wikidata.org/entity/Q2734905,https://de.wikipedia.org/wiki/Toa_Payoh,https://en.wikipedia.org/wiki/Toa_Payoh,Point(103.85 1.335),4.188,1.335,103.85,16,http://www.wikidata.org/entity/Q104527265,Toa Payoh,planning area of Singapore
http://www.wikidata.org/entity/Q2734905,https://de.wikipedia.org/wiki/Toa_Payoh,https://en.wikipedia.org/wiki/Toa_Payoh,Point(103.85 1.335),4.188,1.335,103.85,16,http://www.wikidata.org/entity/Q3957,Toa Payoh,town
http://www.wikidata.org/entity/Q2672672,,https://en.wikipedia.org/wiki/Toa_Payoh_MRT_station,Point(103.8475 1.332777777),4.124,1.3327777777778,103.8475,15,http://www.wikidata.org/entity/Q928830,Toa Payoh MRT station,metro station
http://www.wikidata.org/entity/Q2672672,,https://en.wikipedia.org/wiki/Toa_Payoh_MRT_station,Point(103.8475 1.332777777),4.124,1.3327777777778,103.8475,15,http://www.wikidata.org/entity/Q22808403,Toa Payoh MRT station,underground station
http://www.wikidata.org/entity/Q2672672,,https://en.wikipedia.org/wiki/Toa_Payoh_MRT_station,Point(103.8475 1.332777777),4.124,1.3327777777778,103.8475,15,http://www.wikidata.org/entity/Q55488,Toa Payoh MRT station,railway station
http://www.wikidata.org/entity/Q4420038,,https://en.wikipedia.org/wiki/Singapore_in_Malaysia,Point(103.8 1.36667),2.414,1.36667,103.8,15,http://www.wikidata.org/entity/Q7275,Singapore in Federation of Malaysia,state
http://www.wikidata.org/entity/Q1903146,,https://en.wikipedia.org/wiki/Yio_Chu_Kang_MRT_station,Point(103.844817 1.381906),3.94,1.381906,103.844817,14,http://www.wikidata.org/entity/Q928830,Yio Chu Kang MRT station,metro station
http://www.wikidata.org/entity/Q1903146,,https://en.wikipedia.org/wiki/Yio_Chu_Kang_MRT_station,Point(103.844817 1.381906),3.94,1.381906,103.844817,14,http://www.wikidata.org/entity/Q11670533,Yio Chu Kang MRT station,elevated station
