ao_link,lat,lon,itemLabel,description
https://www.atlasobscura.com/places/the-times-square-hum-new-york-new-york,40.75857,-73.985509,Times Square Hum,A pedestrian island in the middle of world-famous Times Square emits a strange (and purposeful) humming noise.
https://www.atlasobscura.com/places/virgin-falls-pocket-wilderness,35.846761,-85.311584,Virgin Falls Pocket Wilderness,"Visit this playground of waterfalls, caves and sinkholes."
https://www.atlasobscura.com/places/bryant-park-bathroom,40.753597,-73.983233,Bryant Park Bathroom,"The fanciest public restroom in New York City boasts fresh flowers, art, and a classical music soundtrack."
https://www.atlasobscura.com/places/the-cats-of-jackson-square-new-orleans-louisiana,29.956701,-90.062763,The Cats of Jackson Square,"By day this New Orleans square is for pedestrians, but by night it is a kingdom of kittens."
https://www.atlasobscura.com/places/metairie-cemetery-new-orleans,29.985833,-90.117778,Metairie Cemetery,"New Orleans' famous cemetery, located on the site of a former race track."
https://www.atlasobscura.com/places/concrete-parthenon,36.149747,-86.813164,Concrete Parthenon,This replica of the Greek structure is in the heart of Nashville.
https://www.atlasobscura.com/places/wordens-ledges,41.203616,-81.718821,,
https://www.atlasobscura.com/places/zak-bagans-haunted-museum,36.158382,-115.145681,,
https://www.atlasobscura.com/places/pirate-treasure-museum,29.896944,-81.312984,,
https://www.atlasobscura.com/places/traveler-restaurant,42.025325,-72.139914,,
https://www.atlasobscura.com/places/mothman-museum-point-pleasant-west-virginia,38.842756,-82.13863,,
https://www.atlasobscura.com/places/long-now-orrery,37.806632,-122.432152,,
https://www.atlasobscura.com/places/the-angel-oak-tree-johns-island-south-carolina,32.721438,-80.082388,,
https://www.atlasobscura.com/places/abandoned-henry-river-mill-village,35.696521,-81.428422,,
https://www.atlasobscura.com/places/abandoned-henry-river-mill-village,35.696521,-81.428422,Abandoned Henry River Mill Village,"An abandoned village that doubled as ""The Hunger Games""' post-apocalyptic wasteland is up for grabs."
https://www.atlasobscura.com/places/rosenheim-mansion,34.050038,-118.317353,Rosenheim Mansion,This grand mansion has starred in everything from Bones to Buffy.
https://www.atlasobscura.com/places/castle-mont-rouge,36.239727,-78.912991,Castle Mont Rouge,A sculptor's dream castle turned fantastical ruin.
https://www.atlasobscura.com/places/6-1-2-avenue-manhattan-s-secret-street,40.763145,-73.980294,6 1/2 Avenue: Manhattan's Secret Street,Tucked away amidst some of the most famous addresses in the world is New York's only fraction of a street.
https://www.atlasobscura.com/places/a-christmas-story-house-and-museum,41.468747,-81.687339,A Christmas Story House and Museum,The home made famous by the 1983 holiday classic is now a perfectly preserved shrine to the movie.
https://www.atlasobscura.com/places/space-window-at-the-washington-national-cathedral,38.931122,-77.071627,Space Window at the Washington National Cathedral,A tiny piece of the Moon is embedded in this stained glass masterpiece.
https://www.atlasobscura.com/places/the-ponce-de-leon-hotel-st-augustine-florida,29.892887,-81.314788,The Ponce de León Hotel,"A luxurious 1880s hotel with its fair share of Tiffany stained glass, Edison electricity, and of course, ghosts."
https://www.atlasobscura.com/places/lava-beds-national-monument,41.713889,-121.508333,Lava Beds National Monument,Trails through lava-carved tube-caves display sparkling bacteria and a rich history.
https://www.atlasobscura.com/places/the-flower-fields-carlsbad-california,33.124658,-117.317592,,
https://www.atlasobscura.com/places/donner-pass-summit-tunnels,39.315563,-120.320657,,
https://www.atlasobscura.com/places/kreischer-mansion,40.532558,-74.237806,,
https://www.atlasobscura.com/places/john-sowden-house,34.105515,-118.301216,,
https://www.atlasobscura.com/places/buffalo-bayou-park-cistern,29.762381,-95.376423,,
https://www.atlasobscura.com/places/beacon-rock,45.628593,-122.022196,,
https://www.atlasobscura.com/places/prehistoric-forest-amusement-park,42.056207,-84.151691,,
https://www.atlasobscura.com/places/helen-s-bridge,35.595467,-82.538061,,
https://www.atlasobscura.com/places/durango-silverton-narrow-gauge-railroad,37.269127,-107.882516,Durango and Silverton Narrow Gauge Railroad,This spectacular track has run continuously since 1882.
https://www.atlasobscura.com/places/spook-hill,27.908587,-81.581189,Spook Hill,A haunted hill that supposedly defied gravity.
https://www.atlasobscura.com/places/craggy-gardens-rhododendron-tunnels,35.700611,-82.379539,Craggy Gardens Rhododendron Tunnels,Gnarled canopies of pink and purple wildflowers arch over the trail to the summit.
https://www.atlasobscura.com/places/mcway-falls-and-waterfall-house-ruins,36.160083,-121.673246,McWay Falls and Waterfall House Ruins,"This Big Sur waterfall drops 80 feet directly into the Pacific Ocean, and inspired the hillside house up top."
https://www.atlasobscura.com/places/maroon-bells,39.071062,-106.989069,Maroon Bells,"Despite being one of the most photographed vistas in the Rockies these twin peaks are rightfully known as the ""Deadly Bells."""
https://www.atlasobscura.com/places/aquatic-park-tombstones,37.807567,-122.426223,Aquatic Park Tombstones,Visible below the waves are memorials to the city's Gold Rush dead.
https://www.atlasobscura.com/places/blue-moon-tavern,47.661469,-122.319912,Blue Moon Tavern,This popular bar has been blurring the line between normal and edgy for more than 75 years.
https://www.atlasobscura.com/places/pikes-peak-summit-house,38.840832,-105.042786,Pikes Peak Summit House,Thanks to a quirk of elevation this gift shop produces magic doughnuts that are found nowhere else on Earth.
https://www.atlasobscura.com/places/sculptured-rocks-natural-area,43.706964,-71.856817,,
https://www.atlasobscura.com/places/ballyhoo-curiosity-shop,47.667995,-122.385382,,
https://www.atlasobscura.com/places/raccoon-mountain-caverns,35.021223,-85.407925,,
https://www.atlasobscura.com/places/grand-staircase-escalante-national-monument,37.4,-111.683333,,
https://www.atlasobscura.com/places/dinosaurland,39.055356,-78.141353,,
https://www.atlasobscura.com/places/biltmore-secret-doors-hidden-passages,35.567032,-82.544252,,
https://www.atlasobscura.com/places/the-satanic-temple-salem-massachusetts,42.531378,-70.889133,,
https://www.atlasobscura.com/places/marilyn-monroes-crypt,34.058414,-118.44198,,
https://www.atlasobscura.com/places/goonie-trails,46.186268,-123.823187,Goonie Trails,The lush coastal city of Astoria is riddled with forgotten secret sidewalks.
https://www.atlasobscura.com/places/elfreths-alley,39.952767,-75.142397,Elfreth's Alley,This charming colonial alleyway is one of the oldest continuously used residential streets in the U.S.
https://www.atlasobscura.com/places/idle-hour,34.158363,-118.369987,Idle Hour,The programmatic glory of LA's giant whiskey barrel building has become an upscale reminder of the city's kitschy roadside past.
https://www.atlasobscura.com/places/gum-wall,47.608056,-122.340278,Gum Wall,A wall of chewing gum moonlights as collective art.
https://www.atlasobscura.com/places/dr-glooms-crypt-of-curiosities,39.547729,-76.08732,Dr. Gloom's Crypt of Curiosities,"Fiji mermaids, mummified remains, and recreated cryptids are among the morbid oddities at this Maryland museum."
https://www.atlasobscura.com/places/halloween-house,34.099257,-118.360792,Halloween House,"Everyone remembers Laurie Strode from Halloween, but this is the house where most of the blood was shed."
https://www.atlasobscura.com/places/pegasus-and-dragon,25.978065,-80.139573,Pegasus and Dragon,The behemoth beasts engaged in an epic battle is the second-tallest statue in the contiguous United States.
https://www.atlasobscura.com/places/palouse-falls,46.663493,-118.223798,Palouse Falls,An obscure waterfall that looks like something out of a fantasy novel.
https://www.atlasobscura.com/places/seven-magic-mountains,35.841341,-115.269453,,
https://www.atlasobscura.com/places/hobbit-cafe,29.733858,-95.414845,,
https://www.atlasobscura.com/places/stay-on-main-hotel,34.044277,-118.25063,,
https://www.atlasobscura.com/places/museum-of-the-bizarre,34.23263,-77.949022,,
https://www.atlasobscura.com/places/hammond-castle-museum,42.585985,-70.692565,,
https://www.atlasobscura.com/places/crowley-lake-columns,37.609,-118.721669,,
https://www.atlasobscura.com/places/sliding-rock,35.31147,-82.787575,,
https://www.atlasobscura.com/places/napoleon-house,29.955823,-90.065255,,
https://www.atlasobscura.com/places/dapper-cadaver,43.030386,-89.401044,Dapper Cadaver,"""Looks so real, it's scary!"""
https://www.atlasobscura.com/places/gates-of-hell,40.018387,-83.011987,Gates of Hell,The entrance to this sinisterly named tunnel hides behind a Tim Hortons.
https://www.atlasobscura.com/places/saint-albans-sanatorium,37.139267,-80.580045,St. Albans Sanatorium,Paranormal investigators claim this abandoned asylum is the most haunted spot in the eastern U.S.
https://www.atlasobscura.com/places/monongahela-incline,40.431426,-80.005808,Monongahela Incline,The United States’s oldest funicular railway glides up and down a steep Pittsburgh street.
https://www.atlasobscura.com/places/bob-baker-marionette-theater,34.121813,-118.207202,Bob Baker Marionette Theater,Historic marionette theater features thousands of handmade puppets and free cups of ice cream.
https://www.atlasobscura.com/places/washington-mini-monument,38.889098,-77.035246,Washington Mini Monument,There's a 12-foot-tall replica of the Washington Monument hidden under a manhole nearby.
https://www.atlasobscura.com/places/archive-of-the-afterlife,39.826309,-80.568528,Archive of the Afterlife,"The museum calls itself the ""National Museum of the Paranormal"" and is full of eerie oddities."
https://www.atlasobscura.com/places/papermoon-diner,39.322435,-76.621229,Papermoon Diner,"This beloved Baltimore spot features caged dolls, a giant Pez collection, and many, many mannequins."
https://www.atlasobscura.com/places/crater-of-diamonds,34.033132,-93.670694,,
https://www.atlasobscura.com/places/mystery-valley,36.908612,-110.186796,,
https://www.atlasobscura.com/places/the-secret-entrance-to-the-knickerbocker-hotel-new-york-new-york,40.755583,-73.987917,,
https://www.atlasobscura.com/places/maryhill-museum-and-stonehenge,45.677458,-120.864771,,
https://www.atlasobscura.com/places/antoines-restaurant,29.956737,-90.066392,,
https://www.atlasobscura.com/places/methuselah-tree-bristlecone-pine,37.385562,-118.178843,,
https://www.atlasobscura.com/places/smith-mansion,44.461163,-109.494181,,
https://www.atlasobscura.com/places/edgar-allen-poes-site-of-death,39.292926,-76.594212,,
https://www.atlasobscura.com/places/grip-raven,39.959085,-75.170333,Grip the Raven,"The taxidermied remains of Charles Dickens' pet raven, which helped inspire one of Edgar Allan Poe's most famous poems."
https://www.atlasobscura.com/places/world-erotic-art-museum,25.783027,-80.132211,World Erotic Art Museum,"12,000 sq. ft. museum tracing erotic art from antiquity to modern times."
https://www.atlasobscura.com/places/san-diego-museum-of-us,32.7314,-117.1517,San Diego Museum of Us,An extraordinarily ornate museum in San Diego holds wondrous anthropological treasures.
https://www.atlasobscura.com/places/robo-lights,33.831792,-116.535039,Robo Lights,An outdoor sculpture park of giant pink robots and post-apocalyptic Christmas scenes.
https://www.atlasobscura.com/places/fbi-spy-house,38.924238,-77.072798,FBI Spy House,A painfully obvious spy house sits right across the street from the Russian Embassy.
https://www.atlasobscura.com/places/chaco-culture-national-historical-park,36.030481,-107.910392,Chaco Culture National Historical Park,A phenomenal assembly of pueblos in New Mexico is the most complete example of ancient ruins north of the border.
https://www.atlasobscura.com/places/the-woolworth-building-new-york-new-york,40.712486,-74.008266,The Woolworth Building,"Once the tallest building in the world and the site of ""the highest dinner ever held in New York"" this building now holds the most expensive penthouse in the city."
https://www.atlasobscura.com/places/orient-express-restaurant,47.575836,-122.329554,Orient Express Restaurant,This Seattle joint serves food inside an old train car once used by FDR.
https://www.atlasobscura.com/places/grand-falls,35.425622,-111.195638,,
https://www.atlasobscura.com/places/lucent,41.898642,-87.622746,,
https://www.atlasobscura.com/places/hillandale-bridge,41.590972,-81.491167,,
https://www.atlasobscura.com/places/seacrest-wolf-preserve,30.593361,-85.629894,,
https://www.atlasobscura.com/places/fantasy-canyon,40.057357,-109.393219,,
https://www.atlasobscura.com/places/willamette-falls,45.351557,-122.619041,,
https://www.atlasobscura.com/places/pumpkin-spring-pool,36.231719,-113.030911,,
https://www.atlasobscura.com/places/dysfunctional-grace-art-co,27.960501,-82.440207,,
https://www.atlasobscura.com/places/dysfunctional-grace-art-co,27.960501,-82.440207,Dysfunctional Grace Art Co.,An oddities shop that dabbles in the deathly and beautiful.
https://www.atlasobscura.com/places/shipwrecks-lands-end,37.784368,-122.508545,The Shipwrecks at Land's End,"A 300-ship graveyard, with a few still visible at low tide."
https://www.atlasobscura.com/places/blockhouse-no-1,40.797528,-73.95582,Blockhouse No. 1,This ruined fort hidden at the top of Central Park can't seem to keep from losing its historical plaques.
https://www.atlasobscura.com/places/quimbys-bookstore,41.910598,-87.674778,Quimby's Bookstore,"The beloved home to all publications indie, erotic, and punky."
https://www.atlasobscura.com/places/ernest-hemingway-home-museum,24.551149,-81.800545,Ernest Hemingway Home & Museum,The former home of the Nobel Prize-winning American writer is now home to dozens of six-toed cats.
https://www.atlasobscura.com/places/toccoa-river-swinging-bridge,34.73612,-84.167268,Toccoa River Swinging Bridge,"They call this long foot bridge a swinging bridge, but really it's the bouncing you have to watch out for."
https://www.atlasobscura.com/places/magic-mushroom-house,39.191098,-106.817539,Magic Mushroom House,An architect in Aspen used psychedelics as his muse while building this mushroom masterpiece.
https://www.atlasobscura.com/places/elijah-bond-s-ouija-board-grave,39.310362,-76.606743,Elijah Bond's Ouija Board Grave,The man who first patented the Ouija board rests in peace beneath a headstone that playfully reflects that achievement.
https://www.atlasobscura.com/places/golden-gate-park-bison,37.769817,-122.498375,,
https://www.atlasobscura.com/places/the-music-box-village,29.96337,-90.0294,,
https://www.atlasobscura.com/places/eternal-flame-falls-2,42.713949,-78.762808,,
https://www.atlasobscura.com/places/kitch-iti-kipi,46.004166,-86.381953,,
https://www.atlasobscura.com/places/cassadaga,28.965173,-81.236144,,
https://www.atlasobscura.com/places/john-k-king-used-rare-books,42.327427,-83.056903,,
https://www.atlasobscura.com/places/goblin-valley-state-park,38.564127,-110.704832,,
https://www.atlasobscura.com/places/the-hidden-art-deco-tunnel-underneath-the-new-yorker-hotel-new-york-new-york,40.752722,-73.993605,,
https://www.atlasobscura.com/places/palo-duro-canyon,34.984557,-101.701126,Palo Duro Canyon,The Grand Canyon of Texas.
https://www.atlasobscura.com/places/the-sazerac-bar-new-orleans-louisiana,29.953873,-90.071702,The Sazerac Bar,This bar named after the world's first mixed cocktail was home to one of New Orleans' most notorious politicians.
https://www.atlasobscura.com/places/national-museum-funeral-history,29.989533,-95.430586,National Museum of Funeral History,Fantastic collection celebrating the final send-off.
https://www.atlasobscura.com/places/newmans-castle,29.948962,-96.253069,Newman's Castle,A medieval castle in the middle of rural Texas.
https://www.atlasobscura.com/places/damen-silos,41.840787,-87.673892,Damen Silos,These abandoned grain silos and tunnels are an urban exploration dream.
https://www.atlasobscura.com/places/robert-doll,24.552931,-81.754946,Robert the Doll,"This legendary ""evil"" doll has been haunting the citizens of Key West for over 100 years."
https://www.atlasobscura.com/places/providence-canyon-state-outdoor-recreation-area,32.071678,-84.911165,Providence Canyon State Outdoor Recreation Area,Bad farming practices caused this unnatural natural wonder.
https://www.atlasobscura.com/places/the-basin-lincoln-new-hampshire,44.10362,-71.67658,The Basin,Even Henry David Thoreau found this glacial pothole irresistible.
https://www.atlasobscura.com/places/lincoln-memorial-undercroft,38.889126,-77.049844,,
https://www.atlasobscura.com/places/kuwohi-clingmans-dome,35.562933,-83.49845,,
https://www.atlasobscura.com/places/jacob-s-well,30.039092,-98.126351,,
https://www.atlasobscura.com/places/kinzua-bridge,41.75979,-78.587131,,
https://www.atlasobscura.com/places/taos-pueblo,36.438638,-105.544455,,
https://www.atlasobscura.com/places/the-secret-city-oak-ridge-tennessee,36.00888,-84.257149,,
https://www.atlasobscura.com/places/the-white-horse-tavern-new-york-new-york,40.735686,-74.006224,,
https://www.atlasobscura.com/places/underwater-hotel-in-key-largo,25.133115,-80.399311,,
https://www.atlasobscura.com/places/land-of-oz-theme-park,36.210958,-81.889003,Land of Oz Theme Park,"A former Oz-themed attraction that has fallen into disrepair, but still holds some of the original magic."
https://www.atlasobscura.com/places/earthships,36.495334,-105.752974,Earthships,These aggressively sustainable art homes look like something out of 1970's science fiction.
https://www.atlasobscura.com/places/the-sunken-gardens-st-petersburg-florida,27.789584,-82.638426,Sunken Gardens,A luxuriant botanical garden below sea level.
https://www.atlasobscura.com/places/holiday-nostalgia-train,40.723917,-73.991294,Holiday Nostalgia Train,"During the holidays, a vintage subway train whisks New Yorkers back in time."
https://www.atlasobscura.com/places/albertine,40.77656,-73.96365,Albertine,"Though its celestial ceiling is impressive, the true star is the vast collection of French books."
https://www.atlasobscura.com/places/hollywood-tower-apartments,34.104939,-118.324294,Hollywood Tower Apartments,This glamorous old building is said to have inspired the Tower of Terror.
https://www.atlasobscura.com/places/clam-pass-beach,26.21725,-81.81758,Clam Pass Beach,A hidden beach at the end of a tunnel of mangrove trees.
https://www.atlasobscura.com/places/la-cieneguilla-petroglyph-site,35.605279,-106.121369,La Cieneguilla Petroglyph Site,"These Pre-Columbian petroglyphs contain representations of birds, deer, hunters, and even some early Native flute players."
https://www.atlasobscura.com/places/edgar-allen-poe-cottage,40.865567,-73.894251,,
https://www.atlasobscura.com/places/leather-archives-museum-2,41.998622,-87.668318,,
https://www.atlasobscura.com/places/ohio-state-reformatory,40.783726,-82.502754,,
https://www.atlasobscura.com/places/church-of-8-wheels,37.774702,-122.430913,,
https://www.atlasobscura.com/places/alamere-falls,37.953731,-122.783412,,
https://www.atlasobscura.com/places/fort-miley-batteries-lands-end,37.78268,-122.508824,,
https://www.atlasobscura.com/places/vindicator-valley-trail,38.723044,-105.125813,,
https://www.atlasobscura.com/places/apostle-island-sea-caves,46.965278,-90.664167,,
https://www.atlasobscura.com/places/intuit-the-center-for-intuitive-and-outsider-art,41.895355,-87.654615,Intuit: The Center for Intuitive and Outsider Art,"Nonprofit art center that promotes outsider, intuitive, and self-taught art."
https://www.atlasobscura.com/places/17-room-ruin,37.274802,-109.510232,17 Room Ruin,A well-preserved Ancestral Puebloan ruin tucked beneath a desert cliff.
https://www.atlasobscura.com/places/the-topiary-park-columbus-ohio,39.961149,-82.987617,The Topiary Park,Georges Seurat’s pointillist masterpiece has been recreated in Ohio in topiary form.
https://www.atlasobscura.com/places/graffiti-hall-of-fame,40.792986,-73.948009,Graffiti Hall of Fame,"For over 30 years the walls of this Harlem schoolyard have been a gallery of street art by ""Kings and better."""
https://www.atlasobscura.com/places/apache-death-cave,35.117706,-111.09578,Apache Death Cave,A stealthy Apache hideaway that became the haunting site of a mass grave.
https://www.atlasobscura.com/places/frozen-cleveland-lighthouse,41.509005,-81.717733,Frozen Cleveland Lighthouse,An unoccupied lighthouse encased in layers of ice from the waters of Lake Erie.
https://www.atlasobscura.com/places/house-seven-gables,42.521757,-70.883512,House of the Seven Gables,The 340-year-old house that inspired the classic Nathaniel Hawthorne novel.
https://www.atlasobscura.com/places/overlook-mountain-house-ruins,42.084908,-74.099652,Overlook Mountain House Ruins,A once grand hotel is being retaken by the wilderness it once capitalized on.
https://www.atlasobscura.com/places/lucky-cat-museum,39.127222,-84.499167,,
https://www.atlasobscura.com/places/the-crystal-shrine-grotto-memphis-tennessee,35.110436,-89.873996,,
https://www.atlasobscura.com/places/mono-lake,38.0165,-119.0093,,
https://www.atlasobscura.com/places/cherry-springs-state-park,41.662675,-77.8227,,
https://www.atlasobscura.com/places/binoculars-building,33.995458,-118.476718,,
https://www.atlasobscura.com/places/paranormal-museum,40.215958,-74.011422,,
https://www.atlasobscura.com/places/old-faithful-geyser,44.460908,-110.828115,,
https://www.atlasobscura.com/places/indian-echo-caverns,40.2529,-76.7168,,
https://www.atlasobscura.com/places/statue-of-libertys-original-torch,40.69095,-74.04606,Statue of Liberty's Original Torch,Lady Liberty's first beacon of enlightenment is now displayed in a museum near the statue.
https://www.atlasobscura.com/places/palmer-house-hilton,41.880312,-87.626939,Palmer House Hilton,This historic hotel invented the chocolate brownie.
https://www.atlasobscura.com/places/honey-island-swamp,30.217222,-89.649722,Honey Island Swamp,Legend says a primate-like cryptid prowls this otherworldy sliver of the Louisiana bayou.
https://www.atlasobscura.com/places/kenilworth-aquatic-gardens,38.912775,-76.943326,Kenilworth Aquatic Gardens,A lovely aquatic park built by a one-armed Civil War veteran who made a fortune from lotuses.
https://www.atlasobscura.com/places/kansas-city-workhouse,39.087137,-94.563536,Kansas City Workhouse,This abandoned prison castle has become an imposing gallery of graffiti art.
https://www.atlasobscura.com/places/chicago-temple,41.88222,-87.628291,Chicago Temple,"A gothic church spire sits atop this skyscraper, the tallest church in the world."
https://www.atlasobscura.com/places/burlesque-hall-of-fame,36.160056,-115.153021,Burlesque Hall of Fame,This institution collects the history of burlesque dancing with a titillating collection of ephemera and pasties.
https://www.atlasobscura.com/places/brooklyn-bridge-love-locks,40.706086,-73.996864,Brooklyn Bridge Love Locks,A popular European tradition makes its way to the states on one of America's most famous bridges.
https://www.atlasobscura.com/places/japanese-tea-garden-san-antonio,29.460873,-98.476995,,
https://www.atlasobscura.com/places/the-fountain-of-youth-st-augustine-florida,29.906753,-81.314917,,
https://www.atlasobscura.com/places/space-shuttle-endeavour,34.015388,-118.286254,,
https://www.atlasobscura.com/places/saltair,40.747208,-112.188194,,
https://www.atlasobscura.com/places/the-last-shell-oil-clamshell-station-2-winston-salem-north-carolina,36.067692,-80.214106,,
https://www.atlasobscura.com/places/bat-bar-in-lost-canyon-cave,36.53459,-93.249082,,
https://www.atlasobscura.com/places/pecan-pie-vending-machine,30.166755,-97.511084,,
https://www.atlasobscura.com/places/freeway-park,47.609117,-122.33235,,
https://www.atlasobscura.com/places/the-bristlecone-pines-of-the-great-basin-baker-nevada,39.005845,-114.218122,The Bristlecone Pines of the Great Basin,The longest living non-clonal organisms on Earth.
https://www.atlasobscura.com/places/museum-of-natural-and-artificial-ephemerata,30.280202,-97.715219,Museum of Natural and Artificial Ephemerata,DIY collection of eclectic holdings.
https://www.atlasobscura.com/places/national-building-museum,38.897795,-77.017523,National Building Museum,"Fittingly, America's museum of architecture is itself a magnificently designed old building."
https://www.atlasobscura.com/places/graveface-museum-2,32.080296,-81.086451,Graveface Museum,Hidden amid the old-world charm of Savannah is a museum dedicated to the world of oddities and criminal history.
https://www.atlasobscura.com/places/museum-american-cocktail,29.940948,-90.07914,Museum of the American Cocktail,"If New Orleans is the birthplace of the ""cocktail,"" why does their own museum of cocktail memorabilia beg to differ?"
https://www.atlasobscura.com/places/the-black-veil-shoppe-of-drear-wonder,42.521535,-70.914752,Black Veil Shoppe of Drear & Wonder,"Like stepping into a spooky fairy-tale, this shop carries the dark ideas of artists and other makers."
https://www.atlasobscura.com/places/glenrio-ghost-town,35.17842,-103.043038,Glenrio Ghost Town,The old Route 66 town straddling Texas and New Mexico died along with the Main Street of America.
https://www.atlasobscura.com/places/bahai-temple,42.074433,-87.684241,Bahá'í Temple,The only Bahá'í house of worship in North America and one of only a handful worldwide.
https://www.atlasobscura.com/places/macalpines-soda-fountain,33.473236,-112.06482,,
https://www.atlasobscura.com/places/strawberry-fields-memorial,40.775556,-73.974722,,
https://www.atlasobscura.com/places/pac-man-park,47.618855,-122.324915,,
https://www.atlasobscura.com/places/crazy-horse-memorial,43.836789,-103.624386,,
https://www.atlasobscura.com/places/dwan-light-sanctuary,35.6556,-105.283567,,
https://www.atlasobscura.com/places/moonville-tunnel,39.288504,-82.424711,,
https://www.atlasobscura.com/places/munster-mansion,32.436125,-96.810724,,
https://www.atlasobscura.com/places/atomic-liquors,36.166782,-115.13551,,
https://www.atlasobscura.com/places/daniels,39.316771,-76.817411,Daniels,"An eerie, decaying ghost town destined to fade into the forest."
https://www.atlasobscura.com/places/tomb-of-the-unknown-slave,29.965326,-90.066283,Tomb of the Unknown Slave,"Made of giant chains and hung with shackles, this iron cross honors those unknowns who perished under American slavery."
https://www.atlasobscura.com/places/ice-castles,44.034382,-71.698838,Ice Castles,These towering spires and glowing walls are carefully crafted from hundreds of thousands of icicles.
https://www.atlasobscura.com/places/33-thomas-street,40.716437,-74.00613,Long Lines Building,"An uber-secure, windowless tower of doom in the center of Manhattan is an NSA spyscraper."
https://www.atlasobscura.com/places/the-conjuring-arts-research-center-new-york-new-york,40.746516,-73.987214,The Conjuring Arts Research Center,Unlock the secrets of the conjuring arts.
https://www.atlasobscura.com/places/driftwood-beach,31.103388,-81.40404,Driftwood Beach,Constant erosion has created a surreal landscape of bleached and preserved fallen trees.
https://www.atlasobscura.com/places/denos-wonder-wheel,40.574279,-73.978787,Deno's Wonder Wheel,One of the most enjoyable bits of history at Coney Island and “the most romantic ride in the world.”
https://www.atlasobscura.com/places/manhattan-well-murder,40.724047,-74.000399,The Manhattan Well Murder,"A dark, dank room in subterranean Manhattan was the site of a ghastly murder."
https://www.atlasobscura.com/places/book-club-of-california,37.789862,-122.405862,,
https://www.atlasobscura.com/places/toy-joy-vintage-weird-toys,30.265362,-97.747948,,
https://www.atlasobscura.com/places/unsinkable-molly-brown-house,39.737503,-104.980755,,
https://www.atlasobscura.com/places/niagara-cave-1,43.513982,-92.055137,,
https://www.atlasobscura.com/places/james-turrell-skyspace-light-reign,47.656298,-122.311631,,
https://www.atlasobscura.com/places/wonderville,40.692392,-73.927463,,
https://www.atlasobscura.com/places/bronx-zoo-bug-carousel,40.850782,-73.879593,,
https://www.atlasobscura.com/places/the-fugitive-train-wreck-sylva-north-carolina,35.370434,-83.26325,,
https://www.atlasobscura.com/places/the-fugitive-train-wreck-sylva-north-carolina,35.370434,-83.26325,The Fugitive Train Wreck,The remains of the iconic train crash from the movie 'The Fugitive' can still be found rusting along the Great Smoky Railroad.
https://www.atlasobscura.com/places/addaball-bar-arcade-pinball-retro,47.652067,-122.354906,Add-a-Ball Bar and Arcade,A (slightly) grownup take on the classic retro arcade.
https://www.atlasobscura.com/places/zero-milestone,38.895109,-77.036571,Zero Milestone,A monument in Washington D.C. marks the spot from which all other roads were supposed to stem.
https://www.atlasobscura.com/places/mayfield-park,30.314512,-97.769076,Mayfield Park,Free public park and gardens filled with peacocks and peahens.
https://www.atlasobscura.com/places/stanley-rehder-carnivorous-plant-garden,34.205779,-77.90728,Stanley Rehder Carnivorous Plant Garden,Garden dedicated to native carnivorous plants and site of huge flytrap heist.
https://www.atlasobscura.com/places/wooden-block-alley,41.91031,-87.62771,Wooden Block Alley,All of Chicago's wood-paved streets are long gone but two alleys remain.
https://www.atlasobscura.com/places/lake-view-cemetery,47.633896,-122.312607,Lake View Cemetery,A beautiful final resting place for some of the noteworthy deceased.
https://www.atlasobscura.com/places/lincoln-book-tower,38.896767,-77.026294,Lincoln Book Tower,A three-story tower of books about Abraham Lincoln is one of the more unusual monuments to the president.
https://www.atlasobscura.com/places/dusty-groove,41.902215,-87.667663,,
https://www.atlasobscura.com/places/warm-mineral-springs,27.058889,-82.260833,,
https://www.atlasobscura.com/places/chemosphere,34.127555,-118.368931,,
https://www.atlasobscura.com/places/chandelier-tree,39.8588,-123.719216,,
https://www.atlasobscura.com/places/snow-white-cottages,34.108478,-118.27381,,
https://www.atlasobscura.com/places/faery-door,37.770104,-122.470286,,
https://www.atlasobscura.com/places/storyville,29.959081,-90.073814,,
https://www.atlasobscura.com/places/short-story-vending-machine,37.79656,-122.405017,,
https://www.atlasobscura.com/places/valley-of-the-moon,32.275029,-110.933962,Valley of the Moon,The Magical World of George Phar Legler.
https://www.atlasobscura.com/places/franklin-parks-overlook-shelter-ruins,42.308004,-71.097161,Franklin Park's Overlook Shelter Ruins,The often-overlooked ruins of one of the first buildings designed by famous landscape architect Frederick Olmsted.
https://www.atlasobscura.com/places/slab-city-california,33.258889,-115.466389,Slab City,This abandoned Navy base was transformed into an off-grid alternative living community for thousands of people.
https://www.atlasobscura.com/places/ether-dome,42.362429,-71.069779,The Ether Dome,"19th-century operating theatre in which the use of ether was first demonstrated - plus, a skeleton and a mummy!"
https://www.atlasobscura.com/places/thorne-miniature-rooms,41.879582,-87.623715,Thorne Miniature Rooms,"Each of these gorgeous, intricately decorated rooms is painstakingly crafted to the scale of 1 inch: 1 foot."
https://www.atlasobscura.com/places/rosenbach-of-the-free-library-of-philadelphia,39.947426,-75.174667,Rosenbach of the Free Library of Philadelphia,"This little-known collection holds everything from ""Dracula"" notes, to the manuscript of ""Ulysses,"" to the forged works of Shakespeare."
https://www.atlasobscura.com/places/dr-evermores-forevertron,43.363889,-89.771667,Dr. Evermor's Forevertron,"""World's largest scrap metal sculpture"" stands in an outdoor sculpture garden in the middle of Wisconsin."
