,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color
52,http://www.wikidata.org/entity/Q18126675,,https://en.wikipedia.org/wiki/Kaushalya_Dam,Point(76.9146 30.7753),13.703,30.7753,76.9146,9,http://www.wikidata.org/entity/Q12323,Kaushalya Dam,dam,B,violet
55,http://www.wikidata.org/entity/Q889904,,https://en.wikipedia.org/wiki/Puadh,Point(76.8 30.6),14.964,30.6,76.8,7,http://www.wikidata.org/entity/Q82794,Powadh,geographic region,B,violet
57,http://www.wikidata.org/entity/Q4507052,,https://en.wikipedia.org/wiki/Chandi_Mandir,Point(76.791111111 30.735277777),1.108,30.735277777778,76.791111111111,7,http://www.wikidata.org/entity/Q811979,Chandi Mandir,architectural structure,B,violet
58,http://www.wikidata.org/entity/Q7444709,,https://en.wikipedia.org/wiki/Sector_16_Stadium,Point(76.77475556 30.741625),1.026,30.741625,76.77475556,7,http://www.wikidata.org/entity/Q682943,Sector 16 Stadium,cricket field,B,violet
59,http://www.wikidata.org/entity/Q7118905,,https://en.wikipedia.org/wiki/Punjab_Engineering_College,Point(76.78333333 30.76666667),3.71,30.76666667,76.78333333,6,http://www.wikidata.org/entity/Q1663017,Punjab Engineering College,engineering college,B,violet
60,http://www.wikidata.org/entity/Q7233637,,https://en.wikipedia.org/wiki/Postgraduate_Institute_of_Medical_Education_and_Research,Point(76.77625 30.76234),3.23,30.76234,76.77625,6,http://www.wikidata.org/entity/Q494230,Post Graduate Institute of Medical Education and Research,medical school,B,violet
80,http://www.wikidata.org/entity/Q7285255,,"https://en.wikipedia.org/wiki/Raj_Bhavan,_Haryana",Point(76.809882 30.742262),3.045,30.742262,76.809882,6,http://www.wikidata.org/entity/Q41176,Raj Bhavan,building,B,violet
81,http://www.wikidata.org/entity/Q7285274,,"https://en.wikipedia.org/wiki/Raj_Bhavan,_Punjab",Point(76.81086 30.738783),3.035,30.738783,76.81086,6,http://www.wikidata.org/entity/Q41176,Raj Bhavan,building,B,violet
82,http://www.wikidata.org/entity/Q21933307,,https://en.wikipedia.org/wiki/Burail_Fort,Point(76.76111111 30.7075),3.389,30.7075,76.76111111,6,http://www.wikidata.org/entity/Q57821,Burail Fort,fortification,B,violet
83,http://www.wikidata.org/entity/Q120971341,,https://en.wikipedia.org/wiki/Union_Territory_of_Chandigarh,Point(76.777777777 30.727777777),0.656,30.727777777778,76.777777777778,6,http://www.wikidata.org/entity/Q467745,Chandigarh,union territory of India,B,violet
84,http://www.wikidata.org/entity/Q5087827,,https://en.wikipedia.org/wiki/Mahendra_Chaudhary_Zoological_Park,Point(76.7928 30.6036),14.491,30.6036,76.7928,5,http://www.wikidata.org/entity/Q43501,Chhatbir Zoo,zoo,B,violet
85,http://www.wikidata.org/entity/Q5437386,,https://en.wikipedia.org/wiki/Fateh_Burj,Point(76.667 30.7031),11.29,30.7031,76.667,5,http://www.wikidata.org/entity/Q33506,Fateh Burj,museum,B,violet
87,http://www.wikidata.org/entity/Q6020706,,"https://en.wikipedia.org/wiki/Indian_Institute_of_Science_Education_and_Research,_Mohali",Point(76.7275 30.663611),9.231,30.663611,76.7275,5,http://www.wikidata.org/entity/Q38723,"Indian Institute of Science Education and Research, Mohali",higher education institution,B,violet
89,http://www.wikidata.org/entity/Q24747936,,https://en.wikipedia.org/wiki/Maharaja_Yadavindra_Singh_International_Cricket_Stadium,Point(76.72416667 30.77888889),7.328,30.77888889,76.72416667,5,http://www.wikidata.org/entity/Q682943,Mullanpur International Cricket Stadium,cricket field,B,violet
91,http://www.wikidata.org/entity/Q580726,,https://en.wikipedia.org/wiki/Tagore_Theatre,Point(76.78944444 30.73305556),0.931,30.73305556,76.78944444,4,http://www.wikidata.org/entity/Q41176,Tagore Theatre,building,C,yellow
94,http://www.wikidata.org/entity/Q4901750,,https://en.wikipedia.org/wiki/Bhima_Devi_Temple_Site_Museum,Point(76.91222222 30.7925),14.262,30.7925,76.91222222,4,http://www.wikidata.org/entity/Q842402,Bhima Devi Temple Complex,Hindu temple,C,yellow
95,http://www.wikidata.org/entity/Q6040614,,https://en.wikipedia.org/wiki/Institute_of_Microbial_Technology,Point(76.7342 30.7471),4.607,30.7471,76.7342,4,http://www.wikidata.org/entity/Q31855,Institute of Microbial Technology,research institute,C,yellow
97,http://www.wikidata.org/entity/Q6957398,,https://en.wikipedia.org/wiki/Nada_Sahib,Point(76.880833333 30.694166666),10.607,30.694166666667,76.880833333333,4,http://www.wikidata.org/entity/Q337986,Nada Sahib,gurdwara,C,yellow
98,http://www.wikidata.org/entity/Q7444712,,https://en.wikipedia.org/wiki/Chandigarh_Hockey_Stadium,Point(76.745833 30.728889),3.278,30.728889,76.745833,4,http://www.wikidata.org/entity/Q483110,Sector 42 Stadium,stadium,C,yellow
102,http://www.wikidata.org/entity/Q23995986,,https://en.wikipedia.org/wiki/Sukhna_Wildlife_Sanctuary,Point(76.8512 30.7757),8.291,30.7757,76.8512,4,http://www.wikidata.org/entity/Q473972,Sukhna Lake Wildlife Sanctuary,protected area,C,yellow
104,http://www.wikidata.org/entity/Q3631392,,"https://en.wikipedia.org/wiki/National_Institute_of_Pharmaceutical_Education_and_Research,_S.A.S._Nagar",Point(76.736397222 30.682319444),7.033,30.682319444444,76.736397222222,3,http://www.wikidata.org/entity/Q3918,"National Institute of Pharmaceutical Education and Research, S.A.S. Nagar",university,C,yellow
106,http://www.wikidata.org/entity/Q5068656,,https://en.wikipedia.org/wiki/Chandigarh_Metro,Point(76.801 30.709),3.395,30.709,76.801,3,http://www.wikidata.org/entity/Q64728694,Chandigarh Metro,proposed entity,C,yellow
108,http://www.wikidata.org/entity/Q5071085,,https://en.wikipedia.org/wiki/Chandimandir_Cantonment,Point(76.877 30.724),9.357,30.724,76.877,3,http://www.wikidata.org/entity/Q111212994,Chandimandir Cantonment,cantonment in India,C,yellow
114,http://www.wikidata.org/entity/Q5513730,,"https://en.wikipedia.org/wiki/Government_Medical_College_and_Hospital,_Chandigarh",Point(76.7782991 30.708827),2.74,30.708827,76.7782991,3,http://www.wikidata.org/entity/Q1059324,"Government Medical College and Hospital, Chandigarh",university hospital,C,yellow
118,http://www.wikidata.org/entity/Q7449261,,https://en.wikipedia.org/wiki/Semi-Conductor_Laboratory,Point(76.70912 30.7025914),7.57,30.7025914,76.70912,3,http://www.wikidata.org/entity/Q31855,Semi-Conductor Laboratory,research institute,C,yellow
120,http://www.wikidata.org/entity/Q19892152,,"https://en.wikipedia.org/wiki/Japanese_Garden,_Chandigarh",Point(76.7820573 30.7045301),3.223,30.7045301,76.7820573,3,http://www.wikidata.org/entity/Q15835,"Japanese Garden, Chandigarh",Japanese garden,C,yellow
