,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color
296,http://www.wikidata.org/entity/Q106200386,,https://en.wikipedia.org/wiki/Lolai,Point(81.06199 26.8482),12.688,26.8482,81.06199,1,http://www.wikidata.org/entity/Q56061,Lolai,administrative territorial entity,D,blue
297,http://www.wikidata.org/entity/Q106200384,,https://en.wikipedia.org/wiki/Bharwara,Point(81.03483 26.85321),10.084,26.85321,81.03483,1,http://www.wikidata.org/entity/Q56061,Bharwara,administrative territorial entity,D,blue
298,http://www.wikidata.org/entity/Q106200409,,"https://en.wikipedia.org/wiki/Paharpur,_Bakshi_Ka_Talab",Point(80.93939 27.04402),22.901,27.04402,80.93939,1,http://www.wikidata.org/entity/Q56061,"Paharpur, Bakshi Ka Talab",administrative territorial entity,D,blue
299,http://www.wikidata.org/entity/Q106200421,,"https://en.wikipedia.org/wiki/Shahpur,_Chinhat",Point(81.04543 26.87796),11.854,26.87796,81.04543,1,http://www.wikidata.org/entity/Q56061,"Shahpur, Chinhat",administrative territorial entity,D,blue
300,http://www.wikidata.org/entity/Q106200430,,"https://en.wikipedia.org/wiki/Shivpuri,_Lucknow",Point(80.8713 27.04288),23.618,27.04288,80.8713,1,http://www.wikidata.org/entity/Q56061,"Shivpuri, Lucknow",administrative territorial entity,D,blue
301,http://www.wikidata.org/entity/Q106200442,,"https://en.wikipedia.org/wiki/Semra,_Lucknow",Point(81.04924 26.88206),12.378,26.88206,81.04924,1,http://www.wikidata.org/entity/Q56061,"Semra, Lucknow",administrative territorial entity,D,blue
302,http://www.wikidata.org/entity/Q106201579,,"https://en.wikipedia.org/wiki/Kathwara,_Lucknow",Point(80.84873 27.01795),21.734,27.01795,80.84873,1,http://www.wikidata.org/entity/Q56061,Kathwara,administrative territorial entity,D,blue
303,http://www.wikidata.org/entity/Q106237961,,https://en.wikipedia.org/wiki/Mahmudnagar,Point(80.73403 26.90944),21.416,26.90944,80.73403,1,http://www.wikidata.org/entity/Q56061,Mahmudnagar,administrative territorial entity,D,blue
304,http://www.wikidata.org/entity/Q106253675,,"https://en.wikipedia.org/wiki/Kabirpur,_Lucknow",Point(81.06671 26.77663),14.785,26.77663,81.06671,1,http://www.wikidata.org/entity/Q56061,"Kabirpur, Lucknow",administrative territorial entity,D,blue
305,http://www.wikidata.org/entity/Q106253678,,https://en.wikipedia.org/wiki/Muazzamnagar,Point(81.06242 26.78002),14.234,26.78002,81.06242,1,http://www.wikidata.org/entity/Q56061,Muazzamnagar,administrative territorial entity,D,blue
306,http://www.wikidata.org/entity/Q106253682,,https://en.wikipedia.org/wiki/Dehramau,Point(81.09575 26.7296),20.035,26.7296,81.09575,1,http://www.wikidata.org/entity/Q56061,Dehramau,administrative territorial entity,D,blue
307,http://www.wikidata.org/entity/Q106253685,,https://en.wikipedia.org/wiki/Basrahia,Point(81.13569 26.74811),22.326,26.74811,81.13569,1,http://www.wikidata.org/entity/Q56061,Basrahia,administrative territorial entity,D,blue
308,http://www.wikidata.org/entity/Q106253698,,https://en.wikipedia.org/wiki/Shiular,Point(81.09725 26.75347),18.685,26.75347,81.09725,1,http://www.wikidata.org/entity/Q56061,Shiular,administrative territorial entity,D,blue
309,http://www.wikidata.org/entity/Q106253702,,https://en.wikipedia.org/wiki/Malukpur,Point(81.05392 26.80113),12.533,26.80113,81.05392,1,http://www.wikidata.org/entity/Q56061,Malukpur,administrative territorial entity,D,blue
310,http://www.wikidata.org/entity/Q106253703,,https://en.wikipedia.org/wiki/Chand_Saray,Point(81.09237 26.77389),17.208,26.77389,81.09237,1,http://www.wikidata.org/entity/Q56061,Chand Sarai,administrative territorial entity,D,blue
311,http://www.wikidata.org/entity/Q106253704,,https://en.wikipedia.org/wiki/Shahzadipur,Point(81.15751 26.70457),26.648,26.70457,81.15751,1,http://www.wikidata.org/entity/Q56061,Shahzadipur,administrative territorial entity,D,blue
312,http://www.wikidata.org/entity/Q106253705,,"https://en.wikipedia.org/wiki/Salempur,_Gosainganj",Point(81.20053 26.72797),29.098,26.72797,81.20053,1,http://www.wikidata.org/entity/Q56061,"Salempur, Gosainganj",administrative territorial entity,D,blue
313,http://www.wikidata.org/entity/Q106253719,,https://en.wikipedia.org/wiki/Mahurakala,Point(81.12857 26.72884),22.766,26.72884,81.12857,1,http://www.wikidata.org/entity/Q56061,Mahurakala,administrative territorial entity,D,blue
314,http://www.wikidata.org/entity/Q106253786,,https://en.wikipedia.org/wiki/Bakas,Point(81.04875 26.78914),12.568,26.78914,81.04875,1,http://www.wikidata.org/entity/Q56061,Bakas,administrative territorial entity,D,blue
315,http://www.wikidata.org/entity/Q106253831,,https://en.wikipedia.org/wiki/Gauria_Kalan,Point(81.1449 26.80785),21.137,26.80785,81.1449,1,http://www.wikidata.org/entity/Q56061,Gauria Kalan,administrative territorial entity,D,blue
316,http://www.wikidata.org/entity/Q106281666,,https://en.wikipedia.org/wiki/Malauli,Point(81.1107 26.78824),18.334,26.78824,81.1107,1,http://www.wikidata.org/entity/Q56061,Malauli,administrative territorial entity,D,blue
317,http://www.wikidata.org/entity/Q106281672,,"https://en.wikipedia.org/wiki/Dhaurahra,_Lucknow",Point(81.15625 26.77577),23.063,26.77577,81.15625,1,http://www.wikidata.org/entity/Q532,Dhaurahra,village,D,blue
318,http://www.wikidata.org/entity/Q106281677,,https://en.wikipedia.org/wiki/Rahmatnagar,Point(81.16577 26.7437),25.231,26.7437,81.16577,1,http://www.wikidata.org/entity/Q56061,Rahmatnagar,administrative territorial entity,D,blue
319,http://www.wikidata.org/entity/Q106281752,,https://en.wikipedia.org/wiki/Rakibabad,Point(81.03761 26.7465),14.431,26.7465,81.03761,1,http://www.wikidata.org/entity/Q56061,Rakibabad,administrative territorial entity,D,blue
320,http://www.wikidata.org/entity/Q106281757,,https://en.wikipedia.org/wiki/Harduia,Point(81.15489 26.66433),29.184,26.66433,81.15489,1,http://www.wikidata.org/entity/Q56061,Harduia,administrative territorial entity,D,blue
321,http://www.wikidata.org/entity/Q106281766,,https://en.wikipedia.org/wiki/Mohari_Khurd,Point(81.04406 26.72788),16.378,26.72788,81.04406,1,http://www.wikidata.org/entity/Q56061,Mohari Khurd,administrative territorial entity,D,blue
322,http://www.wikidata.org/entity/Q106281778,,https://en.wikipedia.org/wiki/Mohari_Kalan,Point(81.05071 26.72404),17.137,26.72404,81.05071,1,http://www.wikidata.org/entity/Q56061,Mohari Kalan,administrative territorial entity,D,blue
323,http://www.wikidata.org/entity/Q106281796,,https://en.wikipedia.org/wiki/Madhurmau_Khurd,Point(81.04197 26.78297),12.293,26.78297,81.04197,1,http://www.wikidata.org/entity/Q56061,Madhurmau Khurd,administrative territorial entity,D,blue
324,http://www.wikidata.org/entity/Q106281813,,https://en.wikipedia.org/wiki/Madhurmau_Kalan,Point(81.03667 26.77765),12.157,26.77765,81.03667,1,http://www.wikidata.org/entity/Q56061,Madhurmau Kalan,administrative territorial entity,D,blue
325,http://www.wikidata.org/entity/Q106281983,,"https://en.wikipedia.org/wiki/Misa,_Lucknow",Point(81.09806 26.80724),16.579,26.80724,81.09806,1,http://www.wikidata.org/entity/Q56061,"Misa, Lucknow",administrative territorial entity,D,blue
326,http://www.wikidata.org/entity/Q106282181,,https://en.wikipedia.org/wiki/Bahrauli,Point(81.18521 26.69029),29.818,26.69029,81.18521,1,http://www.wikidata.org/entity/Q56061,Bahrauli,administrative territorial entity,D,blue
327,http://www.wikidata.org/entity/Q106322249,,"https://en.wikipedia.org/wiki/Ant,_Lucknow",Point(80.71754 27.01316),29.016,27.01316,80.71754,1,http://www.wikidata.org/entity/Q56061,"Ant, Lucknow",administrative territorial entity,D,blue
328,http://www.wikidata.org/entity/Q106322586,,"https://en.wikipedia.org/wiki/Mal,_Lucknow",Point(80.73584 27.02156),28.361,27.02156,80.73584,1,http://www.wikidata.org/entity/Q56061,"Mal, Lucknow",administrative territorial entity,D,blue
329,http://www.wikidata.org/entity/Q106696115,,https://en.wikipedia.org/wiki/Miranpur_Pinwat,Point(80.8597 26.719492),15.139,26.719492,80.8597,1,http://www.wikidata.org/entity/Q56061,Miranpur Pinwat,administrative territorial entity,D,blue
330,http://www.wikidata.org/entity/Q106696125,,"https://en.wikipedia.org/wiki/Jahanabad,_Lucknow",Point(80.845175 26.684105),19.287,26.684105,80.845175,1,http://www.wikidata.org/entity/Q56061,"Jahanabad, Lucknow",administrative territorial entity,D,blue
331,http://www.wikidata.org/entity/Q106696137,,"https://en.wikipedia.org/wiki/Bibipur,_Sarojaninagar",Point(80.849106 26.660174),21.528,26.660174,80.849106,1,http://www.wikidata.org/entity/Q56061,"Bibipur, Sarojaninagar",administrative territorial entity,D,blue
332,http://www.wikidata.org/entity/Q106696148,,"https://en.wikipedia.org/wiki/Mati,_Lucknow",Point(80.922356 26.713932),13.86,26.713932,80.922356,1,http://www.wikidata.org/entity/Q56061,"Mati, Lucknow",administrative territorial entity,D,blue
333,http://www.wikidata.org/entity/Q106696175,,"https://en.wikipedia.org/wiki/Bhatgaon,_Lucknow",Point(80.780385 26.705365),21.265,26.705365,80.780385,1,http://www.wikidata.org/entity/Q56061,"Bhatgaon, Lucknow",administrative territorial entity,D,blue
334,http://www.wikidata.org/entity/Q106696210,,https://en.wikipedia.org/wiki/Banthra_Sikandarpur,Point(80.834622 26.693327),18.911,26.693327,80.834622,1,http://www.wikidata.org/entity/Q56061,Banthra Sikandarpur,administrative territorial entity,D,blue
335,http://www.wikidata.org/entity/Q106725917,,"https://en.wikipedia.org/wiki/Sathwara,_Lucknow",Point(81.069697 26.762455),15.828,26.762455,81.069697,1,http://www.wikidata.org/entity/Q56061,"Sathwara, Lucknow",administrative territorial entity,D,blue
