,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color
54,http://www.wikidata.org/entity/Q2770471,,https://en.wikipedia.org/wiki/Ram_Niwas_Garden,Point(75.8187 26.9153),0.033,26.9153,75.8187,3,http://www.wikidata.org/entity/Q1107656,Ram Niwas Garden,garden,C,yellow
55,http://www.wikidata.org/entity/Q5102315,,https://en.wikipedia.org/wiki/Chitrakoot_Colony,Point(75.73 26.9),8.989,26.9,75.73,3,http://www.wikidata.org/entity/Q56436498,Chitrakoot Colony,Village in India,C,yellow
56,http://www.wikidata.org/entity/Q5523215,,https://en.wikipedia.org/wiki/Garh_Ganesh_Temple,Point(75.8269604 26.9453466),3.416,26.9453466,75.8269604,3,http://www.wikidata.org/entity/Q842402,Garh Ganesh Temple,Hindu temple,C,yellow
57,http://www.wikidata.org/entity/Q5624011,,https://en.wikipedia.org/wiki/Suresh_Gyan_Vihar_University,Point(75.8625 26.8099),12.506,26.8099,75.8625,3,http://www.wikidata.org/entity/Q3520135,Gyanvihar University,deemed university,C,yellow
59,http://www.wikidata.org/entity/Q6020608,,https://en.wikipedia.org/wiki/Indian_Institute_of_Health_Management_Research,Point(75.816261111 26.820819444),10.526,26.820819444444,75.816261111111,3,http://www.wikidata.org/entity/Q1664720,Indian Institute of Health Management Research,institute,C,yellow
60,http://www.wikidata.org/entity/Q7285851,,https://en.wikipedia.org/wiki/Rajasthan_University_of_Health_Sciences,Point(75.8266 26.7975),13.137,26.7975,75.8266,3,http://www.wikidata.org/entity/Q3918,Rajasthan University of Health Sciences,university,C,yellow
62,http://www.wikidata.org/entity/Q7428546,,https://en.wikipedia.org/wiki/Sawai_Man_Singh_Medical_College,Point(75.81914444 26.90578611),1.075,26.90578611,75.81914444,3,http://www.wikidata.org/entity/Q17072837,Sawai ManSingh Medical College,medical college in India,C,yellow
63,http://www.wikidata.org/entity/Q12417933,,https://en.wikipedia.org/wiki/Kanak_Vrindavan,Point(75.84738889 26.96356389),6.045,26.96356389,75.84738889,3,http://www.wikidata.org/entity/Q22698,Kanak Vrindavan,park,C,yellow
64,http://www.wikidata.org/entity/Q19882379,,https://en.wikipedia.org/wiki/Biyani_Institute_of_Science_and_Management_for_Girls,Point(75.779 26.9567),6.061,26.9567,75.779,3,http://www.wikidata.org/entity/Q3918,Biyani Institute of Science and Management for Girls,university,C,yellow
65,http://www.wikidata.org/entity/Q24748004,,"https://en.wikipedia.org/wiki/Railway_Cricket_Ground,_Jaipur",Point(75.78694444 26.91527778),3.176,26.91527778,75.78694444,3,http://www.wikidata.org/entity/Q682943,"Railway Cricket Ground, Jaipur",cricket field,C,yellow
66,http://www.wikidata.org/entity/Q24931166,,https://en.wikipedia.org/wiki/Sanghiji,Point(75.78611111 26.815),11.636,26.815,75.78611111,3,http://www.wikidata.org/entity/Q2613100,Sanghiji,Jain temple,C,yellow
68,http://www.wikidata.org/entity/Q28154167,,https://en.wikipedia.org/wiki/Moti_Dungri,Point(75.81674 26.894621),2.327,26.894621,75.81674,3,http://www.wikidata.org/entity/Q842402,Moti Dungri,Hindu temple,C,yellow
69,http://www.wikidata.org/entity/Q55615608,,https://en.wikipedia.org/wiki/Kalki_Mandir,Point(75.8268671 26.9262837),1.435,26.9262837,75.8268671,3,http://www.wikidata.org/entity/Q842402,Kalki Mandir,Hindu temple,C,yellow
70,http://www.wikidata.org/entity/Q127787701,,"https://en.wikipedia.org/wiki/City_Park,_Jaipur",Point(75.7625 26.8575),8.538,26.8575,75.7625,3,http://www.wikidata.org/entity/Q22746,"City Park, Jaipur",urban park,C,yellow
71,http://www.wikidata.org/entity/Q4614072,,https://en.wikipedia.org/wiki/2009_Jaipur_fire,Point(75.8235 26.926),1.255,26.926,75.8235,2,http://www.wikidata.org/entity/Q3196,2009 Jaipur fire,fire,C,yellow
73,http://www.wikidata.org/entity/Q6020591,,"https://en.wikipedia.org/wiki/National_Institute_of_Food_Technology,_Entrepreneurship_and_Management,_Thanjavur",Point(75.8156 26.8622),5.931,26.8622,75.8156,2,http://www.wikidata.org/entity/Q3918,"National Institute of Food Technology, Entrepreneurship and Management, Thanjavur",university,C,yellow
74,http://www.wikidata.org/entity/Q6124124,,https://en.wikipedia.org/wiki/Jaipur_Development_Authority,Point(75.8141408 26.8928872),2.555,26.8928872,75.8141408,2,http://www.wikidata.org/entity/Q43229,Jaipur Development Authority,organization,C,yellow
76,http://www.wikidata.org/entity/Q6459368,,https://en.wikipedia.org/wiki/LNM_Institute_of_Information_Technology,Point(75.923522222 26.936347222),10.621,26.936347222222,75.923522222222,2,http://www.wikidata.org/entity/Q3918,LNM Institute of Information Technology,university,C,yellow
78,http://www.wikidata.org/entity/Q6733298,,https://en.wikipedia.org/wiki/Maharani_College,Point(75.815130272 26.911666022),0.569,26.911666022398,75.815130272243,2,http://www.wikidata.org/entity/Q62079009,Maharani College,constituent college,C,yellow
79,http://www.wikidata.org/entity/Q7285323,,https://en.wikipedia.org/wiki/Raj_Mandir_Cinema,Point(75.8101639 26.9154985),0.874,26.9154985,75.8101639,2,http://www.wikidata.org/entity/Q41253,"Raj Mandir Cinema, Jaipur",movie theater,C,yellow
81,http://www.wikidata.org/entity/Q7564039,,https://en.wikipedia.org/wiki/Sotwara,Point(75.8 26.9),2.549,26.9,75.8,2,http://www.wikidata.org/entity/Q56436498,Sotwara,Village in India,C,yellow
82,http://www.wikidata.org/entity/Q12424215,,,Point(75.8246595 26.942922),3.105,26.942922,75.8246595,2,http://www.wikidata.org/entity/Q321053,Cenotaphs of Gaitore,cenotaph,C,yellow
83,http://www.wikidata.org/entity/Q13645962,,"https://en.wikipedia.org/wiki/Maharaja_College,_Jaipur",Point(75.8164 26.9106),0.598,26.9106,75.8164,2,http://www.wikidata.org/entity/Q4671277,"Maharaja College, Jaipur",academic institution,C,yellow
84,http://www.wikidata.org/entity/Q14957004,,https://en.wikipedia.org/wiki/Jaipur_National_University,Point(75.8572343 26.8482911),8.377,26.8482911,75.8572343,2,http://www.wikidata.org/entity/Q3918,Jaipur National University,university,C,yellow
85,http://www.wikidata.org/entity/Q14957049,,https://en.wikipedia.org/wiki/St._Xavier%27s_College_Jaipur,Point(75.79804444 26.91738333),2.087,26.91738333,75.79804444,2,http://www.wikidata.org/entity/Q3918,"St Xaviers College, Jaipur",university,C,yellow
88,http://www.wikidata.org/entity/Q19882378,,https://en.wikipedia.org/wiki/Biyani_Group_of_Colleges,Point(75.7768861 26.9566266),6.194,26.9566266,75.7768861,2,http://www.wikidata.org/entity/Q3918,Biyani Group of Colleges,university,C,yellow
89,http://www.wikidata.org/entity/Q19891888,,https://en.wikipedia.org/wiki/Indian_Institute_of_Crafts_and_Design,Point(75.8144564 26.8731552),4.725,26.8731552,75.8144564,2,http://www.wikidata.org/entity/Q3918,Indian Institute of Crafts and Design,university,C,yellow
90,http://www.wikidata.org/entity/Q21519711,,https://en.wikipedia.org/wiki/Sawai_Mansingh_Indoor_Stadium,Point(75.803222222 26.894027777),2.849,26.894027777778,75.803222222222,2,http://www.wikidata.org/entity/Q483110,Sawai Mansingh Indoor Stadium,stadium,C,yellow
91,http://www.wikidata.org/entity/Q24590285,,"https://en.wikipedia.org/wiki/Birla_Institute_of_Technology,_Jaipur",Point(75.8261661 26.854536),6.811,26.854536,75.8261661,2,http://www.wikidata.org/entity/Q4671277,Bit Jaipur,academic institution,C,yellow
94,http://www.wikidata.org/entity/Q27964045,,https://en.wikipedia.org/wiki/Manaksas,Point(75.8 26.92),1.949,26.92,75.8,2,http://www.wikidata.org/entity/Q15642541,Manaksas,human-geographic territorial entity,C,yellow
101,http://www.wikidata.org/entity/Q30625906,,https://en.wikipedia.org/wiki/Rawat_PG_Girls_College,Point(75.730431 26.889042),9.259,26.889042,75.730431,2,http://www.wikidata.org/entity/Q4671277,Rawat PG Girls College,academic institution,C,yellow
103,http://www.wikidata.org/entity/Q48732496,,https://en.wikipedia.org/wiki/Arya_College,Point(75.894 27.031),14.843,27.031,75.894,2,http://www.wikidata.org/entity/Q902104,Arya College,private university,C,yellow
107,http://www.wikidata.org/entity/Q65122612,,https://en.wikipedia.org/wiki/Tarkeshwar_Nath_Temple,Point(75.822593 26.922964),0.908,26.922964,75.822593,2,http://www.wikidata.org/entity/Q842402,Tarkeshwar Nath Temple,Hindu temple,C,yellow
108,http://www.wikidata.org/entity/Q117428610,,,Point(75.8146 26.8586),6.337,26.8586,75.8146,2,http://www.wikidata.org/entity/Q56242215,Cathedral of Our Lady of the Annunciation in Jaipur,Catholic cathedral,C,yellow
109,http://www.wikidata.org/entity/Q117473179,,https://en.wikipedia.org/wiki/Amrapali_Museum,Point(75.801424724 26.915242605),1.741,26.915242605588,75.801424724315,2,http://www.wikidata.org/entity/Q33506,Amrapali Museum,museum,C,yellow
110,http://www.wikidata.org/entity/Q4653604,,https://en.wikipedia.org/wiki/ARCH_Academy_of_Design,Point(75.8145253 26.85547),6.685,26.85547,75.8145253,1,http://www.wikidata.org/entity/Q3918,ARCH Academy of Design,university,D,blue
111,http://www.wikidata.org/entity/Q5088134,,https://en.wikipedia.org/wiki/Chaugan_Stadium,Point(75.8206665 26.9305629),1.688,26.9305629,75.8206665,1,http://www.wikidata.org/entity/Q483110,Chaugan Stadium,stadium,D,blue
115,http://www.wikidata.org/entity/Q6986946,,https://en.wikipedia.org/wiki/Neerja_Modi_School,Point(75.764583333 26.868527777),7.505,26.868527777778,75.764583333333,1,http://www.wikidata.org/entity/Q269770,Neerja Modi School,boarding school,D,blue
116,http://www.wikidata.org/entity/Q7285853,,https://en.wikipedia.org/wiki/Rajasthan_Pharmacy_College,Point(75.69424444 26.87055833),13.339,26.87055833,75.69424444,1,http://www.wikidata.org/entity/Q3918,Rajasthan pharmacy college,university,D,blue
120,http://www.wikidata.org/entity/Q16247328,,"https://en.wikipedia.org/wiki/Central_Park,_Jaipur",Point(75.808915 26.904008),1.618,26.904008,75.808915,1,http://www.wikidata.org/entity/Q22698,"Central Park, Jaipur",park,D,blue
122,http://www.wikidata.org/entity/Q16909762,,https://en.wikipedia.org/wiki/Sindhi_Camp,Point(75.80059 26.92359),2.035,26.92359,75.80059,1,http://www.wikidata.org/entity/Q16963757,Sindhi Camp,Inter State Bus Terminal,D,blue
123,http://www.wikidata.org/entity/Q19891886,,https://en.wikipedia.org/wiki/Indian_Institute_of_Agricultural_Biotechnology,Point(75.82 26.92),0.515,26.92,75.82,1,http://www.wikidata.org/entity/Q3918,Indian Institute of Agricultural Biotechnology,university,D,blue
124,http://www.wikidata.org/entity/Q19899106,,https://en.wikipedia.org/wiki/Vivekananda_Global_University,Point(75.889888888 26.811677777),13.514,26.811677777778,75.889888888889,1,http://www.wikidata.org/entity/Q3918,Vivekananda Global University,university,D,blue
126,http://www.wikidata.org/entity/Q20311991,,https://en.wikipedia.org/wiki/Badi_Chaupar_metro_station,Point(75.826814 26.92296),1.14,26.92296,75.826814,1,http://www.wikidata.org/entity/Q20202072,Badi Chaupar,terminus,D,blue
130,http://www.wikidata.org/entity/Q24947697,,https://en.wikipedia.org/wiki/Jayshree_Periwal_High_School,Point(75.735711 26.899279),8.45,26.899279,75.735711,1,http://www.wikidata.org/entity/Q9826,Jayshree Periwal High School,high school,D,blue
138,http://www.wikidata.org/entity/Q26817671,,,Point(75.844166666 26.846944444),8.017,26.846944444444,75.844166666667,1,http://www.wikidata.org/entity/Q54050,Kho,hill,D,blue
153,http://www.wikidata.org/entity/Q30264786,,https://en.wikipedia.org/wiki/Birla_Institute_of_Scientific_Research,Point(75.805197 26.905769),1.74,26.905769,75.805197,1,http://www.wikidata.org/entity/Q13226383,Birla Institute of Scientific Research,facility,D,blue
154,http://www.wikidata.org/entity/Q30622395,,https://en.wikipedia.org/wiki/IPS_Business_School,Point(75.7531503 26.88081),7.58,26.88081,75.7531503,1,http://www.wikidata.org/entity/Q4671277,IPS Business School,academic institution,D,blue
156,http://www.wikidata.org/entity/Q30632331,,"https://en.wikipedia.org/wiki/ICFAI_University,_Jaipur",Point(75.891236111 26.888919444),7.748,26.888919444444,75.891236111111,1,http://www.wikidata.org/entity/Q3918,"ICFAI University, Jaipur",university,D,blue
157,http://www.wikidata.org/entity/Q39047119,,https://en.wikipedia.org/wiki/Haridev_Joshi_University_of_Journalism_and_Mass_Communication,Point(75.804616 26.8708717),5.158,26.8708717,75.804616,1,http://www.wikidata.org/entity/Q4671277,Haridev Joshi University of Journalism and Mass Communication,academic institution,D,blue
158,http://www.wikidata.org/entity/Q49703292,,,Point(75.826388888 27.013333333),10.907,27.013333333333,75.826388888889,1,http://www.wikidata.org/entity/Q55470036,Q49703292,intermittent reservoir,D,blue
159,http://www.wikidata.org/entity/Q49703555,,,Point(75.849722222 26.956388888),5.477,26.956388888889,75.849722222222,1,http://www.wikidata.org/entity/Q55470036,Q49703555,intermittent reservoir,D,blue
161,http://www.wikidata.org/entity/Q61931254,,https://en.wikipedia.org/wiki/Anokhi_Museum_of_Hand_Printing,Point(75.850776 26.993934),9.277,26.993934,75.850776,1,http://www.wikidata.org/entity/Q33506,Anokhi Museum of Hand Printing,museum,D,blue
162,http://www.wikidata.org/entity/Q97119492,,,Point(75.822642 26.923983),1.015,26.923983,75.822642,1,http://www.wikidata.org/entity/Q12518,Isar lat,tower,D,blue
163,http://www.wikidata.org/entity/Q97119504,,,Point(75.852305555 26.917111111),3.309,26.917111111111,75.852305555556,1,http://www.wikidata.org/entity/Q842402,Sun Temple,Hindu temple,D,blue
164,http://www.wikidata.org/entity/Q97119518,,,Point(75.84987867 26.98982112),8.817,26.98982112,75.84987867,1,http://www.wikidata.org/entity/Q44539,Sun Temple,temple,D,blue
165,http://www.wikidata.org/entity/Q97119522,,,Point(75.851222222 26.991166666),9.004,26.991166666667,75.851222222222,1,http://www.wikidata.org/entity/Q1473950,Panna Meena ka Kund,stepwell,D,blue
166,http://www.wikidata.org/entity/Q97119523,,,Point(75.853333333 26.98625),8.576,26.98625,75.853333333333,1,http://www.wikidata.org/entity/Q1107656,Dalaram Garden,garden,D,blue
167,http://www.wikidata.org/entity/Q97119538,,,Point(75.8272 26.9255),1.382,26.9255,75.8272,1,http://www.wikidata.org/entity/Q543654,Sawai Man Singh Town Hall,Rathaus,D,blue
170,http://www.wikidata.org/entity/Q97459442,,,Point(75.85561667 26.98795556),8.841,26.98795556,75.85561667,1,http://www.wikidata.org/entity/Q842402,Laxmi Narayan Temple,Hindu temple,D,blue
171,http://www.wikidata.org/entity/Q97459441,,,Point(75.85636389 26.98888056),8.965,26.98888056,75.85636389,1,http://www.wikidata.org/entity/Q32815,Jama Masjid,mosque,D,blue
172,http://www.wikidata.org/entity/Q102453479,,,Point(75.8095736 26.9265194),1.544,26.9265194,75.8095736,1,http://www.wikidata.org/entity/Q53060,Q102453479,gate,D,blue
173,http://www.wikidata.org/entity/Q110122752,,,Point(75.852416666 26.984861111),8.398,26.984861111111,75.852416666667,1,http://www.wikidata.org/entity/Q1107656,Kesar Kyari Garden,garden,D,blue
174,http://www.wikidata.org/entity/Q110910357,,,Point(75.85375 26.986944444),8.663,26.986944444444,75.85375,1,http://www.wikidata.org/entity/Q1107656,Ram Bagh,garden,D,blue
