,item,articleDE,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,articleEN,tier,color
1215,http://www.wikidata.org/entity/Q50678699,https://de.wikipedia.org/wiki/John-F.-Kennedy-Denkmal_(Bonn),Point(7.141744 50.696871),5.211,50.696871,7.141744,2,http://www.wikidata.org/entity/Q860861,Kennedy-Statue,sculpture,,C,yellow
1217,http://www.wikidata.org/entity/Q50854062,https://de.wikipedia.org/wiki/Bonner_Fahnenfabrik,Point(7.09139 50.754405),2.164,50.754405,7.09139,2,http://www.wikidata.org/entity/Q83405,Bonner Fahnenfabrik,factory,,C,yellow
1219,http://www.wikidata.org/entity/Q1716373,https://de.wikipedia.org/wiki/J%C3%BCdischer_Friedhof_(Mehlem),Point(7.19012 50.6552),10.96,50.6552,7.19012,2,http://www.wikidata.org/entity/Q846659,Jüdischer Friedhof Mehlem,Jewish cemetery,,C,yellow
1220,http://www.wikidata.org/entity/Q1716601,https://de.wikipedia.org/wiki/J%C3%BCdischer_Friedhof_(Wesseling),Point(6.9791 50.8263),13.198,50.8263,6.9791,2,http://www.wikidata.org/entity/Q846659,Jewish Cemetery in Wesseling,Jewish cemetery,,C,yellow
1221,http://www.wikidata.org/entity/Q1719698,https://de.wikipedia.org/wiki/Stallberg,Point(7.2325 50.8086),12.303,50.8086,7.2325,2,http://www.wikidata.org/entity/Q253019,Stallberg,Ortsteil,,C,yellow
1222,http://www.wikidata.org/entity/Q1721623,https://de.wikipedia.org/wiki/Kaiserbauruine,Point(7.11564 50.8137),8.72,50.8137,7.11564,2,http://www.wikidata.org/entity/Q877152,Kaiserbauruine,White elephant,,C,yellow
1224,http://www.wikidata.org/entity/Q1721637,https://de.wikipedia.org/wiki/Kaisereiche_(Kottenforst),Point(7.06275 50.6543),9.453,50.6543,7.06275,2,http://www.wikidata.org/entity/Q811534,Kaisereiche,remarkable tree,,C,yellow
1226,http://www.wikidata.org/entity/Q1725381,https://de.wikipedia.org/wiki/Kurtheater_Hennef,Point(7.27522 50.77569),13.053,50.77569,7.27522,2,http://www.wikidata.org/entity/Q24354,Kurtheater Hennef,theatre building,,C,yellow
1228,http://www.wikidata.org/entity/Q1725403,https://de.wikipedia.org/wiki/Landesvertretung_des_Freistaates_Bayern_(Bonn),Point(7.1217954 50.717383),2.536,50.717383,7.1217954,2,http://www.wikidata.org/entity/Q1021645,Landesvertretung Bayern Bonn,office building,,C,yellow
1230,http://www.wikidata.org/entity/Q1743709,https://de.wikipedia.org/wiki/Sch%C3%A4nzchen_(Bonn),Point(7.10494 50.7428),0.829,50.7428,7.10494,2,http://www.wikidata.org/entity/Q62602544,Schänzchen,eating and lodging,,C,yellow
1231,http://www.wikidata.org/entity/Q1746415,https://de.wikipedia.org/wiki/Kleine_Beethovenhalle,Point(7.15838 50.6726),8.123,50.6726,7.15838,2,http://www.wikidata.org/entity/Q18674739,Kleine Beethovenhalle,event venue,,C,yellow
1232,http://www.wikidata.org/entity/Q1747900,https://de.wikipedia.org/wiki/Missionshaus_St._Augustin,Point(7.17833 50.7742),6.93,50.7742,7.17833,2,http://www.wikidata.org/entity/Q12104174,Missionshaus St. Augustin,ethnographic museum,,C,yellow
1234,http://www.wikidata.org/entity/Q1757224,https://de.wikipedia.org/wiki/St._Remigius_(K%C3%B6nigswinter),Point(7.193972 50.673849),9.524,50.673849,7.193972,2,http://www.wikidata.org/entity/Q16970,St. Remigius,church building,,C,yellow
1235,http://www.wikidata.org/entity/Q1760203,https://de.wikipedia.org/wiki/Stieldorferhohn,Point(7.23279 50.7145),9.599,50.7145,7.23279,2,http://www.wikidata.org/entity/Q253019,Stieldorferhohn,Ortsteil,,C,yellow
1236,http://www.wikidata.org/entity/Q1766125,https://de.wikipedia.org/wiki/Margarethenh%C3%B6he_(K%C3%B6nigswinter),Point(7.24912 50.6766),12.357,50.6766,7.24912,2,http://www.wikidata.org/entity/Q253019,Margarethenhöhe,Ortsteil,,C,yellow
1237,http://www.wikidata.org/entity/Q1772513,https://de.wikipedia.org/wiki/Mirbesbach,Point(7.18721389 50.67878611),8.798,50.67878611,7.18721389,2,http://www.wikidata.org/entity/Q47521,Mirbesbach,stream,,C,yellow
1238,http://www.wikidata.org/entity/Q1780055,https://de.wikipedia.org/wiki/Kommando_Streitkr%C3%A4ftebasis,Point(7.04539 50.7008),5.507,50.7008,7.04539,2,http://www.wikidata.org/entity/Q1780072,German Joint Support and Enabling Service Headquarters,Q1780072,https://en.wikipedia.org/wiki/Joint_Support_Service_Command_(Germany),C,yellow
1239,http://www.wikidata.org/entity/Q1781877,https://de.wikipedia.org/wiki/Konrad-Adenauer-Gymnasium_(Bad_Godesberg),Point(7.16875 50.671),8.659,50.671,7.16875,2,http://www.wikidata.org/entity/Q1542966,Konrad-Adenauer-Gymnasium (Bad Godesberg),Gymnasium in Germany,,C,yellow
1240,http://www.wikidata.org/entity/Q1788453,https://de.wikipedia.org/wiki/Kreuzung_A562/B9,Point(7.13111 50.7047),4.073,50.7047,7.13111,2,http://www.wikidata.org/entity/Q174782,Kreuzung A562/B9,square,,C,yellow
1241,http://www.wikidata.org/entity/Q1793024,https://de.wikipedia.org/wiki/Kurenbach_(Hennef),Point(7.31139 50.7386),14.832,50.7386,7.31139,2,http://www.wikidata.org/entity/Q253019,Kurenbach,Ortsteil,,C,yellow
1242,http://www.wikidata.org/entity/Q2177907,https://de.wikipedia.org/wiki/Ruttscheid,Point(7.27338 50.6941),13.016,50.6941,7.27338,2,http://www.wikidata.org/entity/Q253019,Ruttscheid,Ortsteil,,C,yellow
1243,http://www.wikidata.org/entity/Q2202653,https://de.wikipedia.org/wiki/R%C3%B6mlinghoven,Point(7.18101 50.7074),6.481,50.7074,7.18101,2,http://www.wikidata.org/entity/Q253019,Römlinghoven,Ortsteil,,C,yellow
1244,http://www.wikidata.org/entity/Q2202772,https://de.wikipedia.org/wiki/R%C3%B6sberg,Point(6.91806 50.7675),13.319,50.7675,6.91806,2,http://www.wikidata.org/entity/Q2983893,Rösberg,quarter,,C,yellow
1245,http://www.wikidata.org/entity/Q2221296,https://de.wikipedia.org/wiki/Sandscheid,Point(7.30668 50.7061),14.875,50.7061,7.30668,2,http://www.wikidata.org/entity/Q253019,Sandscheid,Ortsteil,,C,yellow
1246,http://www.wikidata.org/entity/Q2222382,https://de.wikipedia.org/wiki/St._Simon_und_Judas_(Hennef),Point(7.27972 50.7786),13.462,50.7786,7.27972,2,http://www.wikidata.org/entity/Q16970,Sankt Simon und Judas,church building,,C,yellow
1247,http://www.wikidata.org/entity/Q2235861,https://de.wikipedia.org/wiki/Schillingscapellen,Point(6.94056 50.6947),12.165,50.6947,6.94056,2,http://www.wikidata.org/entity/Q2742167,Schillingscapellen,religious community,,C,yellow
1249,http://www.wikidata.org/entity/Q2239979,https://de.wikipedia.org/wiki/Schloss_Alfter,Point(7.00802 50.7388),6.527,50.7388,7.00802,2,http://www.wikidata.org/entity/Q751876,Schloss Alfter,château,,C,yellow
1250,http://www.wikidata.org/entity/Q2240599,https://de.wikipedia.org/wiki/Schloss_Deichmannsaue,Point(7.18538 50.6714),9.325,50.6714,7.18538,2,http://www.wikidata.org/entity/Q1497364,Schloss Deichmannsaue,building complex,,C,yellow
1254,http://www.wikidata.org/entity/Q2240781,https://de.wikipedia.org/wiki/Schloss_Eichholz,Point(6.98806 50.8014),10.762,50.8014,6.98806,2,http://www.wikidata.org/entity/Q751876,Schloss Eichholz,château,,C,yellow
1255,http://www.wikidata.org/entity/Q2243920,https://de.wikipedia.org/wiki/Schloss_Wahn,Point(7.08374 50.8577),13.6,50.8577,7.08374,2,http://www.wikidata.org/entity/Q751876,Schloss Wahn,château,,C,yellow
1257,http://www.wikidata.org/entity/Q2247488,https://de.wikipedia.org/wiki/Schneffelrath,Point(7.25167 50.8164),13.891,50.8164,7.25167,2,http://www.wikidata.org/entity/Q253019,Schneffelrath,Ortsteil,,C,yellow
1258,http://www.wikidata.org/entity/Q2261870,https://de.wikipedia.org/wiki/Sea_Life_K%C3%B6nigswinter,Point(7.1925 50.6733),9.497,50.6733,7.1925,2,http://www.wikidata.org/entity/Q2281788,Sea Life Königswinter,public aquarium,,C,yellow
1260,http://www.wikidata.org/entity/Q2268269,https://de.wikipedia.org/wiki/Seligenthal_(Sieg),Point(7.27667 50.7958),14.059,50.7958,7.27667,2,http://www.wikidata.org/entity/Q253019,Seligenthal,Ortsteil,,C,yellow
1261,http://www.wikidata.org/entity/Q2282216,https://de.wikipedia.org/wiki/Sieben_Schmerzen_Mariens_(Mehlem),Point(7.18663 50.6577),10.591,50.6577,7.18663,2,http://www.wikidata.org/entity/Q16970,Sieben Schmerzen Mariens,church building,,C,yellow
1262,http://www.wikidata.org/entity/Q2282339,https://de.wikipedia.org/wiki/Siebengebirgsmuseum,Point(7.19226 50.6745),9.388,50.6745,7.19226,2,http://www.wikidata.org/entity/Q33506,Siebengebirgsmuseum der Stadt Königswinter,museum,,C,yellow
1263,http://www.wikidata.org/entity/Q2283145,https://de.wikipedia.org/wiki/Siegess%C3%A4ule_(Siegburg),Point(7.20766 50.797),10.142,50.797,7.20766,2,http://www.wikidata.org/entity/Q575759,Siegessäule,war memorial,,C,yellow
1264,http://www.wikidata.org/entity/Q2284159,https://de.wikipedia.org/wiki/Siegwerk_(Siegburg),Point(7.21667 50.795),10.479,50.795,7.21667,2,http://www.wikidata.org/entity/Q811979,Siegwerk,architectural structure,,C,yellow
1265,http://www.wikidata.org/entity/Q2312750,https://de.wikipedia.org/wiki/Sportpark_Nord_(Bonn),Point(7.0845 50.7481),1.774,50.7481,7.0845,2,http://www.wikidata.org/entity/Q1154710,Sportpark Nord,association football venue,,C,yellow
1266,http://www.wikidata.org/entity/Q2316843,https://de.wikipedia.org/wiki/St._Aegidius_(Hersel),Point(7.044829 50.774185),5.796,50.774185,7.044829,2,http://www.wikidata.org/entity/Q16970,St. Aegidius (Hersel),church building,,C,yellow
1267,http://www.wikidata.org/entity/Q2317067,https://de.wikipedia.org/wiki/Annakapelle_(Rommersdorf),Point(7.225383 50.65123),12.873,50.65123,7.225383,2,http://www.wikidata.org/entity/Q108325,Annakapelle,chapel,,C,yellow
1268,http://www.wikidata.org/entity/Q2317426,https://de.wikipedia.org/wiki/Alte_Kirche_(Sankt_Augustin-Menden),Point(7.16052 50.793),7.622,50.793,7.16052,2,http://www.wikidata.org/entity/Q16970,Alte Kirche St. Augustinus,church building,,C,yellow
1269,http://www.wikidata.org/entity/Q2317966,https://de.wikipedia.org/wiki/St._C%C3%A4cilia_(Oberkassel),Point(7.16304 50.7126),5.095,50.7126,7.16304,2,http://www.wikidata.org/entity/Q16970,St. Cäcilia,church building,,C,yellow
1270,http://www.wikidata.org/entity/Q2318154,https://de.wikipedia.org/wiki/St._Evergislus_(Brenig),Point(6.97419 50.75541),9.16,50.75541,6.97419,2,http://www.wikidata.org/entity/Q16970,St. Evergislus,church building,,C,yellow
1271,http://www.wikidata.org/entity/Q2318157,https://de.wikipedia.org/wiki/St._Evergislus_(Plittersdorf),Point(7.165855 50.700929),6.012,50.700929,7.165855,2,http://www.wikidata.org/entity/Q16970,St. Evergislus (Plittersdorf),church building,,C,yellow
1272,http://www.wikidata.org/entity/Q2318339,https://de.wikipedia.org/wiki/St._Gangolf_(Bonn),Point(7.09902 50.7335),0.286,50.7335,7.09902,2,http://www.wikidata.org/entity/Q16970,St. Gangolf (Bonn),church building,,C,yellow
1273,http://www.wikidata.org/entity/Q2318939,https://de.wikipedia.org/wiki/St._Jakobus_(Gielsdorf),Point(7.01887 50.7252),5.877,50.7252,7.01887,2,http://www.wikidata.org/entity/Q16970,Pfarrkirche St. Jakobus,church building,,C,yellow
1274,http://www.wikidata.org/entity/Q2318967,https://de.wikipedia.org/wiki/St._Jakobus_(Werthhoven),Point(7.14027 50.6092),14.356,50.6092,7.14027,2,http://www.wikidata.org/entity/Q16970,St. Jakobus,church building,,C,yellow
1275,http://www.wikidata.org/entity/Q13583146,https://de.wikipedia.org/wiki/Konrad-Adenauer-Denkmal_(Bonn),Point(7.11746 50.71946),2.172,50.71946,7.11746,2,http://www.wikidata.org/entity/Q860861,Konrad Adenauer head (Bonn),sculpture,,C,yellow
1277,http://www.wikidata.org/entity/Q13848444,https://de.wikipedia.org/wiki/Schilfsee_(Troisdorf),Point(7.09761 50.8302),10.493,50.8302,7.09761,2,http://www.wikidata.org/entity/Q23397,Q13848444,lake,,C,yellow
1278,http://www.wikidata.org/entity/Q14324496,https://de.wikipedia.org/wiki/Rheinf%C3%A4hre_K%C3%B6nigswinter,Point(7.190385 50.67178),9.522,50.67178,7.190385,2,http://www.wikidata.org/entity/Q6881511,Rheinfähre Königswinter,enterprise,,C,yellow
1280,http://www.wikidata.org/entity/Q14329180,https://de.wikipedia.org/wiki/Lux-Werft,Point(7.056506 50.777145),5.543,50.777145,7.056506,2,http://www.wikidata.org/entity/Q190928,Lux-Werft und Schifffahrt,shipyard,,C,yellow
1281,http://www.wikidata.org/entity/Q14360371,https://de.wikipedia.org/wiki/Altes_Rathaus_(Oberkassel),Point(7.170079 50.70951),5.697,50.70951,7.170079,2,http://www.wikidata.org/entity/Q543654,Königswinterer Straße 720,Rathaus,,C,yellow
1282,http://www.wikidata.org/entity/Q14530743,https://de.wikipedia.org/wiki/Alt-St._Nikolaus,Point(7.10528 50.71366),2.489,50.71366,7.10528,2,http://www.wikidata.org/entity/Q16970,"Alt-St. Nikolaus (Kessenich, Bonn)",church building,,C,yellow
1283,http://www.wikidata.org/entity/Q14530747,https://de.wikipedia.org/wiki/Kriegerehrenmal_Kessenich,Point(7.105695 50.713939),2.462,50.713939,7.105695,2,http://www.wikidata.org/entity/Q575759,Kriegerehrenmal Kessenich,war memorial,,C,yellow
1284,http://www.wikidata.org/entity/Q14530745,https://de.wikipedia.org/wiki/Hauptstra%C3%9Fe_204/204a_(K%C3%B6nigswinter),Point(7.18309 50.6875),7.911,50.6875,7.18309,2,http://www.wikidata.org/entity/Q3950,Hauptstraße 204/204a,villa,,C,yellow
1285,http://www.wikidata.org/entity/Q14531622,https://de.wikipedia.org/wiki/Tomberger_Hof,Point(7.19247 50.6752),9.342,50.6752,7.19247,2,http://www.wikidata.org/entity/Q41176,Tomberger Hof,building,,C,yellow
1286,http://www.wikidata.org/entity/Q14531624,https://de.wikipedia.org/wiki/Katholische_Kapelle_(Rolandswerth),Point(7.202825 50.645776),12.333,50.645776,7.202825,2,http://www.wikidata.org/entity/Q108325,Katholische Kapelle,chapel,,C,yellow
1287,http://www.wikidata.org/entity/Q14541044,https://de.wikipedia.org/wiki/Landesvertretung_Schleswig-Holstein_(Bonn),Point(7.12839 50.71571),2.971,50.71571,7.12839,2,http://www.wikidata.org/entity/Q811979,Landesvertretung Schleswig-Holstein Bonn,architectural structure,,C,yellow
1289,http://www.wikidata.org/entity/Q14541073,https://de.wikipedia.org/wiki/Heinrich-Br%C3%BCning-Stra%C3%9Fe_20_(Bonn),Point(7.126753 50.716236),2.851,50.716236,7.126753,2,http://www.wikidata.org/entity/Q3950,Heinrich-Brüning-Straße 20,villa,,C,yellow
1290,http://www.wikidata.org/entity/Q14541220,https://de.wikipedia.org/wiki/Graurheindorfer_Stra%C3%9Fe_90,Point(7.095066 50.746911),1.291,50.746911,7.095066,2,http://www.wikidata.org/entity/Q443767,Graurheindorfer Straße 90,mess,,C,yellow
1291,http://www.wikidata.org/entity/Q14541497,https://de.wikipedia.org/wiki/Heinrich-Br%C3%BCning-Stra%C3%9Fe_16_(Bonn),Point(7.12651 50.716094),2.852,50.716094,7.12651,2,http://www.wikidata.org/entity/Q3950,Heinrich-Brüning-Straße 16,villa,,C,yellow
1292,http://www.wikidata.org/entity/Q14541531,https://de.wikipedia.org/wiki/Rathaus_(K%C3%B6nigswinter),Point(7.1936 50.6741),9.486,50.6741,7.1936,2,http://www.wikidata.org/entity/Q1497375,Rathaus (Königswinter),architectural ensemble,,C,yellow
1294,http://www.wikidata.org/entity/Q14544107,https://de.wikipedia.org/wiki/Adenauerallee_208_(Bonn),Point(7.11585 50.7199),2.071,50.7199,7.11585,2,http://www.wikidata.org/entity/Q3950,Adenauerallee 208,villa,,C,yellow
1295,http://www.wikidata.org/entity/Q14544335,https://de.wikipedia.org/wiki/Friedhof_Am_Palastweiher,Point(7.19639 50.6768),9.41,50.6768,7.19639,2,http://www.wikidata.org/entity/Q39614,Friedhof Am Palastweiher,cemetery,,C,yellow
1296,http://www.wikidata.org/entity/Q14544661,https://de.wikipedia.org/wiki/Haus_Felseck,Point(7.20133 50.66598),10.518,50.66598,7.20133,2,http://www.wikidata.org/entity/Q3950,Haus Felseck,villa,,C,yellow
1297,http://www.wikidata.org/entity/Q14544986,https://de.wikipedia.org/wiki/Drachenfelsstra%C3%9Fe_30_(K%C3%B6nigswinter),Point(7.196435 50.674353),9.604,50.674353,7.196435,2,http://www.wikidata.org/entity/Q1577547,Drachenfelsstraße 30,revenue house,,C,yellow
1299,http://www.wikidata.org/entity/Q52899911,https://de.wikipedia.org/wiki/Ehemalige_Freischule/Wilhelmschule,Point(7.09829 50.738532),0.342,50.738532,7.09829,2,http://www.wikidata.org/entity/Q41176,Wilhelmstraße 34,building,,C,yellow
1300,http://www.wikidata.org/entity/Q52893792,https://de.wikipedia.org/wiki/Rheinallee_37_(Bonn),Point(7.165098 50.68873),6.931,50.68873,7.165098,2,http://www.wikidata.org/entity/Q41176,Rheinallee 37,building,,C,yellow
1301,http://www.wikidata.org/entity/Q27530061,https://de.wikipedia.org/wiki/An_der_Roisdorfer_Hufebahn,Point(6.992222222 50.748888888),7.766,50.748888888889,6.9922222222222,2,http://www.wikidata.org/entity/Q473972,An der Roisdorfer Hufebahn,protected area,,C,yellow
1303,http://www.wikidata.org/entity/Q27595370,https://de.wikipedia.org/wiki/Grube_Adler,Point(7.27143 50.657025),14.882,50.657025,7.27143,2,http://www.wikidata.org/entity/Q820477,Q27595370,mine,,C,yellow
1304,http://www.wikidata.org/entity/Q27657304,https://de.wikipedia.org/wiki/Halle_Beuel,Point(7.131037 50.7408),2.207,50.7408,7.131037,2,http://www.wikidata.org/entity/Q1497375,Q27657304,architectural ensemble,,C,yellow
1305,http://www.wikidata.org/entity/Q27657327,https://de.wikipedia.org/wiki/Jutespinnerei_Beuel,Point(7.131037 50.7408),2.207,50.7408,7.131037,2,http://www.wikidata.org/entity/Q4830453,Jute Mill (Beuel),business,,C,yellow
1307,http://www.wikidata.org/entity/Q27805462,https://de.wikipedia.org/wiki/Naturschutzgebiet_Quarzsandgrube,Point(6.986388888 50.751388888),8.224,50.751388888889,6.9863888888889,2,http://www.wikidata.org/entity/Q473972,Quarzsandgrube,protected area,,C,yellow
1309,http://www.wikidata.org/entity/Q27886819,https://de.wikipedia.org/wiki/Breniger_M%C3%BChlenbach,Point(6.970806 50.74624),9.21,50.74624,6.970806,2,http://www.wikidata.org/entity/Q355304,Q27886819,watercourse,,C,yellow
1313,http://www.wikidata.org/entity/Q27916647,https://de.wikipedia.org/wiki/Gielsdorf_(Alfter),Point(7.023678 50.726492),5.517,50.726492,7.023678,2,http://www.wikidata.org/entity/Q253019,Gielsdorf,Ortsteil,,C,yellow
1314,http://www.wikidata.org/entity/Q28037588,https://de.wikipedia.org/wiki/Sommersberg_(Wachtberg),Point(7.08304 50.60161),14.978,50.60161,7.08304,2,http://www.wikidata.org/entity/Q3257686,Sommersberg,locality,,C,yellow
1315,http://www.wikidata.org/entity/Q28382652,https://de.wikipedia.org/wiki/B%C3%BCbchenbrunnen,Point(7.159589 50.688647),6.69,50.688647,7.159589,2,http://www.wikidata.org/entity/Q483453,Zierbrunnen Denglerstraße/Beethovenallee,fountain,,C,yellow
1316,http://www.wikidata.org/entity/Q28465277,https://de.wikipedia.org/wiki/Wartehalle_der_Station_Godesberg_II,Point(7.158166 50.685308),6.927,50.685308,7.158166,2,http://www.wikidata.org/entity/Q41176,Wartehalle der Station Godesberg II,building,,C,yellow
1317,http://www.wikidata.org/entity/Q28526931,https://de.wikipedia.org/wiki/Sanatorium_Dr._Schorlemmer,Point(7.165297222 50.688827777),6.932,50.688827777778,7.1652972222222,2,http://www.wikidata.org/entity/Q64578911,Sanatorium Schorlemmer,former hospital,,C,yellow
1318,http://www.wikidata.org/entity/Q28972168,https://de.wikipedia.org/wiki/St._Gereon_(Berkum),Point(7.13483 50.62533),12.522,50.62533,7.13483,2,http://www.wikidata.org/entity/Q811979,Alte Kirche St. Gereon,architectural structure,,C,yellow
1319,http://www.wikidata.org/entity/Q52891294,https://de.wikipedia.org/wiki/Markt_33_(Bonn),Point(7.101221 50.735423),0.062,50.735423,7.101221,2,http://www.wikidata.org/entity/Q18760306,Markt 33,residential and commercial building,,C,yellow
1320,http://www.wikidata.org/entity/Q52891306,https://de.wikipedia.org/wiki/Markt_35_(Bonn),Point(7.101144 50.735439),0.057,50.735439,7.101144,2,http://www.wikidata.org/entity/Q18760306,Markt 35,residential and commercial building,,C,yellow
1321,http://www.wikidata.org/entity/Q77399819,https://de.wikipedia.org/wiki/Evangelische_Kirche_(Alfter),Point(7.009633333 50.739355555),6.417,50.739355555556,7.0096333333333,2,http://www.wikidata.org/entity/Q16970,Evangelische Kirche,church building,,C,yellow
1322,http://www.wikidata.org/entity/Q79320712,https://de.wikipedia.org/wiki/St._Johannes_vor_dem_Lateinischen_Tore_(Sieglar),Point(7.129638888 50.799055555),7.317,50.799055555556,7.1296388888889,2,http://www.wikidata.org/entity/Q16970,St. Johannes vor dem Lateinischen Tore,church building,,C,yellow
1323,http://www.wikidata.org/entity/Q80940409,https://de.wikipedia.org/wiki/U-Bahnhof_Bonn_Hauptbahnhof,Point(7.09671 50.73279),0.439,50.73279,7.09671,2,http://www.wikidata.org/entity/Q2175765,Hauptbahnhof,tram stop,,C,yellow
1325,http://www.wikidata.org/entity/Q85974228,https://de.wikipedia.org/wiki/Turmhof_(Oberdollendorf),Point(7.18937 50.69898),7.471,50.69898,7.18937,2,http://www.wikidata.org/entity/Q41176,Turmhof,building,,C,yellow
1326,http://www.wikidata.org/entity/Q101064658,https://de.wikipedia.org/wiki/Kurf%C3%BCrstenquelle_(Bad_Godesberg),Point(7.156816 50.680992),7.269,50.680992,7.156816,2,http://www.wikidata.org/entity/Q124714,Trinkpavillon,spring,,C,yellow
1328,http://www.wikidata.org/entity/Q102047418,https://de.wikipedia.org/wiki/Christuskirche_(Meckenheim),Point(7.026222222 50.62525),13.369,50.62525,7.0262222222222,2,http://www.wikidata.org/entity/Q16970,Christuskirche,church building,,C,yellow
1329,http://www.wikidata.org/entity/Q104884361,https://de.wikipedia.org/wiki/Hochhaus_Platanenweg_29,Point(7.12561 50.74317),1.935,50.74317,7.12561,2,http://www.wikidata.org/entity/Q18142,Platanenweg 29,tower block,,C,yellow
1330,http://www.wikidata.org/entity/Q106115505,https://de.wikipedia.org/wiki/St._Nikolaus_(Kessenich),Point(7.10796 50.71323),2.567,50.71323,7.10796,2,http://www.wikidata.org/entity/Q16970,Saint Nicholas Church,church building,,C,yellow
1331,http://www.wikidata.org/entity/Q106395077,https://de.wikipedia.org/wiki/Bischofshof_(Bad_Honnef),Point(7.22993 50.64194),13.855,50.64194,7.22993,2,http://www.wikidata.org/entity/Q41176,Bischofshof,building,,C,yellow
1332,http://www.wikidata.org/entity/Q106498741,https://de.wikipedia.org/wiki/St._Adelheid_(M%C3%BCllekoven),Point(7.105117794 50.778035759),4.701,50.778035759132,7.1051177942229,2,http://www.wikidata.org/entity/Q16970,Adelheid von Vilich Church,church building,,C,yellow
1333,http://www.wikidata.org/entity/Q106498879,https://de.wikipedia.org/wiki/St._Mari%C3%A4_Himmelfahrt_(Troisdorf-Spich),Point(7.117354273 50.82766199),10.276,50.827661990503,7.1173542739722,2,http://www.wikidata.org/entity/Q16970,Church of the Assumption (Spich),church building,,C,yellow
1334,http://www.wikidata.org/entity/Q106498994,https://de.wikipedia.org/wiki/Johanneskirche_(Troisdorf),Point(7.154057102 50.815165265),9.585,50.815165265196,7.1540571024666,2,http://www.wikidata.org/entity/Q16970,Protestant Church of St John Troisdorf,church building,,C,yellow
1335,http://www.wikidata.org/entity/Q106499250,https://de.wikipedia.org/wiki/Gertrudiskapelle_(Bonn),Point(7.10738 50.73574),0.473,50.73574,7.10738,2,http://www.wikidata.org/entity/Q16970,Gertrudiskapelle,church building,,C,yellow
1336,http://www.wikidata.org/entity/Q106499338,https://de.wikipedia.org/wiki/Heilige_Familie_(Oberlar),Point(7.14152 50.81415),9.168,50.81415,7.14152,2,http://www.wikidata.org/entity/Q16970,Holy Family Church,church building,,C,yellow
1337,http://www.wikidata.org/entity/Q1716507,https://de.wikipedia.org/wiki/J%C3%BCdischer_Friedhof_(Siegburg),Point(7.20289 50.8014),10.237,50.8014,7.20289,2,http://www.wikidata.org/entity/Q846659,Jüdischer Friedhof,Jewish cemetery,,C,yellow
1338,http://www.wikidata.org/entity/Q1721754,https://de.wikipedia.org/wiki/Kaiserstra%C3%9Fe_(Siegburg),Point(7.2066 50.8006),10.36,50.8006,7.2066,2,http://www.wikidata.org/entity/Q79007,Kaiserstraße,street,,C,yellow
1339,http://www.wikidata.org/entity/Q1722101,https://de.wikipedia.org/wiki/Kaldauen,Point(7.25833 50.8031),13.373,50.8031,7.25833,2,http://www.wikidata.org/entity/Q253019,Kaldauen,Ortsteil,,C,yellow
1340,http://www.wikidata.org/entity/Q1736420,https://de.wikipedia.org/wiki/Katholischer_Akademischer_Ausl%C3%A4nderdienst,Point(7.108238 50.713618),2.529,50.713618,7.108238,2,http://www.wikidata.org/entity/Q163740,Catholic Academic Exchange Service,nonprofit organization,,C,yellow
1341,http://www.wikidata.org/entity/Q1743956,https://de.wikipedia.org/wiki/Kitzburg,Point(6.914694 50.788585),14.333,50.788585,6.914694,2,http://www.wikidata.org/entity/Q615810,Kitzburg,water castle,,C,yellow
1342,http://www.wikidata.org/entity/Q1760540,https://de.wikipedia.org/wiki/Spicher_Hohlstein,Point(7.13625 50.825),10.223,50.825,7.13625,2,http://www.wikidata.org/entity/Q21573182,Spicher Hohlstein,natural monument in Germany,,C,yellow
1344,http://www.wikidata.org/entity/Q1764091,https://de.wikipedia.org/wiki/Melbtal,Point(7.0875 50.7103),2.988,50.7103,7.0875,2,http://www.wikidata.org/entity/Q473972,Melbtal,protected area,,C,yellow
1346,http://www.wikidata.org/entity/Q1764879,https://de.wikipedia.org/wiki/Margarethenkreuz_(Ittenbach),Point(7.24959 50.6769),12.367,50.6769,7.24959,2,http://www.wikidata.org/entity/Q41176,Margarethenkreuz,building,,C,yellow
1347,http://www.wikidata.org/entity/Q1775256,https://de.wikipedia.org/wiki/Kloster_Geistingen,Point(7.27278 50.7697),12.679,50.7697,7.27278,2,http://www.wikidata.org/entity/Q44613,Kloster Geistingen,monastery,,C,yellow
1348,http://www.wikidata.org/entity/Q1775583,https://de.wikipedia.org/wiki/Kloster_Maria_Hilf_(Bornheim),Point(6.99353 50.7623),8.09,50.7623,6.99353,2,http://www.wikidata.org/entity/Q44613,Kloster Maria Hilf,monastery,,C,yellow
1349,http://www.wikidata.org/entity/Q1776147,https://de.wikipedia.org/wiki/Siegauen-Tunnel,Point(7.2182329 50.7805829),9.65,50.7805829,7.2182329,2,http://www.wikidata.org/entity/Q1311958,Siegauentunnel,railway tunnel,,C,yellow
1350,http://www.wikidata.org/entity/Q1781887,https://de.wikipedia.org/wiki/Konrad-Adenauer-Platz_(Bonn),Point(7.11845 50.7393),1.309,50.7393,7.11845,2,http://www.wikidata.org/entity/Q174782,Konrad-Adenauer-Platz,square,,C,yellow
