,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color
14,http://www.wikidata.org/entity/Q1189960,https://de.wikipedia.org/wiki/Denver_Art_Museum,https://en.wikipedia.org/wiki/Denver_Art_Museum,Point(-104.989345 39.737188),0.446,39.737188,-104.989345,24,http://www.wikidata.org/entity/Q163740,Denver Art Museum,nonprofit organization,S,orange
17,http://www.wikidata.org/entity/Q1210268,https://de.wikipedia.org/wiki/Dick%E2%80%99s_Sporting_Goods_Park,https://en.wikipedia.org/wiki/Dick%27s_Sporting_Goods_Park,Point(-104.891944444 39.805555555),10.837,39.805555555556,-104.89194444444,21,http://www.wikidata.org/entity/Q1154710,Dick's Sporting Goods Park,association football venue,S,orange
18,http://www.wikidata.org/entity/Q1468161,https://de.wikipedia.org/wiki/University_of_Colorado_Denver,https://en.wikipedia.org/wiki/University_of_Colorado_Denver,Point(-105.003119 39.743461),1.63,39.743461,-105.003119,18,http://www.wikidata.org/entity/Q875538,University of Colorado Denver,public university,A,green
20,http://www.wikidata.org/entity/Q1147408,https://de.wikipedia.org/wiki/Republic_Plaza_(Denver),https://en.wikipedia.org/wiki/Republic_Plaza_(Denver),Point(-104.988611111 39.743333333),0.557,39.743333333333,-104.98861111111,16,http://www.wikidata.org/entity/Q11303,Republic Plaza,skyscraper,A,green
21,http://www.wikidata.org/entity/Q5165237,https://de.wikipedia.org/wiki/Continental-Airlines-Flug_1713,https://en.wikipedia.org/wiki/Continental_Airlines_Flight_1713,Point(-104.892 39.761),8.299,39.761,-104.892,16,http://www.wikidata.org/entity/Q3002150,Continental Airlines Flight 1713,aircraft crash,A,green
22,http://www.wikidata.org/entity/Q1364433,https://de.wikipedia.org/wiki/Erzbistum_Denver,https://en.wikipedia.org/wiki/Archdiocese_of_Denver,Point(-104.948055555 39.693333333),5.997,39.693333333333,-104.94805555556,15,http://www.wikidata.org/entity/Q105390172,Roman Catholic Archdiocese of Denver,Roman Catholic metropolitan archdiocese,A,green
23,http://www.wikidata.org/entity/Q1111402,https://de.wikipedia.org/wiki/Colorado_State_Capitol,https://en.wikipedia.org/wiki/Colorado_State_Capitol,Point(-104.984897222 39.739094444),0.016,39.739094444444,-104.98489722222,14,http://www.wikidata.org/entity/Q3284499,Colorado State Capitol,capitol building,A,green
24,http://www.wikidata.org/entity/Q1436575,https://de.wikipedia.org/wiki/Stapleton_International_Airport,https://en.wikipedia.org/wiki/Stapleton_International_Airport,Point(-104.88184 39.779255),9.866,39.779255,-104.88184,14,http://www.wikidata.org/entity/Q123705,Stapleton International Airport,neighborhood,A,green
25,http://www.wikidata.org/entity/Q1494548,https://de.wikipedia.org/wiki/Repr%C3%A4sentantenhaus_von_Colorado,https://en.wikipedia.org/wiki/Colorado_House_of_Representatives,Point(-104.9848 39.7392),0.007,39.7392,-104.9848,13,http://www.wikidata.org/entity/Q2145277,Colorado House of Representatives,house of representatives,A,green
27,http://www.wikidata.org/entity/Q1856153,https://de.wikipedia.org/wiki/National_Renewable_Energy_Laboratory,https://en.wikipedia.org/wiki/National_Renewable_Energy_Laboratory,Point(-105.156 39.7406),14.633,39.7406,-105.156,13,http://www.wikidata.org/entity/Q483242,National Renewable Energy Laboratory,laboratory,A,green
29,http://www.wikidata.org/entity/Q2750084,https://de.wikipedia.org/wiki/Metropolregion_Denver,https://en.wikipedia.org/wiki/Denver_metropolitan_area,Point(-104.9849171 39.7392166),0.005,39.7392166,-104.9849171,13,http://www.wikidata.org/entity/Q1768043,Denver metropolitan area,metropolitan statistical area,A,green
30,http://www.wikidata.org/entity/Q2956452,,https://en.wikipedia.org/wiki/Denver_Mint,Point(-104.9925 39.739444444),0.653,39.739444444444,-104.9925,12,http://www.wikidata.org/entity/Q4956389,Denver Mint,branch mint,A,green
31,http://www.wikidata.org/entity/Q1934586,https://de.wikipedia.org/wiki/Mile_High_Stadium,https://en.wikipedia.org/wiki/Mile_High_Stadium,Point(-105.021666666 39.746111111),3.238,39.746111111111,-105.02166666667,12,http://www.wikidata.org/entity/Q483110,Mile High Stadium,stadium,A,green
32,http://www.wikidata.org/entity/Q5148810,https://de.wikipedia.org/wiki/Colorado_General_Assembly,https://en.wikipedia.org/wiki/Colorado_General_Assembly,Point(-104.984861111 39.739222222),0.002,39.739222222222,-104.98486111111,12,http://www.wikidata.org/entity/Q189445,Colorado General Assembly,bicameral legislature,A,green
34,http://www.wikidata.org/entity/Q200328,https://de.wikipedia.org/wiki/1801_California_Street,https://en.wikipedia.org/wiki/1801_California_Street,Point(-104.989722222 39.747777777),1.037,39.747777777778,-104.98972222222,11,http://www.wikidata.org/entity/Q18142,1801 California Street,tower block,A,green
35,http://www.wikidata.org/entity/Q2942873,https://de.wikipedia.org/wiki/Kathedralbasilika_der_Unbefleckten_Empf%C3%A4ngnis_(Denver),https://en.wikipedia.org/wiki/Cathedral_Basilica_of_the_Immaculate_Conception_(Denver),Point(-104.982 39.7403),0.272,39.7403,-104.982,11,http://www.wikidata.org/entity/Q120560,Cathedral Basilica of the Immaculate Conception,minor basilica,A,green
37,http://www.wikidata.org/entity/Q649299,https://de.wikipedia.org/wiki/Regis_University,https://en.wikipedia.org/wiki/Regis_University,Point(-105.031765 39.789693),6.895,39.789693,-105.031765,11,http://www.wikidata.org/entity/Q23002054,Regis University,private not-for-profit educational institution,A,green
40,http://www.wikidata.org/entity/Q3550021,,https://en.wikipedia.org/wiki/Denver_Union_Station,Point(-105.0 39.753056),2.009,39.753056,-105.0,10,http://www.wikidata.org/entity/Q7886778,Union Station,union station,A,green
42,http://www.wikidata.org/entity/Q1494453,https://de.wikipedia.org/wiki/Senat_von_Colorado,https://en.wikipedia.org/wiki/Colorado_Senate,Point(-104.9848 39.7392),0.007,39.7392,-104.9848,10,http://www.wikidata.org/entity/Q2570643,Colorado Senate,senate,A,green
44,http://www.wikidata.org/entity/Q1631887,https://de.wikipedia.org/wiki/Wells_Fargo_Center_(Denver),https://en.wikipedia.org/wiki/Wells_Fargo_Center_(Denver),Point(-104.985 39.7446),0.596,39.7446,-104.985,10,http://www.wikidata.org/entity/Q18761864,Wells Fargo Center,bank building,A,green
45,http://www.wikidata.org/entity/Q2081796,https://de.wikipedia.org/wiki/McNichols_Sports_Arena,https://en.wikipedia.org/wiki/McNichols_Sports_Arena,Point(-105.0225 39.742777777),3.242,39.742777777778,-105.0225,10,http://www.wikidata.org/entity/Q641226,McNichols Sports Arena,arena,A,green
46,http://www.wikidata.org/entity/Q581344,https://de.wikipedia.org/wiki/Denver_Zoo,https://en.wikipedia.org/wiki/Denver_Zoo_Conservation_Alliance,Point(-104.95 39.75),3.212,39.75,-104.95,10,http://www.wikidata.org/entity/Q163740,Denver Zoo,nonprofit organization,A,green
48,http://www.wikidata.org/entity/Q286918,,https://en.wikipedia.org/wiki/United_States_Court_of_Appeals_for_the_Tenth_Circuit,Point(-104.990535843 39.748552237),1.144,39.748552237484,-104.99053584399,9,http://www.wikidata.org/entity/Q1641851,United States Court of Appeals for the Tenth Circuit,United States court of appeals,B,violet
49,http://www.wikidata.org/entity/Q2505370,,https://en.wikipedia.org/wiki/BMW_Championship_(PGA_Tour),Point(-104.963 39.643),10.863,39.643,-104.963,9,http://www.wikidata.org/entity/Q2990946,BMW Championship,golf tournament,B,violet
50,http://www.wikidata.org/entity/Q5475508,,https://en.wikipedia.org/wiki/Four_Seasons_Hotel_Denver,Point(-104.998 39.7464),1.377,39.7464,-104.998,8,http://www.wikidata.org/entity/Q11303,Four Seasons Hotel Denver,skyscraper,B,violet
58,http://www.wikidata.org/entity/Q331895,https://de.wikipedia.org/wiki/Pikes_Peak_Goldrausch,https://en.wikipedia.org/wiki/Pike%27s_Peak_gold_rush,Point(-105.002777777 39.659722222),8.973,39.659722222222,-105.00277777778,8,http://www.wikidata.org/entity/Q273182,Pike's Peak gold rush,gold rush,B,violet
59,http://www.wikidata.org/entity/Q4118734,https://de.wikipedia.org/wiki/United-Air-Lines-Flug_610,https://en.wikipedia.org/wiki/United_Air_Lines_Flight_610,Point(-104.985 39.7392),0.012,39.7392,-104.985,8,http://www.wikidata.org/entity/Q744913,United Airlines Flight 610,aviation accident,B,violet
60,http://www.wikidata.org/entity/Q613736,https://de.wikipedia.org/wiki/Metropolitan_State_University_of_Denver,https://en.wikipedia.org/wiki/Metropolitan_State_University_of_Denver,Point(-105.002689 39.74191),1.553,39.74191,-105.002689,8,http://www.wikidata.org/entity/Q875538,Metropolitan State University of Denver,public university,B,violet
62,http://www.wikidata.org/entity/Q3330052,,https://en.wikipedia.org/wiki/Denver_Museum_of_Nature_and_Science,Point(-104.942 39.7475),3.778,39.74812003077,-104.94282925767,7,http://www.wikidata.org/entity/Q163740,Denver Museum of Nature and Science,nonprofit organization,B,violet
74,http://www.wikidata.org/entity/Q3003810,,https://en.wikipedia.org/wiki/Denver_Botanic_Gardens,Point(-104.960833 39.7325),2.187,39.732265514541,-104.96061922643,6,http://www.wikidata.org/entity/Q163740,Denver Botanic Gardens,nonprofit organization,B,violet
86,http://www.wikidata.org/entity/Q5148756,,https://en.wikipedia.org/wiki/Colorado_Christian_University,Point(-105.0945 39.71275),9.828,39.71275,-105.0945,6,http://www.wikidata.org/entity/Q1743327,Colorado Christian University,church college,B,violet
89,http://www.wikidata.org/entity/Q5130667,https://de.wikipedia.org/wiki/Clear_Creek_(South_Platte_River),https://en.wikipedia.org/wiki/Clear_Creek_(Colorado),Point(-104.949166666 39.8275),10.277,39.8275,-104.94916666667,6,http://www.wikidata.org/entity/Q4022,Clear Creek,river,B,violet
90,http://www.wikidata.org/entity/Q5069616,https://de.wikipedia.org/wiki/Chamberlin_Observatory,https://en.wikipedia.org/wiki/Chamberlin_Observatory,Point(-104.953056 39.676111),7.528,39.676111,-104.953056,6,http://www.wikidata.org/entity/Q1254933,Chamberlin Observatory,astronomical observatory,B,violet
91,http://www.wikidata.org/entity/Q7887366,https://de.wikipedia.org/wiki/United-Air-Lines-Flug_859,https://en.wikipedia.org/wiki/United_Air_Lines_Flight_859,Point(-104.891972222 39.760722222),8.292,39.760722222222,-104.89197222222,6,http://www.wikidata.org/entity/Q744913,United Airlines Flight 859,aviation accident,B,violet
92,http://www.wikidata.org/entity/Q7989133,https://de.wikipedia.org/wiki/Westminster_Castle,https://en.wikipedia.org/wiki/Westminster_Castle,Point(-105.031442 39.8473),12.657,39.8473,-105.031442,6,http://www.wikidata.org/entity/Q41176,Westminster Castle,building,B,violet
94,http://www.wikidata.org/entity/Q2961964,,"https://en.wikipedia.org/wiki/Cheesman_Park,_Denver",Point(-104.965833 39.732778),1.778,39.732778,-104.965833,5,http://www.wikidata.org/entity/Q15243209,Cheesman Park,historic district,B,violet
96,http://www.wikidata.org/entity/Q2962773,,https://en.wikipedia.org/wiki/Cherry_Creek_(Colorado),Point(-105.00804 39.75499),2.645,39.75499,-105.00804,5,http://www.wikidata.org/entity/Q4022,Cherry Creek,river,B,violet
100,http://www.wikidata.org/entity/Q3023370,,https://en.wikipedia.org/wiki/Downtown_Aquarium_(Denver),Point(-105.014 39.7517),2.851,39.7517,-105.014,5,http://www.wikidata.org/entity/Q43501,"Downtown Aquarium, Denver",zoo,B,violet
101,http://www.wikidata.org/entity/Q4028116,,https://en.wikipedia.org/wiki/Earthtime_Series,Point(-104.98888889 39.7375),0.395,39.7375,-104.98888889,5,http://www.wikidata.org/entity/Q860861,1.26,sculpture,B,violet
102,http://www.wikidata.org/entity/Q4640570,,https://en.wikipedia.org/wiki/555_17th_Street,Point(-104.99 39.7452),0.795,39.7452,-104.99,5,http://www.wikidata.org/entity/Q1021645,555 17th Street,office building,B,violet
105,http://www.wikidata.org/entity/Q7415772,,"https://en.wikipedia.org/wiki/Sand_Creek_(Denver,_Colorado)",Point(-104.888 39.8131),11.66,39.8131,-104.888,5,http://www.wikidata.org/entity/Q4022,Sand Creek,river,B,violet
106,http://www.wikidata.org/entity/Q7698657,,https://en.wikipedia.org/wiki/Temple_Sinai_(Denver),Point(-104.927 39.6525),10.84,39.6525,-104.927,5,http://www.wikidata.org/entity/Q34627,Temple Sinai,synagogue,B,violet
107,http://www.wikidata.org/entity/Q14684631,,https://en.wikipedia.org/wiki/Infinity_Park,Point(-104.935 39.6992),6.165,39.6992,-104.935,5,http://www.wikidata.org/entity/Q483110,Infinity Park,stadium,B,violet
109,http://www.wikidata.org/entity/Q48861120,,https://en.wikipedia.org/wiki/American_Raptors,Point(-104.934966602 39.697324185),6.319,39.69732418594,-104.93496660201,5,http://www.wikidata.org/entity/Q14645593,American Raptors,rugby union team,B,violet
114,http://www.wikidata.org/entity/Q3051155,https://de.wikipedia.org/wiki/Elitch_Gardens,https://en.wikipedia.org/wiki/Elitch_Gardens_Theme_Park,Point(-105.011111111 39.750555555),2.573,39.750555555556,-105.01111111111,5,http://www.wikidata.org/entity/Q194195,Elitch Gardens Theme Park,amusement park,B,violet
115,http://www.wikidata.org/entity/Q3051472,https://de.wikipedia.org/wiki/Ellie_Caulkins_Opera_House,https://en.wikipedia.org/wiki/Ellie_Caulkins_Opera_House,Point(-104.998 39.7447),1.277,39.7447,-104.998,5,http://www.wikidata.org/entity/Q24354,Ellie Caulkins Opera House,theatre building,B,violet
116,http://www.wikidata.org/entity/Q689010,https://de.wikipedia.org/wiki/Streets_of_Denver_(Pepsi_Center),https://en.wikipedia.org/wiki/Grand_Prix_of_Denver,Point(-105.006 39.7467),1.989,39.7467,-105.006,5,http://www.wikidata.org/entity/Q18608583,Grand Prix of Denver,recurring sporting event,B,violet
117,http://www.wikidata.org/entity/Q573848,,https://en.wikipedia.org/wiki/Colorado_Convention_Center,Point(-104.996 39.7419),0.997,39.7419,-104.996,4,http://www.wikidata.org/entity/Q483110,Colorado Convention Center,stadium,C,yellow
119,http://www.wikidata.org/entity/Q1864870,,https://en.wikipedia.org/wiki/Great_American_Beer_Festival,Point(-105.135305555 39.764530555),13.165,39.764530555556,-105.13530555556,4,http://www.wikidata.org/entity/Q2919327,Great American Beer Festival,beer festival,C,yellow
121,http://www.wikidata.org/entity/Q2974574,,"https://en.wikipedia.org/wiki/City_Park,_Denver",Point(-104.950556 39.747222),3.064,39.747222,-104.950556,4,http://www.wikidata.org/entity/Q15243209,City Park,historic district,C,yellow
123,http://www.wikidata.org/entity/Q2992562,,https://en.wikipedia.org/wiki/Confluence_Park,Point(-105.00778 39.75472),2.608,39.753,-105.012,4,http://www.wikidata.org/entity/Q22698,Confluence Park,park,C,yellow
128,http://www.wikidata.org/entity/Q3352653,,https://en.wikipedia.org/wiki/One_Tabor_Center,Point(-104.996111111 39.749166666),1.464,39.749166666667,-104.99611111111,4,http://www.wikidata.org/entity/Q11303,One Tabor Center,skyscraper,C,yellow
130,http://www.wikidata.org/entity/Q3566514,,"https://en.wikipedia.org/wiki/Washington_Park,_Denver",Point(-104.971 39.7),4.521,39.7,-104.971,4,http://www.wikidata.org/entity/Q15243209,Washington Park,historic district,C,yellow
132,http://www.wikidata.org/entity/Q4551716,,https://en.wikipedia.org/wiki/1670_Broadway,Point(-104.987 39.7429),0.446,39.7429,-104.987,4,http://www.wikidata.org/entity/Q11303,1670 Broadway,skyscraper,C,yellow
133,http://www.wikidata.org/entity/Q4594548,,https://en.wikipedia.org/wiki/1999_Broadway,Point(-104.988 39.7478),0.989,39.7478,-104.988,4,http://www.wikidata.org/entity/Q11303,1999 Broadway,skyscraper,C,yellow
134,http://www.wikidata.org/entity/Q4595824,,https://en.wikipedia.org/wiki/19th_Street_Bridge,Point(-105.003333 39.76),2.797,39.76,-105.003333,4,http://www.wikidata.org/entity/Q158218,19th Street Bridge,truss bridge,C,yellow
135,http://www.wikidata.org/entity/Q4680311,,"https://en.wikipedia.org/wiki/Adams_City,_Colorado",Point(-104.928888888 39.826666666),10.834,39.826666666667,-104.92888888889,4,http://www.wikidata.org/entity/Q17343829,Adams City,unincorporated community in the United States,C,yellow
137,http://www.wikidata.org/entity/Q5035880,,"https://en.wikipedia.org/wiki/Capitol_Hill,_Denver",Point(-104.983 39.7333),0.679,39.7333,-104.983,4,http://www.wikidata.org/entity/Q748198,Capitol Hill,gay village,C,yellow
138,http://www.wikidata.org/entity/Q5259726,,https://en.wikipedia.org/wiki/Denver_Formation,Point(-104.98 39.74),0.424,39.74,-104.98,4,http://www.wikidata.org/entity/Q736917,Denver Formation,geological formation,C,yellow
139,http://www.wikidata.org/entity/Q5259775,,https://en.wikipedia.org/wiki/Denver_Public_Library,Point(-104.988056 39.7375),0.334,39.7375,-104.988056,4,http://www.wikidata.org/entity/Q26271642,Denver Public Library,library network,C,yellow
141,http://www.wikidata.org/entity/Q5316033,,"https://en.wikipedia.org/wiki/Dupont,_Colorado",Point(-104.912 39.8381),12.633,39.8381,-104.912,4,http://www.wikidata.org/entity/Q17343829,Dupont,unincorporated community in the United States,C,yellow
142,http://www.wikidata.org/entity/Q5952883,,https://en.wikipedia.org/wiki/Hyatt_Regency_Denver_at_the_Colorado_Convention_Center,Point(-104.993611111 39.743611111),0.892,39.743611111111,-104.99361111111,4,http://www.wikidata.org/entity/Q11303,Hyatt Regency Denver at Colorado Convention Center,skyscraper,C,yellow
143,http://www.wikidata.org/entity/Q6962193,,https://en.wikipedia.org/wiki/Nan_Desu_Kan,Point(-104.90166667 39.62666667),14.4,39.62666667,-104.90166667,4,http://www.wikidata.org/entity/Q15275719,Nan Desu Kan,recurring event,C,yellow
145,http://www.wikidata.org/entity/Q6973875,,https://en.wikipedia.org/wiki/National_Jewish_Health,Point(-104.942 39.7391),3.665,39.7391,-104.942,4,http://www.wikidata.org/entity/Q31855,National Jewish Health,research institute,C,yellow
146,http://www.wikidata.org/entity/Q7355871,,https://en.wikipedia.org/wiki/Rocky_Mountain_Arsenal,Point(-104.859 39.8283),14.619,39.8283,-104.859,4,http://www.wikidata.org/entity/Q83405,Rocky Mountain Arsenal,factory,C,yellow
148,http://www.wikidata.org/entity/Q7577797,,https://en.wikipedia.org/wiki/Spire_(Denver),Point(-104.996 39.7446),1.124,39.7446,-104.996,4,http://www.wikidata.org/entity/Q11303,Spire,skyscraper,C,yellow
149,http://www.wikidata.org/entity/Q7588361,,https://en.wikipedia.org/wiki/St._Ignatius_Loyola_Church_(Denver),Point(-104.959722 39.751389),2.539,39.751389,-104.959722,4,http://www.wikidata.org/entity/Q16970,St. Ignatius Loyola Church,church building,C,yellow
150,http://www.wikidata.org/entity/Q16895577,,https://en.wikipedia.org/wiki/Museum_of_Contemporary_Art_Denver,Point(-105.004 39.7525),2.203,39.7525,-105.004,4,http://www.wikidata.org/entity/Q163740,Museum of Contemporary Art Denver,nonprofit organization,C,yellow
153,http://www.wikidata.org/entity/Q30590441,,"https://en.wikipedia.org/wiki/Larimer_Square,_Denver",Point(-104.999444444 39.747777777),1.567,39.747777777778,-104.99944444444,4,http://www.wikidata.org/entity/Q1348006,Larimer Square,city block,C,yellow
155,http://www.wikidata.org/entity/Q30622005,,https://en.wikipedia.org/wiki/Richthofen_Castle,Point(-104.90611111 39.73527778),6.748,39.73527778,-104.90611111,4,http://www.wikidata.org/entity/Q1802963,Richthofen Castle,mansion,C,yellow
156,http://www.wikidata.org/entity/Q5259750,"https://de.wikipedia.org/wiki/Denver_Museum_of_Miniatures,_Dolls_and_Toys","https://en.wikipedia.org/wiki/Denver_Museum_of_Miniatures,_Dolls_and_Toys",Point(-105.109007 39.730085),10.664,39.730085,-105.109007,4,http://www.wikidata.org/entity/Q1850552,"Denver Museum of Miniatures, Dolls and Toys",doll museum,C,yellow
158,http://www.wikidata.org/entity/Q527049,,https://en.wikipedia.org/wiki/16th_Street_Mall,Point(-104.997 39.7486),1.47,39.7486,-104.997,3,http://www.wikidata.org/entity/Q369730,16th Street Mall,pedestrian zone,C,yellow
160,http://www.wikidata.org/entity/Q901770,,https://en.wikipedia.org/wiki/Daniels_%26_Fisher_Tower,Point(-104.995278 39.748333),1.348,39.748333,-104.995278,3,http://www.wikidata.org/entity/Q655686,Daniels & Fisher Tower,commercial building,C,yellow
161,http://www.wikidata.org/entity/Q3023372,,https://en.wikipedia.org/wiki/Denver_Performing_Arts_Complex,Point(-104.997 39.7444),1.186,39.7444,-104.997,3,http://www.wikidata.org/entity/Q3469910,Denver Performing Arts Complex,performing arts center,C,yellow
162,http://www.wikidata.org/entity/Q3145247,,https://en.wikipedia.org/wiki/AdventHealth_Porter,Point(-104.975 39.6703),7.711,39.6703,-104.975,3,http://www.wikidata.org/entity/Q7048982,AdventHealth Porter,non-profit hospital,C,yellow
163,http://www.wikidata.org/entity/Q3418317,,https://en.wikipedia.org/wiki/Ralston_Creek_(Colorado),Point(-105.054 39.7981),8.818,39.7981,-105.054,3,http://www.wikidata.org/entity/Q4022,Ralston Creek,river,C,yellow
164,http://www.wikidata.org/entity/Q3577962,,https://en.wikipedia.org/wiki/Josef_Korbel_School_of_International_Studies,Point(-104.962 39.6783),7.052,39.6783,-104.962,3,http://www.wikidata.org/entity/Q4671277,Josef Korbel School of International Studies,academic institution,C,yellow
165,http://www.wikidata.org/entity/Q4553686,,https://en.wikipedia.org/wiki/17th_Street_Plaza,Point(-104.995 39.7503),1.505,39.7503,-104.995,3,http://www.wikidata.org/entity/Q11303,17th Street Plaza,skyscraper,C,yellow
166,http://www.wikidata.org/entity/Q4641833,,https://en.wikipedia.org/wiki/621_17th_Street,Point(-104.99007 39.745867),0.861,39.745867,-104.99007,3,http://www.wikidata.org/entity/Q11303,621 17th Street,skyscraper,C,yellow
167,http://www.wikidata.org/entity/Q4641918,,https://en.wikipedia.org/wiki/633_17th_Street,Point(-104.989919 39.746599),0.926,39.746599,-104.989919,3,http://www.wikidata.org/entity/Q11303,633 17th Street,skyscraper,C,yellow
168,http://www.wikidata.org/entity/Q4642996,,https://en.wikipedia.org/wiki/707_17th_Street,Point(-104.99 39.7471),0.978,39.7471,-104.99,3,http://www.wikidata.org/entity/Q41176,707 17th Street,building,C,yellow
169,http://www.wikidata.org/entity/Q4770537,,https://en.wikipedia.org/wiki/University_of_Colorado_Anschutz,Point(-104.838 39.7451),12.573,39.7451,-104.838,3,http://www.wikidata.org/entity/Q209465,Anschutz Medical Campus,campus,C,yellow
171,http://www.wikidata.org/entity/Q4947785,,https://en.wikipedia.org/wiki/Boston_Building,Point(-104.99257 39.74701),1.087,39.74701,-104.99257,3,http://www.wikidata.org/entity/Q655686,Boston Building,commercial building,C,yellow
175,http://www.wikidata.org/entity/Q5015703,,https://en.wikipedia.org/wiki/Cableland,Point(-104.939 39.7136),4.848,39.7136,-104.939,3,http://www.wikidata.org/entity/Q481289,Cableland,official residence,C,yellow
176,http://www.wikidata.org/entity/Q5052395,,https://en.wikipedia.org/wiki/Cathedral_of_St._John_in_the_Wilderness,Point(-104.9775 39.737778),0.65,39.737778,-104.9775,3,http://www.wikidata.org/entity/Q56242250,Cathedral of St. John in the Wilderness,Anglican or Episcopal cathedral,C,yellow
177,http://www.wikidata.org/entity/Q5073038,,https://en.wikipedia.org/wiki/Chapel_No._1,Point(-104.901111 39.721111),7.44,39.721111,-104.901111,3,http://www.wikidata.org/entity/Q108325,Chapel No. 1,chapel,C,yellow
178,http://www.wikidata.org/entity/Q5092322,,https://en.wikipedia.org/wiki/Cherry_Creek_Dam,Point(-104.85525 39.65138),14.778,39.648,-104.86,3,http://www.wikidata.org/entity/Q12323,Cherry Creek Dam,dam,C,yellow
182,http://www.wikidata.org/entity/Q5124271,,https://en.wikipedia.org/wiki/Denver_Civic_Center,Point(-104.989 39.7394),0.354,39.7394,-104.989,3,http://www.wikidata.org/entity/Q22698,Civic Center Park,park,C,yellow
183,http://www.wikidata.org/entity/Q5148817,,https://en.wikipedia.org/wiki/Colorado_Heights_University,Point(-105.028 39.6615),9.398,39.6615,-105.028,3,http://www.wikidata.org/entity/Q23002054,Colorado Heights University,private not-for-profit educational institution,C,yellow
184,http://www.wikidata.org/entity/Q5154691,,https://en.wikipedia.org/wiki/Community_College_of_Denver,Point(-105.003 39.741),1.563,39.741,-105.003,3,http://www.wikidata.org/entity/Q23002039,Community College of Denver,public educational institution of the United States,C,yellow
185,http://www.wikidata.org/entity/Q5259672,,https://en.wikipedia.org/wiki/Denver_Auditorium_Arena,Point(-104.9975 39.744444),1.226,39.744444,-104.9975,3,http://www.wikidata.org/entity/Q641226,Denver Auditorium Arena,arena,C,yellow
186,http://www.wikidata.org/entity/Q5259698,,https://en.wikipedia.org/wiki/Denver_Coliseum,Point(-104.9707305 39.7791279),4.597,39.7791279,-104.9707305,3,http://www.wikidata.org/entity/Q1076486,Denver Coliseum,sports venue,C,yellow
187,http://www.wikidata.org/entity/Q5259722,,https://en.wikipedia.org/wiki/Denver_Federal_Center,Point(-105.121 39.7196),11.845,39.7196,-105.121,3,http://www.wikidata.org/entity/Q209465,Denver Federal Center,campus,C,yellow
