,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color
1488,http://www.wikidata.org/entity/Q117032058,,,Point(72.825918 18.930811),19.15,18.930811,72.825918,1,http://www.wikidata.org/entity/Q13402009,Moti Mahal,apartment building,D,blue
1489,http://www.wikidata.org/entity/Q117032059,,,Point(72.826642 18.930441),19.145,18.930441,72.826642,1,http://www.wikidata.org/entity/Q13402009,Prem Court,apartment building,D,blue
1490,http://www.wikidata.org/entity/Q117032056,,,Point(72.82383 18.93093),19.255,18.93093,72.82383,1,http://www.wikidata.org/entity/Q13402009,Rakhi Mahal,apartment building,D,blue
1491,http://www.wikidata.org/entity/Q117032057,,,Point(72.823514 18.931048),19.261,18.931048,72.823514,1,http://www.wikidata.org/entity/Q2460422,Mistry Court,guest house,D,blue
1492,http://www.wikidata.org/entity/Q117032063,,,Point(72.822389 18.92974),19.448,18.92974,72.822389,1,http://www.wikidata.org/entity/Q41176,Riviera,building,D,blue
1493,http://www.wikidata.org/entity/Q117032060,,,Point(72.827165 18.930245),19.136,18.930245,72.827165,1,http://www.wikidata.org/entity/Q13402009,Vasvani Mansions,apartment building,D,blue
1494,http://www.wikidata.org/entity/Q117032066,,,Point(72.822995 18.930873),19.307,18.930873,72.822995,1,http://www.wikidata.org/entity/Q41176,Oceana,building,D,blue
1496,http://www.wikidata.org/entity/Q117032064,,,Point(72.822601 18.930052),19.406,18.930052,72.822601,1,http://www.wikidata.org/entity/Q41176,Shalimar,building,D,blue
1497,http://www.wikidata.org/entity/Q117032065,,,Point(72.822842 18.930537),19.347,18.930537,72.822842,1,http://www.wikidata.org/entity/Q41176,Shanti Kuteer,building,D,blue
1498,http://www.wikidata.org/entity/Q117032070,,,Point(72.823808 18.932772),19.083,18.932772,72.823808,1,http://www.wikidata.org/entity/Q41176,Sea Green Hotel,building,D,blue
1499,http://www.wikidata.org/entity/Q117032071,,,Point(72.823926 18.933143),19.041,18.933143,72.823926,1,http://www.wikidata.org/entity/Q41176,Soona Mahal,building,D,blue
1500,http://www.wikidata.org/entity/Q117032068,,,Point(72.823441 18.931807),19.194,18.931807,72.823441,1,http://www.wikidata.org/entity/Q41176,St. James Court,building,D,blue
1501,http://www.wikidata.org/entity/Q117032069,,,Point(72.823598 18.932232),19.145,18.932232,72.823598,1,http://www.wikidata.org/entity/Q41176,Framroz Court,building,D,blue
1502,http://www.wikidata.org/entity/Q117032074,,,Point(72.82432 18.93469),18.874,18.93469,72.82432,1,http://www.wikidata.org/entity/Q41176,Jyoti Sadan,building,D,blue
1503,http://www.wikidata.org/entity/Q117032072,,,Point(72.824136 18.93388),18.96,18.93388,72.824136,1,http://www.wikidata.org/entity/Q41176,Sunder Mahal,building,D,blue
1504,http://www.wikidata.org/entity/Q117032073,,,Point(72.824211 18.934213),18.925,18.934213,72.824211,1,http://www.wikidata.org/entity/Q41176,Podar House,building,D,blue
1505,http://www.wikidata.org/entity/Q117032078,,,Point(72.824549 18.936349),18.706,18.936349,72.824549,1,http://www.wikidata.org/entity/Q41176,Ganga Vihar,building,D,blue
1506,http://www.wikidata.org/entity/Q117032079,,,Point(72.824602 18.93669),18.671,18.93669,72.824602,1,http://www.wikidata.org/entity/Q41176,Firdaus,building,D,blue
1507,http://www.wikidata.org/entity/Q117032076,,,Point(72.824474 18.935508),18.789,18.935508,72.824474,1,http://www.wikidata.org/entity/Q41176,Chateau Marine,building,D,blue
1508,http://www.wikidata.org/entity/Q117032077,,,Point(72.824528 18.935853),18.754,18.935853,72.824528,1,http://www.wikidata.org/entity/Q41176,Shiv Sadan,building,D,blue
1509,http://www.wikidata.org/entity/Q117032082,,,Point(72.824657 18.937974),18.549,18.937974,72.824657,1,http://www.wikidata.org/entity/Q41176,Kapur Mahal,building,D,blue
1510,http://www.wikidata.org/entity/Q117032083,,,Point(72.824659 18.938357),18.513,18.938357,72.824659,1,http://www.wikidata.org/entity/Q41176,Zaver Mahal,building,D,blue
1511,http://www.wikidata.org/entity/Q117032080,,,Point(72.824672 18.937245),18.616,18.937245,72.824672,1,http://www.wikidata.org/entity/Q41176,Krishna Mahal,building,D,blue
1512,http://www.wikidata.org/entity/Q117032081,,,Point(72.824678 18.937608),18.581,18.937608,72.824678,1,http://www.wikidata.org/entity/Q41176,Keval Mahal,building,D,blue
1513,http://www.wikidata.org/entity/Q117032086,,,Point(72.82459 18.939509),18.41,18.939509,72.82459,1,http://www.wikidata.org/entity/Q41176,Al-Jabreya Court,building,D,blue
1514,http://www.wikidata.org/entity/Q18019898,https://de.wikipedia.org/wiki/Eisenbahnunfall_von_Bombay-Matunga,,Point(72.850675 19.028029),9.244,19.028029,72.850675,1,http://www.wikidata.org/entity/Q1078765,Q18019898,train wreck,D,blue
1515,http://www.wikidata.org/entity/Q117032087,,,Point(72.824547 18.939885),18.378,18.939885,72.824547,1,http://www.wikidata.org/entity/Q41176,Matruchhaya,building,D,blue
1516,http://www.wikidata.org/entity/Q117032084,,,Point(72.824635 18.93878),18.475,18.93878,72.824635,1,http://www.wikidata.org/entity/Q41176,Sonawala Building,building,D,blue
1517,http://www.wikidata.org/entity/Q117032085,,,Point(72.82464 18.939141),18.441,18.939141,72.82464,1,http://www.wikidata.org/entity/Q41176,Hem Prabha,building,D,blue
1518,http://www.wikidata.org/entity/Q117032091,,,Point(72.824337 18.940998),18.287,18.940998,72.824337,1,http://www.wikidata.org/entity/Q41176,Al-Sabah Court,building,D,blue
1519,http://www.wikidata.org/entity/Q117032088,,,Point(72.824476 18.940258),18.347,18.940258,72.824476,1,http://www.wikidata.org/entity/Q41176,Giri Kunj,building,D,blue
1520,http://www.wikidata.org/entity/Q117032089,,,Point(72.824416 18.94062),18.317,18.94062,72.824416,1,http://www.wikidata.org/entity/Q41176,Bharatiya Bhavan,building,D,blue
1521,http://www.wikidata.org/entity/Q117032094,,,Point(72.824012 18.942174),18.198,18.942174,72.824012,1,http://www.wikidata.org/entity/Q41176,Shri Niketan,building,D,blue
1522,http://www.wikidata.org/entity/Q117032095,,,Point(72.823919 18.942499),18.173,18.942499,72.823919,1,http://www.wikidata.org/entity/Q41176,Gobind Mahal,building,D,blue
1523,http://www.wikidata.org/entity/Q117032092,,,Point(72.824229 18.94136),18.26,18.94136,72.824229,1,http://www.wikidata.org/entity/Q41176,Seksaria,building,D,blue
1524,http://www.wikidata.org/entity/Q117032093,,,Point(72.824136 18.941867),18.219,18.941867,72.824136,1,http://www.wikidata.org/entity/Q41176,Bharat Mahal,building,D,blue
1525,http://www.wikidata.org/entity/Q117032098,,,Point(72.823558 18.94358),18.096,18.94358,72.823558,1,http://www.wikidata.org/entity/Q41176,Meghdoot,building,D,blue
1526,http://www.wikidata.org/entity/Q117032096,,,Point(72.823766 18.942965),18.14,18.942965,72.823766,1,http://www.wikidata.org/entity/Q41176,Parijat,building,D,blue
1527,http://www.wikidata.org/entity/Q117032097,,,Point(72.823679 18.943259),18.118,18.943259,72.823679,1,http://www.wikidata.org/entity/Q41176,Shanti Niketan,building,D,blue
1528,http://www.wikidata.org/entity/Q117035090,,,Point(72.83014631 18.927593147),19.23,18.92759314722,72.830146310573,1,http://www.wikidata.org/entity/Q41487,City Civil & Sessions Court,court,D,blue
1529,http://www.wikidata.org/entity/Q117512273,,,Point(72.8379778 19.0338015),10.02,19.0338015,72.8379778,1,http://www.wikidata.org/entity/Q40080,Mahim Beach,beach,D,blue
1530,http://www.wikidata.org/entity/Q117512555,,,Point(72.8315455 18.9334368),18.595,18.9334368,72.8315455,1,http://www.wikidata.org/entity/Q41176,"Oriental Building, Mumbai",building,D,blue
1532,http://www.wikidata.org/entity/Q121913890,,https://en.wikipedia.org/wiki/Al_Sa%27adah_Towers,Point(72.831555555 18.959411111),16.172,18.959411111111,72.831555555556,1,http://www.wikidata.org/entity/Q96211909,Al Sa'adah Towers,tower buildings,D,blue
1535,http://www.wikidata.org/entity/Q122332986,,,Point(72.82125 19.009583333),12.951,19.009583333333,72.82125,1,http://www.wikidata.org/entity/Q11303,RNA Mirage,skyscraper,D,blue
1536,http://www.wikidata.org/entity/Q122335097,,,Point(72.83107893 18.929331401),19.014,18.929331401115,72.831078930599,1,http://www.wikidata.org/entity/Q2519340,Annexe Building University offices,administrative building,D,blue
1539,http://www.wikidata.org/entity/Q123291559,,https://en.wikipedia.org/wiki/Pisawali,Point(73.126111111 19.215),26.387,19.215,73.126111111111,1,http://www.wikidata.org/entity/Q56061,Pisawali,administrative territorial entity,D,blue
1540,http://www.wikidata.org/entity/Q123704510,,,Point(72.8326661 18.9255443),19.299,18.9255443,72.8326661,1,http://www.wikidata.org/entity/Q5003624,INS Vikrant Memorial,memorial,D,blue
1541,http://www.wikidata.org/entity/Q124249763,,,Point(72.827286862 18.937441412),18.448,18.93744141245,72.827286862508,1,http://www.wikidata.org/entity/Q79007,Maharshi Karve Road,street,D,blue
