,item,articleDE,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,articleEN,tier,color
680,http://www.wikidata.org/entity/Q31923031,,Point(10.90842 49.85732),4.114,49.85732,10.90842,1,http://www.wikidata.org/entity/Q4421,Bruder-Wald,forest,,D,blue
681,http://www.wikidata.org/entity/Q31924360,,Point(10.683333333 49.866666666),14.843,49.866666666667,10.683333333333,1,http://www.wikidata.org/entity/Q4421,Buchrangen,forest,,D,blue
682,http://www.wikidata.org/entity/Q31925781,,Point(11.038333333 49.958888888),13.174,49.958888888889,11.038333333333,1,http://www.wikidata.org/entity/Q4421,Burgholz,forest,,D,blue
683,http://www.wikidata.org/entity/Q31986780,,Point(11.046111111 49.855833333),12.086,49.855833333333,11.046111111111,1,http://www.wikidata.org/entity/Q4421,Eichwald,forest,,D,blue
684,http://www.wikidata.org/entity/Q31999508,,Point(10.728333333 49.8125),14.37,49.8125,10.728333333333,1,http://www.wikidata.org/entity/Q4421,Espan,forest,,D,blue
685,http://www.wikidata.org/entity/Q32046097,,Point(10.85 49.8),10.523,49.8,10.85,1,http://www.wikidata.org/entity/Q4421,Grub-Holz,forest,,D,blue
687,http://www.wikidata.org/entity/Q32050426,,Point(10.696666666 49.838333333),14.862,49.838333333333,10.696666666667,1,http://www.wikidata.org/entity/Q4421,Hahn,forest,,D,blue
688,http://www.wikidata.org/entity/Q32050429,,Point(11.030833333 49.908055555),10.473,49.908055555556,11.030833333333,1,http://www.wikidata.org/entity/Q4421,Hahn,forest,,D,blue
689,http://www.wikidata.org/entity/Q32051994,,Point(10.816666666 49.95),8.21,49.95,10.816666666667,1,http://www.wikidata.org/entity/Q4421,Hanazer Holz,forest,,D,blue
690,http://www.wikidata.org/entity/Q32052223,,Point(10.7 49.95),14.869,49.95,10.7,1,http://www.wikidata.org/entity/Q4421,Hannwald,forest,,D,blue
691,http://www.wikidata.org/entity/Q32054204,,Point(10.960277777 49.887777777),5.277,49.887777777778,10.960277777778,1,http://www.wikidata.org/entity/Q4421,Hauptsmoor-Wald,forest,,D,blue
692,http://www.wikidata.org/entity/Q32062272,,Point(10.816666666 49.8),11.361,49.8,10.816666666667,1,http://www.wikidata.org/entity/Q4421,Im Hundsgraben,forest,,D,blue
693,http://www.wikidata.org/entity/Q32063140,,Point(10.833333333 49.8),10.884,49.8,10.833333333333,1,http://www.wikidata.org/entity/Q4421,Jesuiten-Holz,forest,,D,blue
694,http://www.wikidata.org/entity/Q32064593,,Point(10.87784 49.95486),7.063,49.95486,10.87784,1,http://www.wikidata.org/entity/Q15303838,Kemmern,municipality seat,,D,blue
695,http://www.wikidata.org/entity/Q32067843,,Point(10.985 49.861111111),7.808,49.861111111111,10.985,1,http://www.wikidata.org/entity/Q4421,Krechel-Holz,forest,,D,blue
696,http://www.wikidata.org/entity/Q32089783,,Point(10.783330555 49.966669444),11.161,49.966669444444,10.783330555556,1,http://www.wikidata.org/entity/Q15303838,Lauter,municipality seat,,D,blue
697,http://www.wikidata.org/entity/Q32092131,,Point(10.900555555 49.781388888),12.294,49.781388888889,10.900555555556,1,http://www.wikidata.org/entity/Q4421,Leimenhardt,forest,,D,blue
698,http://www.wikidata.org/entity/Q32095138,,Point(11.005833333 49.842222222),10.142,49.842222222222,11.005833333333,1,http://www.wikidata.org/entity/Q4421,Lichtholz,forest,,D,blue
699,http://www.wikidata.org/entity/Q32133710,,Point(10.8475 49.888333333),2.842,49.888333333333,10.8475,1,http://www.wikidata.org/entity/Q4421,Michaelsberger Wald,forest,,D,blue
700,http://www.wikidata.org/entity/Q32200313,,Point(10.94524 49.97096),9.763,49.97096,10.94524,1,http://www.wikidata.org/entity/Q4421,Oberes Revier-Holz,forest,,D,blue
701,http://www.wikidata.org/entity/Q32282163,,Point(11.0 49.933333333),9.336,49.933333333333,11.0,1,http://www.wikidata.org/entity/Q4421,Schandlohe,forest,,D,blue
702,http://www.wikidata.org/entity/Q32292337,,Point(10.7 49.833333333),14.877,49.833333333333,10.7,1,http://www.wikidata.org/entity/Q4421,Schwarzholz,forest,,D,blue
703,http://www.wikidata.org/entity/Q32538962,,Point(10.989166666 49.895),7.339,49.895,10.989166666667,1,http://www.wikidata.org/entity/Q4022,Brunngraben,river,,D,blue
704,http://www.wikidata.org/entity/Q32568735,,Point(10.87907 49.94814),6.311,49.94814,10.87907,1,http://www.wikidata.org/entity/Q4022,Bösen-Graben,river,,D,blue
705,http://www.wikidata.org/entity/Q32662278,,Point(10.825519444 49.951361111),7.964,49.951361111111,10.825519444444,1,http://www.wikidata.org/entity/Q23397,Mönchsweiher,lake,,D,blue
706,http://www.wikidata.org/entity/Q32750334,,Point(10.933333333 49.783333333),12.492,49.783333333333,10.933333333333,1,http://www.wikidata.org/entity/Q4022,Eggertengraben,river,,D,blue
707,http://www.wikidata.org/entity/Q32750682,,Point(11.003888888 49.910277777),8.636,49.910277777778,11.003888888889,1,http://www.wikidata.org/entity/Q4022,Ellernbach,river,,D,blue
708,http://www.wikidata.org/entity/Q32752726,,Point(11.0175 49.824722222),11.959,49.824722222222,11.0175,1,http://www.wikidata.org/entity/Q4022,Friesener Graben,river,,D,blue
709,http://www.wikidata.org/entity/Q32765432,,Point(10.988611111 49.855),8.351,49.855,10.988611111111,1,http://www.wikidata.org/entity/Q4022,Geisfelder Bach,river,,D,blue
710,http://www.wikidata.org/entity/Q33375156,,Point(10.96667 50.0),13.337,50.0,10.96667,1,http://www.wikidata.org/entity/Q4421,Erplich-Hölzer,forest,,D,blue
711,http://www.wikidata.org/entity/Q33391626,,Point(10.816666666 49.85),6.833,49.85,10.816666666667,1,http://www.wikidata.org/entity/Q4421,Mönchstanne,forest,,D,blue
712,http://www.wikidata.org/entity/Q33399746,,Point(10.8025 49.855555555),7.253,49.855555555556,10.8025,1,http://www.wikidata.org/entity/Q4421,Spitalholz,forest,,D,blue
713,http://www.wikidata.org/entity/Q33414078,,Point(10.793333333 49.892222222),6.699,49.892222222222,10.793333333333,1,http://www.wikidata.org/entity/Q4421,Weipelsdorfer Wald,forest,,D,blue
714,http://www.wikidata.org/entity/Q34851856,,Point(10.98687 49.89242),7.165,49.89242,10.98687,1,http://www.wikidata.org/entity/Q4022,Weiden-Graben,river,,D,blue
715,http://www.wikidata.org/entity/Q34941430,,Point(11.038055555 49.979722222),14.598,49.979722222222,11.038055555556,1,http://www.wikidata.org/entity/Q4022,Würgauer Bach,river,,D,blue
716,http://www.wikidata.org/entity/Q35377696,,Point(10.955833333 49.86),6.065,49.86,10.955833333333,1,http://www.wikidata.org/entity/Q47521,Stein-Bach,stream,,D,blue
717,http://www.wikidata.org/entity/Q35426095,,Point(10.94044 49.84195),6.726,49.84195,10.94044,1,http://www.wikidata.org/entity/Q47521,Strullendorfer Bach,stream,,D,blue
718,http://www.wikidata.org/entity/Q35434130,,Point(10.89471 49.9301),4.317,49.9301,10.89471,1,http://www.wikidata.org/entity/Q47521,Stöckigt-Bach,stream,,D,blue
719,http://www.wikidata.org/entity/Q35459974,,Point(11.0325 49.884444444),10.465,49.884444444444,11.0325,1,http://www.wikidata.org/entity/Q124714,Gänsbrunnen,spring,,D,blue
720,http://www.wikidata.org/entity/Q41174184,,Point(10.903268176 49.894468957),1.219,49.894468957108,10.903268176545,1,http://www.wikidata.org/entity/Q3947,Tropfhaus,house,,D,blue
721,http://www.wikidata.org/entity/Q41237304,,Point(10.713830864 49.904981575),12.481,49.904981575635,10.713830864789,1,http://www.wikidata.org/entity/Q1516079,Bildstock,cultural heritage ensemble,,D,blue
722,http://www.wikidata.org/entity/Q41237311,,Point(10.71374 49.90591),12.5,49.90591,10.71374,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
723,http://www.wikidata.org/entity/Q41237308,,Point(10.71111 49.90662),12.697,49.90662,10.71111,1,http://www.wikidata.org/entity/Q607241,Baudenkmal,clergy house,,D,blue
724,http://www.wikidata.org/entity/Q41237314,,Point(10.71111 49.90682),12.7,49.90682,10.71111,1,http://www.wikidata.org/entity/Q16970,Kirche,church building,,D,blue
725,http://www.wikidata.org/entity/Q41322673,,Point(10.71373 49.9575),14.396,49.9575,10.71373,1,http://www.wikidata.org/entity/Q16970,Filialkirche,church building,,D,blue
726,http://www.wikidata.org/entity/Q41322786,,Point(10.68948 49.92802),14.701,49.92802,10.68948,1,http://www.wikidata.org/entity/Q921099,Jagdgrenzsteine,boundary marker,,D,blue
727,http://www.wikidata.org/entity/Q41322787,,Point(10.68961 49.92799),14.691,49.92799,10.68961,1,http://www.wikidata.org/entity/Q108325,Wegkapelle,chapel,,D,blue
728,http://www.wikidata.org/entity/Q41324485,,Point(10.68263 49.88427),14.652,49.88427,10.68263,1,http://www.wikidata.org/entity/Q4989906,Gedenkstein,monument,,D,blue
729,http://www.wikidata.org/entity/Q41324493,,Point(10.67941 49.89556),14.865,49.89556,10.67941,1,http://www.wikidata.org/entity/Q124714,Spring Friedleinsbrunnen,spring,,D,blue
731,http://www.wikidata.org/entity/Q41324588,,Point(10.72173 49.97071),14.732,49.97071,10.72173,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
732,http://www.wikidata.org/entity/Q41324599,,Point(10.72196 49.971),14.738,49.971,10.72196,1,http://www.wikidata.org/entity/Q1595171,Standbild,sculpture of a saint,,D,blue
733,http://www.wikidata.org/entity/Q41324596,,Point(10.72186 49.97092),14.738,49.97092,10.72186,1,http://www.wikidata.org/entity/Q3947,Rathaus,house,,D,blue
734,http://www.wikidata.org/entity/Q41324600,,Point(10.72191365 49.97112597),14.749,49.971125970196,10.721913650488,1,http://www.wikidata.org/entity/Q607241,Pfarrhaus,clergy house,,D,blue
735,http://www.wikidata.org/entity/Q41324601,,Point(10.72302 49.97125),14.694,49.97125,10.72302,1,http://www.wikidata.org/entity/Q58153479,Torbogen,archway,,D,blue
736,http://www.wikidata.org/entity/Q41324606,,Point(10.735896932 49.968557212),13.782,49.968557212539,10.735896932767,1,http://www.wikidata.org/entity/Q108325,Kapelle,chapel,,D,blue
737,http://www.wikidata.org/entity/Q41324607,,Point(10.73165 49.96957),14.091,49.96957,10.73165,1,http://www.wikidata.org/entity/Q1516079,Wegkreuz,cultural heritage ensemble,,D,blue
738,http://www.wikidata.org/entity/Q41324604,,Point(10.72421 49.97176),14.661,49.97176,10.72421,1,http://www.wikidata.org/entity/Q62602544,Gaststätte,eating and lodging,,D,blue
739,http://www.wikidata.org/entity/Q41324611,,Point(10.72379 49.97076),14.617,49.97076,10.72379,1,http://www.wikidata.org/entity/Q44494,Mühle,mill,,D,blue
740,http://www.wikidata.org/entity/Q41324612,,Point(10.721215393 49.971463699),14.812,49.97146369929,10.72121539345,1,http://www.wikidata.org/entity/Q98141330,Friedhofskreuz,cemetery cross,,D,blue
741,http://www.wikidata.org/entity/Q41370648,,Point(10.81693 49.76771),14.66,49.76771,10.81693,1,http://www.wikidata.org/entity/Q3947,Q41370648,house,,D,blue
742,http://www.wikidata.org/entity/Q41370655,,Point(10.81774 49.76791),14.619,49.76791,10.81774,1,http://www.wikidata.org/entity/Q3947,Q41370655,house,,D,blue
743,http://www.wikidata.org/entity/Q41370653,,Point(10.81724 49.76789),14.634,49.76789,10.81724,1,http://www.wikidata.org/entity/Q607241,Pfarrhaus,clergy house,,D,blue
744,http://www.wikidata.org/entity/Q41370658,,Point(10.8186 49.76731),14.662,49.76731,10.8186,1,http://www.wikidata.org/entity/Q3947,Rathaus,house,,D,blue
745,http://www.wikidata.org/entity/Q41370666,,Point(10.81946 49.76688),14.686,49.76688,10.81946,1,http://www.wikidata.org/entity/Q1516079,Gasthaus,cultural heritage ensemble,,D,blue
746,http://www.wikidata.org/entity/Q41370668,,Point(10.81973 49.76713),14.654,49.76713,10.81973,1,http://www.wikidata.org/entity/Q3947,Gasthaus,house,,D,blue
747,http://www.wikidata.org/entity/Q41370679,,Point(10.817119525 49.766947803),14.735,49.766947803649,10.817119525851,1,http://www.wikidata.org/entity/Q1516079,Baudenkmal,cultural heritage ensemble,,D,blue
748,http://www.wikidata.org/entity/Q41370682,,Point(10.81759 49.76726),14.691,49.76726,10.81759,1,http://www.wikidata.org/entity/Q1516079,Wasserburg,cultural heritage ensemble,,D,blue
749,http://www.wikidata.org/entity/Q41370736,,Point(10.840985244 49.779830954),12.856,49.779830954053,10.840985244131,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
750,http://www.wikidata.org/entity/Q41370740,,Point(10.841198079 49.780310816),12.8,49.780310816041,10.841198079943,1,http://www.wikidata.org/entity/Q16823155,Schloss,Schloss,,D,blue
751,http://www.wikidata.org/entity/Q41370748,,Point(10.84293 49.78111),12.683,49.78111,10.84293,1,http://www.wikidata.org/entity/Q3947,Schulgebäude,house,,D,blue
752,http://www.wikidata.org/entity/Q41370771,,Point(10.80354 49.77198),14.581,49.77198,10.80354,1,http://www.wikidata.org/entity/Q1516079,Gasthaus,cultural heritage ensemble,,D,blue
753,http://www.wikidata.org/entity/Q41370768,,Point(10.80269 49.77304),14.499,49.77304,10.80269,1,http://www.wikidata.org/entity/Q3947,Försterhaus,house,,D,blue
754,http://www.wikidata.org/entity/Q41370774,,Point(10.80276351 49.771709112),14.632,49.771709112059,10.802763510437,1,http://www.wikidata.org/entity/Q1516079,Köblergut,cultural heritage ensemble,,D,blue
755,http://www.wikidata.org/entity/Q41370777,,Point(10.803078976 49.771448225),14.649,49.771448225983,10.80307897602,1,http://www.wikidata.org/entity/Q3947,Cultural heritage D-4-71-172-43 in Pommersfelden,house,,D,blue
756,http://www.wikidata.org/entity/Q41370780,,Point(10.80388 49.77186),14.584,49.77186,10.80388,1,http://www.wikidata.org/entity/Q1516079,Pfarrhof,cultural heritage ensemble,,D,blue
757,http://www.wikidata.org/entity/Q41370785,,Point(10.80508 49.77146),14.589,49.77146,10.80508,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
758,http://www.wikidata.org/entity/Q41371177,,Point(10.78157 49.87),7.916,49.87,10.78157,1,http://www.wikidata.org/entity/Q62050886,Cultural heritage D-4-71-208-18 in Walsdorf (Oberfranken),Cavalier house,,D,blue
759,http://www.wikidata.org/entity/Q41371182,,Point(10.78146 49.87031),7.913,49.87031,10.78146,1,http://www.wikidata.org/entity/Q1516079,Forstamt,cultural heritage ensemble,,D,blue
760,http://www.wikidata.org/entity/Q41371180,,Point(10.78121 49.87063),7.92,49.87063,10.78121,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
761,http://www.wikidata.org/entity/Q41371187,,Point(10.78193 49.87067),7.869,49.87067,10.78193,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
762,http://www.wikidata.org/entity/Q41371185,,Point(10.78166 49.87056),7.891,49.87056,10.78166,1,http://www.wikidata.org/entity/Q5526694,Gasthaus,Gasthaus,,D,blue
763,http://www.wikidata.org/entity/Q41371191,,Point(10.7826 49.87034),7.834,49.87034,10.7826,1,http://www.wikidata.org/entity/Q3947,Schulgebäude,house,,D,blue
764,http://www.wikidata.org/entity/Q41371189,,Point(10.78233 49.87042),7.85,49.87042,10.78233,1,http://www.wikidata.org/entity/Q16970,Pfarrkirche,church building,,D,blue
765,http://www.wikidata.org/entity/Q41371201,,Point(10.78606 49.87031),7.6,49.87031,10.78606,1,http://www.wikidata.org/entity/Q1516079,Tor,cultural heritage ensemble,,D,blue
766,http://www.wikidata.org/entity/Q41371205,,Point(10.782053012 49.870377517),7.871,49.870377517892,10.782053012811,1,http://www.wikidata.org/entity/Q1516079,Denkmal,cultural heritage ensemble,,D,blue
767,http://www.wikidata.org/entity/Q41371209,,Point(10.78232 49.87067),7.843,49.87067,10.78232,1,http://www.wikidata.org/entity/Q607241,Pfarrgasse 1,clergy house,,D,blue
768,http://www.wikidata.org/entity/Q41371226,,Point(10.76102 49.88178),9.08,49.88178,10.76102,1,http://www.wikidata.org/entity/Q3947,Cultural heritage D-4-71-208-17 in Walsdorf (Oberfranken),house,,D,blue
769,http://www.wikidata.org/entity/Q41371229,,Point(10.76376 49.87726),8.961,49.87726,10.76376,1,http://www.wikidata.org/entity/Q1516079,Papierfabrik,cultural heritage ensemble,,D,blue
770,http://www.wikidata.org/entity/Q41371238,,Point(10.7266464 49.884867428),11.501,49.88486742866,10.726646400363,1,http://www.wikidata.org/entity/Q1516079,Brauerei,cultural heritage ensemble,,D,blue
771,http://www.wikidata.org/entity/Q41371240,,Point(10.728253235 49.883070339),11.401,49.883070339141,10.728253235845,1,http://www.wikidata.org/entity/Q3947,Verwalterhaus,house,,D,blue
772,http://www.wikidata.org/entity/Q41371244,,Point(10.728634784 49.88282296),11.376,49.882822960229,10.728634784823,1,http://www.wikidata.org/entity/Q3947,Verwalterhaus,house,,D,blue
773,http://www.wikidata.org/entity/Q41371248,,Point(10.72936 49.88177),11.335,49.88177,10.72936,1,http://www.wikidata.org/entity/Q3947,Verwalterhaus,house,,D,blue
774,http://www.wikidata.org/entity/Q41371258,,Point(10.725753 49.894536),11.544,49.894536,10.725753,1,http://www.wikidata.org/entity/Q3947,Q41371258,house,,D,blue
775,http://www.wikidata.org/entity/Q41371261,,Point(10.72609 49.894703),11.52,49.894703,10.72609,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
776,http://www.wikidata.org/entity/Q41371265,,Point(10.726084708 49.894143464),11.519,49.894143464768,10.726084708012,1,http://www.wikidata.org/entity/Q16823155,Schloss,Schloss,,D,blue
777,http://www.wikidata.org/entity/Q41376057,,Point(11.01103 49.79746),13.743,49.79746,11.01103,1,http://www.wikidata.org/entity/Q1516079,Scheune,cultural heritage ensemble,,D,blue
778,http://www.wikidata.org/entity/Q41376062,,Point(11.01006 49.79764),13.682,49.79764,11.01006,1,http://www.wikidata.org/entity/Q1516079,"Egloffsteiner Ring 2, Umfassungsmauer",cultural heritage ensemble,,D,blue
779,http://www.wikidata.org/entity/Q41376060,,Point(11.01006 49.79764),13.682,49.79764,11.01006,1,http://www.wikidata.org/entity/Q1516079,"Egloffsteiner Ring 2, Gasthof",cultural heritage ensemble,,D,blue
780,http://www.wikidata.org/entity/Q41376065,,Point(11.0094 49.79688),13.717,49.79688,11.0094,1,http://www.wikidata.org/entity/Q607241,Pfarrhaus,clergy house,,D,blue
781,http://www.wikidata.org/entity/Q41376070,,Point(11.01008 49.79634),13.794,49.79634,11.01008,1,http://www.wikidata.org/entity/Q1516079,Mühle,cultural heritage ensemble,,D,blue
782,http://www.wikidata.org/entity/Q41376068,,Point(11.00785 49.79658),13.672,49.79658,11.00785,1,http://www.wikidata.org/entity/Q1516079,Egloffsteiner Ring 28a,cultural heritage ensemble,,D,blue
783,http://www.wikidata.org/entity/Q41376074,,Point(11.00915 49.79685),13.708,49.79685,11.00915,1,http://www.wikidata.org/entity/Q108325,Saalkirche,chapel,,D,blue
784,http://www.wikidata.org/entity/Q41376085,,Point(11.00055 49.79089),13.852,49.79089,11.00055,1,http://www.wikidata.org/entity/Q1516079,Pfarrhaus,cultural heritage ensemble,,D,blue
785,http://www.wikidata.org/entity/Q41376097,,Point(11.00084 49.79112),13.844,49.79112,11.00084,1,http://www.wikidata.org/entity/Q255595,St. Sigismund,ossuary,,D,blue
786,http://www.wikidata.org/entity/Q41376106,,Point(10.85226 49.98835),11.038,49.98835,10.85226,1,http://www.wikidata.org/entity/Q1516079,Straßenbrücke,cultural heritage ensemble,,D,blue
787,http://www.wikidata.org/entity/Q41376104,,Point(10.851 49.98888),11.116,49.98888,10.851,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
788,http://www.wikidata.org/entity/Q41376109,,Point(10.85108 49.98793),11.012,49.98793,10.85108,1,http://www.wikidata.org/entity/Q3947,Ackerbürgerhaus,house,,D,blue
789,http://www.wikidata.org/entity/Q41376112,,Point(10.85406 49.98896),11.076,49.98896,10.85406,1,http://www.wikidata.org/entity/Q1339195,station building at Baunach station,station building,,D,blue
790,http://www.wikidata.org/entity/Q41376118,,Point(10.85085 49.98661),10.873,49.98661,10.85085,1,http://www.wikidata.org/entity/Q1516079,Q41376118,cultural heritage ensemble,,D,blue
791,http://www.wikidata.org/entity/Q41376116,,Point(10.85064 49.9856),10.768,49.9856,10.85064,1,http://www.wikidata.org/entity/Q3947,Rathaus,house,,D,blue
792,http://www.wikidata.org/entity/Q41376131,,Point(10.85007 49.98665),10.891,49.98665,10.85007,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
793,http://www.wikidata.org/entity/Q41376134,,Point(10.85156 49.98441),10.624,49.98441,10.85156,1,http://www.wikidata.org/entity/Q1516079,Statue,cultural heritage ensemble,,D,blue
794,http://www.wikidata.org/entity/Q41376138,,Point(10.851596606 49.986227134),10.819,49.986227134229,10.851596606343,1,http://www.wikidata.org/entity/Q1516079,Gasthaus,cultural heritage ensemble,,D,blue
795,http://www.wikidata.org/entity/Q41376147,,Point(10.85126 49.9858),10.779,49.9858,10.85126,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
796,http://www.wikidata.org/entity/Q41376144,,Point(10.85122 49.98589),10.789,49.98589,10.85122,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
797,http://www.wikidata.org/entity/Q41376149,,Point(10.85141 49.98563),10.758,49.98563,10.85141,1,http://www.wikidata.org/entity/Q3947,Gasthaus,house,,D,blue
798,http://www.wikidata.org/entity/Q41376155,,Point(10.85294 49.98599),10.772,49.98599,10.85294,1,http://www.wikidata.org/entity/Q108325,Friedhofskapelle,chapel,,D,blue
800,http://www.wikidata.org/entity/Q41376153,,Point(10.85175 49.98556),10.745,49.98556,10.85175,1,http://www.wikidata.org/entity/Q5526694,Gasthaus,Gasthaus,,D,blue
801,http://www.wikidata.org/entity/Q41376165,,Point(10.85205 49.98603),10.79,49.98603,10.85205,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
802,http://www.wikidata.org/entity/Q41376168,,Point(10.85333 49.98589),10.754,49.98589,10.85333,1,http://www.wikidata.org/entity/Q1516079,Schopfenmühle (Baunach),cultural heritage ensemble,,D,blue
803,http://www.wikidata.org/entity/Q41376169,,Point(10.85104 49.98438),10.629,49.98438,10.85104,1,http://www.wikidata.org/entity/Q1516079,Bildstock,cultural heritage ensemble,,D,blue
805,http://www.wikidata.org/entity/Q41376172,,Point(10.85398 49.98864),11.043,49.98864,10.85398,1,http://www.wikidata.org/entity/Q1516079,Q41376172,cultural heritage ensemble,,D,blue
807,http://www.wikidata.org/entity/Q41376193,,Point(10.85159 49.98487),10.673,49.98487,10.85159,1,http://www.wikidata.org/entity/Q1516079,Zehntstadel,cultural heritage ensemble,,D,blue
808,http://www.wikidata.org/entity/Q41376196,,Point(10.84995836 49.983795492),10.585,49.983795492706,10.849958360748,1,http://www.wikidata.org/entity/Q3947,Cultural heritage D-4-71-115-36 in Baunach,house,,D,blue
809,http://www.wikidata.org/entity/Q41376200,,Point(10.85201 49.98631),10.821,49.98631,10.85201,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
810,http://www.wikidata.org/entity/Q41376206,,Point(10.852034934 49.987784204),10.981,49.987784204614,10.852034934695,1,http://www.wikidata.org/entity/Q1516079,Amtshaus,cultural heritage ensemble,,D,blue
811,http://www.wikidata.org/entity/Q41376215,,Point(10.848099733 49.984217053),10.664,49.984217053325,10.848099733713,1,http://www.wikidata.org/entity/Q1516079,Baudenkmal,cultural heritage ensemble,,D,blue
812,http://www.wikidata.org/entity/Q41376212,,Point(10.84928 49.98462),10.686,49.98462,10.84928,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
813,http://www.wikidata.org/entity/Q41376225,,Point(10.872349036 50.003874621),12.526,50.003874621683,10.872349036754,1,http://www.wikidata.org/entity/Q16823155,Q41376225,Schloss,,D,blue
814,http://www.wikidata.org/entity/Q41376236,,Point(10.87278 50.00398),12.535,50.00398,10.87278,1,http://www.wikidata.org/entity/Q43483,Q41376236,water well,,D,blue
815,http://www.wikidata.org/entity/Q41376240,,Point(10.80965 50.00065),13.324,50.00065,10.80965,1,http://www.wikidata.org/entity/Q1516079,Forstamt,cultural heritage ensemble,,D,blue
816,http://www.wikidata.org/entity/Q41376251,,Point(10.808823766 50.000583785),13.342,50.000583785237,10.808823766251,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
817,http://www.wikidata.org/entity/Q41376258,,Point(10.82445 49.97517),10.309,49.97517,10.82445,1,http://www.wikidata.org/entity/Q108325,Kapelle,chapel,,D,blue
818,http://www.wikidata.org/entity/Q41376264,,Point(10.83886 50.00523),13.092,50.00523,10.83886,1,http://www.wikidata.org/entity/Q1516079,Straßenbrücke,cultural heritage ensemble,,D,blue
819,http://www.wikidata.org/entity/Q41376271,,Point(10.79351 50.00348),14.119,50.00348,10.79351,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
820,http://www.wikidata.org/entity/Q41376275,,Point(10.78945 50.00332),14.243,50.00332,10.78945,1,http://www.wikidata.org/entity/Q1516079,Felsenkeller,cultural heritage ensemble,,D,blue
821,http://www.wikidata.org/entity/Q41376277,,Point(10.79342 50.00298),14.073,50.00298,10.79342,1,http://www.wikidata.org/entity/Q16970,Kirche,church building,,D,blue
822,http://www.wikidata.org/entity/Q41376290,,Point(10.82938 50.00593),13.36,50.00593,10.82938,1,http://www.wikidata.org/entity/Q607241,Pfarrhaus,clergy house,,D,blue
823,http://www.wikidata.org/entity/Q41389863,,Point(10.89501 49.76118),14.514,49.76118,10.89501,1,http://www.wikidata.org/entity/Q3947,Q41389863,house,,D,blue
824,http://www.wikidata.org/entity/Q41389871,,Point(10.8955 49.76076),14.562,49.76076,10.8955,1,http://www.wikidata.org/entity/Q3947,Q41389871,house,,D,blue
825,http://www.wikidata.org/entity/Q41389869,,Point(10.89547 49.76101),14.534,49.76101,10.89547,1,http://www.wikidata.org/entity/Q3947,Q41389869,house,,D,blue
826,http://www.wikidata.org/entity/Q41392835,,Point(11.030351887 49.802490257),14.284,49.802490257264,11.030351887922,1,http://www.wikidata.org/entity/Q607241,Pfarrhaus,clergy house,,D,blue
827,http://www.wikidata.org/entity/Q41392841,,Point(11.031103837 49.802924125),14.29,49.802924125849,11.031103837044,1,http://www.wikidata.org/entity/Q3947,Cultural heritage D-4-71-123-4 in Buttenheim,house,,D,blue
828,http://www.wikidata.org/entity/Q41392849,,Point(11.030691573 49.802083923),14.333,49.802083923607,11.030691573759,1,http://www.wikidata.org/entity/Q3947,Benefiziatenhaus,house,,D,blue
829,http://www.wikidata.org/entity/Q41392852,,Point(11.03224 49.80222),14.403,49.80222,11.03224,1,http://www.wikidata.org/entity/Q3947,Wohnhaus,house,,D,blue
830,http://www.wikidata.org/entity/Q41392857,,Point(11.025297731 49.801844758),14.076,49.801844758682,11.025297731196,1,http://www.wikidata.org/entity/Q108325,Kirche,chapel,,D,blue
831,http://www.wikidata.org/entity/Q41392861,,Point(11.02983 49.80175),14.315,49.80175,11.02983,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
832,http://www.wikidata.org/entity/Q41392864,,Point(11.03004 49.80147),14.347,49.80147,11.03004,1,http://www.wikidata.org/entity/Q3947,Cultural heritage D-4-71-123-74 in Buttenheim,house,,D,blue
833,http://www.wikidata.org/entity/Q41392944,,Point(11.057952795 49.829989529),14.048,49.829989529506,11.057952795208,1,http://www.wikidata.org/entity/Q3947,Cultural heritage D-4-71-123-50 in Buttenheim,house,,D,blue
834,http://www.wikidata.org/entity/Q41392955,,Point(11.05705 49.82913),14.039,49.82913,11.05705,1,http://www.wikidata.org/entity/Q3947,Bauernhaus,house,,D,blue
